Avalanche Movement, Number Avalanches
299, 25
300, 17
301, 12
302, 16
303, 18
304, 17
305, 14
306, 21
307, 16
308, 17
309, 21
310, 22
311, 13
312, 15
313, 15
314, 13
315, 16
316, 19
317, 17
318, 19
319, 15
320, 17
321, 11
322, 25
323, 23
324, 17
325, 16
326, 15
327, 20
328, 11
329, 11
330, 11
331, 16
332, 8
333, 15
334, 14
335, 6
336, 17
337, 14
338, 8
339, 6
340, 9
341, 13
342, 17
343, 14
344, 9
345, 11
346, 14
347, 10
348, 6
349, 11
350, 6
351, 11
352, 11
353, 15
354, 13
355, 8
356, 9
357, 14
358, 6
359, 15
360, 6
361, 12
362, 8
363, 8
364, 11
365, 8
366, 8
367, 10
368, 9
369, 11
370, 9
371, 9
372, 4
373, 9
374, 10
375, 10
376, 7
377, 9
378, 7
379, 7
380, 3
381, 8
382, 8
383, 9
384, 5
385, 4
386, 9
387, 8
388, 8
389, 6
390, 3
391, 4
392, 10
393, 5
394, 6
395, 8
396, 5
397, 6
398, 10
399, 6
400, 11
401, 5
402, 7
403, 11
404, 14
405, 5
406, 5
407, 4
408, 7
409, 2
410, 7
411, 4
412, 9
413, 8
414, 2
415, 10
416, 6
417, 11
418, 3
419, 10
420, 9
421, 5
422, 4
423, 13
424, 4
425, 2
426, 4
427, 4
428, 5
429, 6
430, 3
431, 7
432, 9
433, 4
434, 7
435, 9
436, 3
437, 7
438, 2
439, 4
440, 7
441, 2
442, 2
443, 4
444, 3
446, 3
447, 3
448, 2
449, 2
450, 6
451, 1
452, 4
453, 3
454, 1
455, 6
456, 5
457, 4
458, 3
459, 3
460, 3
461, 1
462, 7
463, 3
464, 2
465, 3
466, 4
468, 4
469, 7
470, 2
471, 5
472, 4
473, 3
474, 2
475, 3
476, 3
477, 4
478, 1
479, 1
480, 2
481, 2
482, 2
483, 2
484, 4
485, 3
486, 2
487, 3
488, 1
490, 3
491, 5
492, 1
493, 3
494, 1
495, 6
496, 1
497, 2
498, 2
499, 3
500, 2
501, 2
502, 3
503, 4
504, 2
505, 1
506, 1
507, 1
508, 4
509, 2
510, 3
511, 3
512, 7
513, 2
514, 2
515, 3
516, 1
517, 2
518, 2
519, 2
520, 5
523, 4
524, 3
525, 1
527, 4
528, 1
529, 4
530, 2
531, 1
532, 3
533, 1
534, 2
535, 2
536, 3
537, 2
538, 1
539, 1
541, 2
542, 1
543, 1
544, 4
545, 2
546, 1
547, 1
548, 2
549, 2
550, 1
551, 1
553, 1
554, 1
555, 3
557, 1
558, 2
559, 1
561, 3
563, 1
565, 1
566, 1
567, 2
568, 1
569, 1
570, 1
572, 2
573, 1
575, 2
576, 2
579, 1
580, 1
581, 1
582, 3
585, 1
586, 3
587, 1
588, 2
589, 1
591, 2
593, 2
594, 2
595, 2
597, 1
598, 1
599, 1
600, 1
601, 1
602, 1
603, 1
606, 2
607, 2
609, 1
610, 1
616, 2
618, 1
619, 1
621, 1
622, 1
624, 2
625, 1
626, 1
627, 3
630, 2
631, 1
632, 2
633, 1
636, 1
640, 1
643, 2
644, 1
646, 1
648, 2
649, 2
652, 2
655, 2
656, 1
659, 1
663, 2
666, 1
667, 3
670, 1
672, 1
674, 1
676, 1
678, 1
682, 1
687, 1
691, 1
696, 1
697, 1
700, 2
702, 2
704, 2
705, 1
708, 1
709, 1
710, 2
715, 1
716, 1
717, 1
723, 1
724, 2
725, 1
734, 1
735, 1
740, 1
743, 1
745, 1
749, 1
755, 1
758, 1
767, 1
769, 1
777, 1
787, 1
796, 1
806, 1
807, 1
809, 1
812, 1
818, 1
827, 1
832, 1
840, 1
842, 1
843, 1
849, 1
863, 1
869, 2
900, 1
956, 2
986, 1
991, 1
996, 1
1006, 1
1011, 1
1050, 1
1123, 1
