Avalanche Movement, Number Avalanches
6, 147824
7, 600267
8, 603487
9, 628379
10, 718264
11, 577078
12, 482014
13, 668584
14, 384984
15, 321306
16, 288619
17, 261897
18, 460367
19, 304995
20, 252826
21, 229771
22, 180447
23, 173869
24, 154764
25, 137381
26, 132085
27, 147608
28, 103294
29, 117313
30, 133121
31, 127515
32, 114330
33, 108372
34, 232003
35, 142517
36, 33816
37, 28050
38, 25472
39, 23353
40, 21333
41, 19885
42, 18582
43, 17423
44, 16241
45, 15613
46, 14726
47, 13890
48, 13420
49, 12856
50, 12205
51, 11718
52, 11205
53, 10812
54, 10415
55, 9989
56, 9445
57, 9088
58, 8866
59, 8663
60, 8205
61, 7827
62, 7629
63, 7520
64, 7385
65, 6903
66, 6698
67, 6332
68, 6388
69, 6160
70, 5935
71, 5752
72, 5579
73, 5406
74, 5393
75, 5242
76, 4981
77, 4868
78, 4809
79, 4899
80, 4491
81, 4475
82, 4240
83, 4305
84, 4217
85, 4026
86, 3960
87, 3913
88, 3783
89, 3626
90, 3671
91, 3613
92, 3488
93, 3423
94, 3266
95, 3288
96, 3302
97, 3144
98, 3124
99, 3058
100, 3022
101, 2925
102, 2873
103, 2876
104, 2706
105, 2801
106, 2681
107, 2612
108, 2648
109, 2584
110, 2623
111, 2413
112, 2484
113, 2363
114, 2408
115, 2375
116, 2238
117, 2256
118, 2186
119, 2131
120, 2123
121, 2211
122, 2085
123, 1993
124, 2026
125, 2030
126, 2018
127, 2024
128, 1943
129, 1961
130, 1901
131, 1813
132, 1878
133, 1823
134, 1749
135, 1761
136, 1777
137, 1717
138, 1732
139, 1739
140, 1665
141, 1635
142, 1566
143, 1644
144, 1573
145, 1616
146, 1531
147, 1559
148, 1454
149, 1560
150, 1513
151, 1482
152, 1526
153, 1459
154, 1449
155, 1371
156, 1390
157, 1358
158, 1315
159, 1340
160, 1387
161, 1340
162, 1264
163, 1321
164, 1292
165, 1296
166, 1265
167, 1236
168, 1278
169, 1289
170, 1257
171, 1187
172, 1220
173, 1188
174, 1178
175, 1239
176, 1235
177, 1172
178, 1185
179, 1127
180, 1108
181, 1124
182, 1115
183, 1148
184, 1174
185, 1120
186, 1114
187, 1137
188, 1124
189, 1104
190, 1014
191, 1060
192, 1065
193, 1046
194, 1028
195, 1033
196, 1034
197, 993
198, 1022
199, 1012
200, 1041
201, 999
202, 931
203, 996
204, 993
205, 988
206, 913
207, 966
208, 941
209, 1002
210, 1014
211, 924
212, 894
213, 953
214, 916
215, 927
216, 878
217, 853
218, 907
219, 938
220, 858
221, 906
222, 890
223, 888
224, 901
225, 862
226, 904
227, 885
228, 846
229, 862
230, 817
231, 812
232, 849
233, 854
234, 829
235, 814
236, 840
237, 808
238, 843
239, 798
240, 807
241, 766
242, 760
243, 759
244, 846
245, 783
246, 770
247, 769
248, 744
249, 771
250, 773
251, 780
252, 802
253, 738
254, 754
255, 745
256, 747
257, 744
258, 777
259, 679
260, 669
261, 717
262, 722
263, 690
264, 707
265, 712
266, 693
267, 667
268, 714
269, 716
270, 708
271, 637
272, 692
273, 680
274, 688
275, 656
276, 665
277, 621
278, 690
279, 700
280, 618
281, 648
282, 644
283, 630
284, 636
285, 645
286, 632
