Avalanche Movement, Number Avalanches
5, 2843
6, 15734
7, 46694
8, 68563
9, 109501
10, 193446
11, 85865
12, 76287
13, 86932
14, 78117
15, 15439
16, 11583
17, 9045
18, 7538
19, 6540
20, 5816
21, 5418
22, 4933
23, 4564
24, 4356
25, 4233
26, 3981
27, 3800
28, 3629
29, 3451
30, 3421
31, 3252
32, 3075
33, 3041
34, 2857
35, 2827
36, 2676
37, 2566
38, 2499
39, 2479
40, 2306
41, 2378
42, 2153
43, 2074
44, 1944
45, 2055
46, 1968
47, 1925
48, 1823
49, 1761
50, 1770
51, 1684
52, 1622
53, 1583
54, 1563
55, 1465
56, 1423
57, 1422
58, 1347
59, 1380
60, 1284
61, 1308
62, 1208
63, 1189
64, 1183
65, 1211
66, 1125
67, 1090
68, 1068
69, 1033
70, 974
71, 1021
72, 923
73, 954
74, 931
75, 868
76, 893
77, 866
78, 860
79, 789
80, 773
81, 780
82, 707
83, 752
84, 785
85, 723
86, 692
87, 691
88, 673
89, 624
90, 656
91, 616
92, 664
93, 607
94, 641
95, 606
96, 628
97, 587
98, 549
99, 574
100, 531
101, 498
102, 486
103, 555
104, 485
105, 489
106, 439
107, 449
108, 449
109, 489
110, 449
111, 443
112, 420
113, 408
114, 420
115, 400
116, 382
117, 372
118, 392
119, 389
120, 374
121, 336
122, 349
123, 349
124, 301
125, 348
126, 368
127, 319
128, 347
129, 317
130, 322
131, 357
132, 320
133, 306
134, 293
135, 320
136, 275
137, 280
138, 288
139, 276
140, 277
141, 260
142, 238
143, 263
144, 283
145, 241
146, 250
147, 227
148, 239
149, 242
150, 242
151, 260
152, 221
153, 223
154, 213
155, 253
156, 219
157, 203
158, 237
159, 192
160, 230
161, 210
162, 195
163, 201
164, 195
165, 199
166, 202
167, 188
168, 191
169, 203
170, 197
171, 173
172, 176
173, 160
174, 179
175, 138
176, 176
177, 162
178, 174
179, 167
180, 157
181, 150
182, 154
183, 160
184, 134
185, 160
186, 142
187, 152
188, 145
189, 142
190, 141
191, 121
192, 153
193, 152
194, 180
195, 145
196, 137
197, 115
198, 131
199, 130
200, 143
201, 125
202, 123
203, 110
204, 98
205, 123
206, 109
207, 125
208, 131
209, 115
210, 126
211, 106
212, 104
213, 115
214, 123
215, 113
216, 117
217, 120
218, 104
219, 112
220, 116
221, 106
222, 106
223, 94
224, 107
225, 101
226, 104
227, 106
228, 96
229, 93
230, 99
231, 100
232, 101
233, 80
234, 103
235, 94
236, 89
237, 88
238, 92
239, 114
240, 90
241, 69
242, 87
243, 106
244, 85
245, 100
246, 81
247, 85
248, 80
249, 82
250, 91
251, 67
252, 80
253, 87
254, 79
255, 78
256, 72
257, 78
258, 66
259, 74
260, 65
261, 66
262, 75
263, 82
264, 65
265, 67
266, 67
267, 80
268, 54
269, 50
270, 83
271, 67
272, 70
273, 51
274, 69
275, 78
276, 72
277, 59
278, 57
279, 48
280, 70
281, 66
282, 57
283, 64
284, 65
285, 69
286, 52
287, 54
288, 66
289, 67
290, 51
291, 49
292, 69
293, 60
294, 60
295, 48
296, 52
297, 41
298, 48
299, 52
300, 59
301, 48
302, 45
303, 44
304, 52
305, 58
306, 54
307, 41
308, 46
309, 51
310, 48
311, 48
312, 49
313, 45
314, 54
315, 51
316, 48
317, 39
318, 34
319, 43
320, 57
321, 51
322, 34
323, 41
324, 29
325, 50
326, 44
327, 39
328, 43
329, 35
330, 51
331, 43
332, 48
333, 44
334, 38
335, 40
336, 43
337, 44
338, 35
339, 46
340, 45
341, 46
342, 35
343, 43
344, 45
345, 35
346, 45
347, 35
348, 36
349, 37
350, 36
351, 37
352, 30
353, 38
354, 30
355, 35
356, 30
357, 34
358, 40
359, 26
360, 43
361, 38
362, 36
363, 30
364, 38
365, 34
366, 28
367, 32
368, 31
369, 38
370, 30
371, 28
372, 40
373, 29
374, 22
375, 30
376, 33
377, 26
378, 28
379, 31
380, 27
381, 20
382, 34
383, 26
384, 34
385, 30
386, 28
387, 28
388, 30
389, 31
390, 18
391, 35
392, 35
393, 28
394, 22
395, 29
396, 33
397, 28
398, 34
399, 36
400, 26
401, 32
402, 22
403, 29
404, 24
405, 21
406, 26
407, 32
408, 26
409, 11
410, 20
411, 21
412, 17
413, 24
414, 23
415, 26
416, 18
417, 15
418, 9
419, 20
420, 23
421, 23
422, 23
423, 18
424, 31
425, 23
426, 15
427, 20
428, 16
429, 23
430, 27
431, 22
432, 16
433, 20
434, 21
435, 19
436, 21
437, 21
438, 26
439, 17
440, 14
441, 15
442, 22
443, 28
444, 21
445, 22
446, 19
447, 16
448, 22
449, 22
450, 23
451, 17
452, 16
453, 15
454, 20
455, 16
456, 23
457, 22
458, 14
459, 20
460, 17
461, 16
462, 19
463, 12
464, 14
465, 13
466, 13
467, 9
468, 12
469, 21
470, 15
471, 15
472, 12
473, 10
474, 17
475, 19
476, 19
477, 9
478, 13
479, 17
480, 19
481, 17
482, 17
483, 15
484, 14
485, 17
486, 14
487, 17
488, 16
489, 12
490, 12
491, 19
492, 14
493, 18
494, 15
495, 16
496, 12
497, 16
498, 16
499, 12
500, 15
501, 12
502, 13
503, 17
504, 17
505, 14
506, 11
507, 10
508, 13
509, 20
510, 19
511, 7
512, 6
513, 16
514, 15
515, 15
516, 10
517, 10
518, 8
519, 17
520, 9
521, 11
