Avalanche Magnitude, Number Avalanches
11, 550
12, 5115
13, 6252
14, 5682
15, 5546
16, 4247
17, 5811
18, 3072
19, 3005
20, 2567
21, 2405
22, 3911
23, 2709
24, 3179
25, 4371
26, 2422
27, 1815
28, 3515
29, 1801
30, 4299
31, 125
32, 815
33, 176
34, 750
35, 154
36, 562
37, 112
38, 580
39, 81
40, 437
41, 62
42, 405
43, 65
44, 323
45, 95
46, 287
47, 42
48, 511
49, 27
50, 373
51, 222
52, 395
53, 19
54, 803
55, 12
56, 425
57, 242
58, 339
59, 8
60, 563
61, 9
62, 259
63, 229
64, 105
65, 11
66, 254
67, 6
68, 91
69, 179
70, 69
71, 1
72, 301
73, 2
74, 77
75, 138
76, 174
78, 217
79, 3
80, 204
81, 161
82, 81
83, 2
84, 437
85, 2
86, 64
87, 216
88, 186
90, 214
92, 178
93, 137
94, 48
95, 23
96, 336
98, 50
99, 58
100, 151
102, 64
104, 119
105, 85
106, 41
108, 134
110, 84
111, 28
112, 95
114, 65
115, 86
116, 115
117, 16
118, 25
120, 222
122, 22
123, 27
124, 137
125, 62
126, 62
128, 106
129, 20
130, 75
132, 134
134, 13
135, 93
136, 58
138, 71
140, 94
141, 28
142, 10
144, 68
145, 34
146, 17
147, 35
148, 24
150, 111
152, 14
153, 26
154, 5
155, 42
156, 95
158, 3
159, 32
160, 66
161, 10
162, 88
164, 12
165, 77
166, 2
168, 80
170, 45
171, 23
172, 15
174, 71
175, 60
176, 15
177, 20
178, 1
180, 103
182, 45
183, 16
184, 16
185, 19
186, 51
188, 9
189, 56
190, 6
192, 59
194, 1
195, 19
196, 48
198, 53
200, 21
201, 6
203, 36
204, 57
205, 7
206, 2
207, 11
208, 22
210, 96
212, 17
213, 11
214, 1
215, 7
216, 80
217, 35
219, 14
220, 23
222, 26
224, 86
225, 15
228, 40
230, 8
231, 21
232, 35
234, 25
235, 5
236, 12
237, 7
238, 34
240, 54
243, 17
244, 10
245, 35
246, 20
248, 56
249, 1
250, 5
252, 68
255, 8
256, 35
258, 6
259, 20
260, 22
261, 19
264, 43
265, 11
266, 25
267, 3
268, 13
270, 40
272, 38
273, 21
275, 11
276, 10
279, 24
280, 51
282, 7
284, 12
285, 10
286, 1
287, 12
288, 58
290, 20
291, 3
292, 5
294, 6
295, 7
296, 27
297, 18
300, 25
301, 8
304, 22
305, 9
306, 30
308, 9
309, 1
310, 22
312, 26
315, 30
316, 3
318, 7
320, 46
321, 1
322, 7
324, 32
325, 2
328, 8
329, 7
330, 33
332, 8
333, 26
335, 8
336, 19
339, 1
340, 31
341, 6
342, 23
343, 4
344, 6
345, 4
348, 12
350, 27
351, 18
352, 9
354, 7
355, 10
356, 1
357, 7
360, 47
363, 8
364, 8
365, 3
366, 2
368, 6
369, 7
370, 25
371, 2
372, 9
374, 13
375, 4
376, 7
378, 16
380, 16
384, 12
385, 24
