Avalanche Magnitude, Number Avalanches
5, 5841
6, 1487
7, 3265
8, 5289
9, 6095
10, 4996
11, 4920
12, 3694
13, 6461
14, 13330
15, 127
16, 1573
17, 1027
18, 1481
19, 821
20, 1681
21, 734
22, 1634
23, 559
24, 1484
25, 448
26, 1369
27, 491
28, 1148
29, 318
30, 1430
31, 228
32, 285
33, 349
34, 379
35, 154
36, 665
37, 123
38, 384
39, 448
40, 454
41, 60
42, 711
43, 55
44, 469
45, 357
46, 383
47, 38
48, 740
49, 29
50, 379
51, 126
52, 484
53, 16
54, 390
55, 24
56, 512
57, 63
58, 292
59, 10
60, 526
61, 6
62, 281
63, 46
64, 427
65, 43
66, 328
67, 3
68, 415
69, 65
70, 348
71, 1
72, 388
73, 2
74, 202
75, 151
76, 245
77, 2
78, 269
79, 1
80, 305
81, 84
82, 154
83, 1
84, 267
85, 99
86, 115
87, 85
88, 144
90, 335
91, 1
92, 118
93, 99
94, 103
95, 64
96, 255
98, 92
99, 94
100, 150
102, 239
104, 79
105, 113
106, 55
108, 214
110, 66
111, 96
112, 94
114, 224
115, 11
116, 77
117, 99
118, 29
119, 19
120, 211
122, 21
123, 67
124, 62
125, 10
126, 159
128, 61
129, 70
130, 33
132, 127
133, 27
134, 21
135, 90
136, 54
138, 101
140, 87
141, 64
142, 11
144, 140
145, 13
146, 11
147, 106
148, 39
150, 97
152, 46
153, 43
154, 36
155, 13
156, 102
158, 3
159, 60
160, 82
161, 22
162, 70
164, 45
165, 70
166, 1
168, 143
170, 18
171, 40
172, 51
174, 55
175, 30
176, 69
177, 37
178, 3
180, 93
182, 8
183, 19
184, 64
185, 28
186, 37
188, 33
189, 50
190, 15
192, 99
194, 1
195, 41
196, 45
198, 38
200, 58
201, 31
202, 1
203, 7
204, 69
205, 18
207, 29
208, 49
210, 49
212, 35
213, 21
215, 18
216, 85
217, 7
219, 14
220, 58
222, 20
224, 35
225, 50
228, 45
230, 21
231, 15
232, 35
234, 24
235, 20
236, 23
237, 10
238, 9
240, 83
243, 18
244, 30
245, 26
246, 16
248, 28
249, 6
250, 39
252, 57
253, 2
254, 1
255, 28
256, 29
258, 12
259, 5
260, 70
261, 16
264, 40
265, 17
266, 11
267, 3
268, 12
270, 64
272, 22
273, 10
275, 27
276, 31
279, 11
280, 62
282, 14
284, 15
285, 18
286, 12
287, 4
288, 33
290, 24
291, 1
292, 13
294, 26
295, 17
296, 24
297, 15
300, 50
301, 9
303, 1
304, 11
305, 13
306, 23
308, 31
309, 1
310, 19
312, 29
315, 35
316, 8
318, 9
319, 13
320, 35
322, 7
324, 42
325, 16
327, 1
328, 8
329, 11
330, 54
332, 6
333, 6
335, 14
336, 50
338, 1
339, 1
340, 23
341, 6
342, 19
343, 7
344, 10
345, 19
348, 23
350, 35
351, 7
352, 21
354, 13
355, 9
356, 4
357, 8
360, 50
363, 5
364, 16
365, 8
366, 16
368, 15
369, 8
370, 11
371, 15
372, 30
374, 4
375, 11
376, 4
377, 3
378, 27
380, 13
384, 23
385, 30
387, 5
388, 4
390, 42
392, 15
395, 9
396, 29
399, 11
400, 21
402, 13
403, 6
404, 2
405, 10
406, 12
407, 1
408, 23
410, 8
412, 1
413, 9
414, 23
415, 1
416, 18
418, 7
420, 37
423, 5
424, 4
425, 1
426, 10
427, 8
428, 4
429, 3
430, 7
432, 30
434, 14
435, 6
436, 2
438, 3
440, 18
441, 11
442, 9
444, 11
445, 4
448, 21
450, 23
451, 3
455, 9
456, 14
459, 4
460, 8
462, 26
464, 4
465, 7
468, 14
469, 7
470, 8
472, 7
473, 2
474, 8
475, 5
476, 11
477, 3
480, 25
481, 1
483, 5
484, 4
485, 1
486, 13
488, 7
490, 12
492, 10
494, 4
495, 14
496, 7
497, 6
498, 12
500, 8
504, 26
505, 4
506, 2
507, 3
510, 18
511, 6
512, 5
513, 2
515, 2
516, 6
517, 5
518, 10
520, 18
522, 11
525, 16
528, 15
530, 6
531, 5
532, 5
533, 1
534, 8
535, 3
536, 7
539, 12
540, 10
544, 9
546, 18
549, 2
550, 12
552, 9
553, 7
555, 6
556, 1
558, 13
559, 2
560, 23
561, 5
564, 7
565, 1
567, 15
568, 8
570, 9
572, 5
574, 7
575, 2
576, 22
578, 2
580, 4
581, 1
582, 1
583, 5
584, 5
585, 11
588, 13
590, 8
592, 9
594, 8
595, 4
598, 2
600, 20
602, 4
603, 3
605, 2
606, 7
608, 9
609, 5
610, 7
611, 6
612, 11
615, 1
616, 15
618, 6
620, 6
621, 9
623, 1
624, 22
627, 3
630, 24
632, 5
636, 5
637, 8
638, 2
639, 4
640, 7
642, 3
644, 8
645, 1
646, 4
648, 12
650, 6
651, 6
656, 4
657, 6
658, 6
660, 7
663, 8
664, 3
665, 3
666, 5
670, 7
671, 2
672, 13
675, 10
676, 1
679, 4
680, 7
682, 2
684, 13
685, 1
686, 4
688, 6
689, 6
690, 6
693, 5
696, 9
697, 2
700, 12
702, 14
703, 1
704, 5
708, 5
710, 2
711, 1
712, 2
714, 7
715, 5
720, 14
721, 1
726, 7
728, 8
729, 5
730, 6
732, 3
735, 4
736, 9
737, 7
738, 7
740, 3
741, 3
742, 2
744, 8
748, 4
749, 2
750, 8
752, 6
754, 2
756, 10
759, 3
760, 6
762, 2
763, 1
765, 6
767, 3
768, 5
770, 10
774, 11
776, 2
780, 9
781, 5
783, 4
784, 10
790, 3
791, 2
792, 16
793, 3
798, 6
800, 6
801, 1
803, 3
804, 3
805, 4
806, 4
808, 2
810, 11
812, 1
814, 1
816, 5
817, 2
819, 6
820, 5
822, 1
824, 1
825, 4
826, 2
828, 9
830, 3
832, 5
834, 1
836, 3
837, 1
840, 8
845, 1
846, 6
847, 5
848, 6
850, 2
852, 2
854, 3
855, 6
856, 2
858, 4
860, 4
861, 1
864, 15
868, 2
869, 3
870, 2
871, 2
872, 2
873, 3
874, 1
875, 2
876, 2
880, 8
882, 8
884, 3
885, 4
888, 7
890, 2
891, 2
893, 1
896, 7
897, 3
900, 13
901, 2
902, 6
909, 5
910, 7
912, 8
913, 2
915, 1
918, 4
920, 4
923, 2
924, 5
927, 4
928, 3
930, 6
931, 2
935, 4
936, 12
938, 5
940, 3
944, 5
945, 3
948, 4
949, 4
950, 5
952, 5
954, 4
957, 3
959, 1
960, 10
962, 2
966, 3
968, 3
969, 2
970, 2
972, 7
973, 1
975, 4
976, 3
979, 1
980, 4
981, 3
984, 2
986, 1
987, 2
988, 4
990, 11
992, 3
994, 4
996, 2
1000, 5
1001, 4
1005, 1
1008, 12
1010, 2
1012, 5
1014, 1
1016, 2
1017, 1
1020, 8
1022, 2
1023, 2
1024, 3
1026, 7
1027, 3
1029, 4
1030, 3
1032, 1
1034, 2
1035, 4
1036, 2
1037, 3
1040, 7
1044, 4
1045, 2
1050, 9
1053, 3
1056, 7
1060, 2
1062, 3
1064, 4
1065, 1
1066, 3
1067, 1
1068, 1
1070, 2
1071, 3
1072, 2
1078, 5
1079, 2
1080, 10
1083, 1
1088, 1
1089, 5
1090, 3
1092, 6
1098, 4
