Avalanche Magnitude, Number Avalanches
1264, 4
1265, 3
1270, 1
1272, 2
1273, 2
1274, 4
1275, 9
1276, 3
1278, 1
1280, 7
1281, 2
1284, 2
1287, 3
1288, 2
1290, 4
1292, 5
1296, 8
1300, 8
1302, 3
1305, 3
1308, 2
1309, 6
1310, 2
1311, 1
1312, 3
1313, 1
1314, 3
1316, 4
1320, 6
1323, 1
1326, 3
1328, 2
1330, 3
1331, 2
1332, 6
1334, 1
1335, 4
1339, 4
1340, 5
1342, 4
1343, 1
1344, 17
1350, 8
1352, 3
1356, 1
1357, 1
1358, 5
1360, 7
1365, 6
1368, 6
1372, 2
1375, 1
1376, 4
1377, 1
1378, 2
1380, 6
1386, 11
1387, 2
1391, 2
1392, 9
1394, 4
1395, 3
1397, 2
1400, 3
1403, 1
1404, 10
1406, 1
1407, 2
1408, 3
1410, 3
1411, 1
1414, 2
1417, 1
1419, 2
1422, 1
1424, 6
1425, 5
1428, 13
1430, 2
1440, 10
1442, 2
1443, 1
1444, 6
1445, 1
1449, 2
1452, 2
1455, 2
1456, 7
1458, 2
1460, 2
1462, 3
1463, 2
1464, 3
1470, 7
1472, 1
1474, 1
1476, 2
1479, 3
1480, 4
1482, 4
1484, 1
1485, 2
1488, 6
1491, 1
1494, 3
1495, 2
1496, 7
1498, 5
1500, 4
1501, 2
1504, 1
1507, 2
1508, 4
1512, 4
1513, 2
1515, 2
1520, 6
1521, 1
1524, 1
1526, 3
1530, 6
1534, 1
1536, 4
1539, 3
1540, 9
1541, 1
1545, 5
1547, 3
1548, 4
1551, 3
1552, 4
1554, 2
1557, 1
1558, 2
1560, 12
1564, 2
1566, 1
1568, 4
1572, 1
1573, 1
1575, 1
1577, 5
1580, 3
1581, 6
1582, 6
1584, 10
1586, 1
1587, 1
1595, 1
1596, 7
1599, 2
1600, 3
1602, 2
1606, 3
1608, 1
1610, 3
1612, 1
1615, 5
1616, 1
1617, 3
1620, 3
1625, 1
1628, 1
1632, 5
1634, 1
1635, 1
1638, 9
1640, 2
1648, 3
1649, 6
1650, 4
1651, 4
1652, 2
1653, 3
1656, 6
1659, 1
1660, 3
1664, 3
1665, 3
1666, 4
1668, 1
1672, 2
1674, 2
1677, 2
1679, 3
1680, 16
1683, 2
1691, 1
1692, 2
1694, 4
1695, 3
1696, 3
1701, 3
1704, 2
1705, 1
1708, 2
1710, 8
1712, 4
1716, 3
1720, 2
1722, 6
1725, 5
1727, 1
1728, 4
1729, 7
1734, 3
1740, 8
1742, 1
1743, 2
1744, 1
1746, 3
1748, 1
1749, 1
1750, 2
1751, 4
1755, 1
1760, 5
1764, 2
1767, 1
1768, 4
1771, 3
1776, 4
1778, 3
1780, 1
1781, 1
1782, 3
1785, 7
1786, 5
1792, 5
1794, 4
1800, 8
1802, 3
1805, 2
1806, 2
1808, 4
1809, 1
1815, 1
1818, 1
1819, 1
1820, 3
1824, 6
1826, 1
1827, 2
1830, 3
1833, 2
1834, 1
1836, 5
1837, 1
1840, 5
1845, 1
1846, 1
1848, 2
1853, 2
1854, 3
1856, 6
1859, 2
1860, 4
1862, 5
1863, 1
1869, 2
1870, 6
1872, 6
1880, 6
1881, 1
1885, 2
1886, 3
1887, 5
1888, 4
1890, 4
1898, 2
1900, 5
1904, 6
1905, 1
1908, 4
1909, 2
1911, 3
1914, 2
1918, 4
1919, 3
1920, 7
1921, 3
1924, 1
1925, 1
1926, 3
1932, 5
1936, 6
1938, 2
1940, 3
1944, 6
1950, 1
1952, 1
1953, 2
1955, 5
1957, 1
1958, 3
1960, 5
1962, 6
1963, 2
1965, 2
1968, 3
1972, 2
1974, 3
1976, 1
1980, 5
1984, 3
1989, 3
1992, 1
1995, 7
1998, 3
2000, 5
2002, 5
2006, 3
2010, 1
2014, 5
2016, 9
2020, 5
2023, 4
2024, 1
2025, 3
2032, 1
2033, 3
2034, 5
2037, 2
2040, 5
2044, 2
2047, 2
2048, 1
2050, 1
2052, 8
2055, 1
2057, 2
2058, 5
2060, 1
2064, 3
2068, 1
2070, 8
2071, 1
2072, 3
2074, 3
2075, 3
2079, 2
2080, 10
2085, 3
2086, 1
2088, 4
2090, 4
2091, 2
2093, 2
2096, 3
2100, 8
2106, 3
2108, 1
2109, 2
2112, 3
2119, 2
2121, 2
2124, 2
2128, 6
2130, 3
2139, 1
2140, 3
2142, 5
2144, 1
2145, 1
2156, 1
2158, 2
2159, 2
2160, 7
2162, 2
2163, 2
2166, 3
2167, 1
2175, 4
2176, 6
2178, 7
2180, 2
2184, 6
2185, 1
2187, 2
2190, 1
2192, 3
2193, 1
2196, 1
2197, 1
2200, 3
2204, 1
2205, 1
2208, 5
2210, 2
2212, 2
2214, 3
2220, 4
2223, 3
2226, 1
2227, 2
2231, 3
2232, 5
2235, 1
2240, 4
2242, 2
2244, 6
2247, 3
2250, 3
2256, 5
2260, 2
2261, 5
2262, 1
2265, 1
2266, 1
2268, 3
2272, 1
2275, 1
2277, 1
2280, 6
2282, 1
2288, 3
2289, 2
2291, 1
2295, 4
2296, 2
2299, 4
2300, 5
2304, 1
2310, 4
2312, 3
2314, 1
2318, 2
2320, 4
2322, 6
2323, 3
2324, 3
2325, 2
2328, 1
2329, 1
2331, 3
2336, 3
2337, 2
2338, 1
2340, 8
2343, 1
2346, 4
2352, 4
2354, 3
2355, 2
2358, 1
2360, 1
2363, 2
2366, 3
2368, 3
2369, 1
2370, 1
2373, 3
2375, 2
2376, 6
2380, 3
2384, 2
2392, 1
2394, 11
2400, 8
2403, 1
2412, 2
2413, 1
2414, 2
2415, 4
2418, 1
2420, 1
2424, 2
2430, 6
2431, 3
2432, 1
2436, 5
2440, 2
2442, 4
2444, 1
2448, 9
2451, 6
2457, 7
2460, 4
2461, 2
2464, 3
2465, 1
2470, 1
2472, 2
2475, 2
2478, 1
2480, 6
2482, 1
2483, 1
2484, 3
2486, 4
2489, 3
2490, 1
2492, 1
2496, 2
2499, 6
2500, 3
2502, 1
2505, 1
2506, 1
2508, 2
2511, 1
2512, 1
2520, 9
2522, 2
2525, 2
2527, 4
2530, 3
2533, 1
2538, 3
2540, 2
2541, 1
2544, 2
2546, 8
2550, 4
2552, 1
2556, 1
2560, 2
2562, 3
2565, 2
2567, 1
2568, 2
2574, 6
2575, 1
2576, 1
2580, 3
2583, 3
2584, 3
2592, 9
2596, 3
2599, 1
2600, 5
2601, 1
2604, 3
2607, 1
2608, 2
2610, 1
2618, 3
2620, 4
2622, 5
2624, 1
2625, 1
2626, 1
2628, 6
2635, 1
2640, 7
2645, 3
2652, 1
2655, 1
2656, 2
2660, 3
2662, 2
2667, 2
2668, 3
2673, 1
2679, 3
2682, 1
2684, 2
2688, 7
2697, 1
2698, 2
2700, 4
2703, 1
2709, 1
2712, 4
2715, 1
2716, 1
2717, 2
2718, 1
2720, 1
2725, 2
2727, 1
2728, 4
2730, 1
2736, 4
2737, 5
2750, 2
2754, 6
2755, 3
2760, 5
2768, 1
2771, 1
2772, 6
2774, 3
2775, 2
2781, 2
2782, 1
2784, 2
2788, 2
2793, 5
2794, 3
2800, 4
2806, 1
2814, 4
2816, 1
2820, 1
2829, 2
2831, 3
2832, 2
2835, 5
2838, 1
2839, 1
2840, 2
2844, 3
2848, 2
2850, 4
2856, 9
2860, 2
2862, 4
2865, 1
2869, 3
2871, 1
2875, 3
2877, 2
2880, 6
2882, 3
2889, 2
2890, 2
2898, 4
2900, 2
2904, 4
2907, 1
2910, 1
2912, 3
2914, 1
2916, 2
2920, 1
2921, 1
2925, 1
2926, 1
2928, 3
2934, 1
2940, 5
2941, 1
2943, 1
2944, 1
2945, 1
2948, 1
2950, 2
2952, 2
2955, 1
2958, 2
2961, 1
2964, 3
2967, 1
2968, 1
2970, 7
2975, 4
2976, 2
2980, 1
2982, 2
2983, 1
2985, 1
2990, 3
2996, 2
2997, 1
3000, 10
3003, 1
3006, 2
3009, 1
3013, 4
3014, 3
3015, 1
3016, 2
3020, 1
3024, 10
3025, 2
3026, 3
3030, 1
3036, 1
3040, 2
3042, 2
3050, 2
3051, 1
3058, 1
3059, 6
3060, 5
3066, 1
3068, 2
3069, 1
3077, 2
3078, 2
3080, 5
3082, 3
3087, 2
3094, 2
3096, 2
3097, 2
3100, 2
3102, 2
3105, 2
3108, 1
3116, 1
3120, 6
3124, 2
3125, 4
3128, 3
3129, 1
3132, 1
3135, 1
3140, 2
3144, 2
3145, 1
3146, 1
3150, 3
3151, 3
3152, 1
3154, 2
3159, 2
3160, 2
3162, 1
3168, 1
3173, 1
3174, 1
3175, 1
3180, 5
3186, 3
3190, 3
3192, 6
3197, 1
3200, 4
3204, 1
3211, 3
3212, 3
3213, 1
3216, 1
3219, 1
3220, 2
3222, 1
3224, 1
3225, 1
3230, 2
3234, 3
3240, 9
3243, 1
3248, 1
3249, 1
3250, 5
3255, 2
3256, 3
3258, 1
3260, 2
3264, 2
3266, 1
3267, 3
3268, 2
3275, 3
3276, 3
3278, 2
3280, 2
3287, 1
3288, 1
3289, 1
3297, 3
3300, 4
3302, 1
3304, 1
3318, 3
3320, 2
3321, 2
3322, 4
3325, 2
3328, 3
3330, 1
3332, 1
3335, 3
3336, 1
3339, 2
3344, 2
3348, 1
3350, 2
3354, 2
3358, 1
3360, 6
3366, 2
3375, 1
3380, 1
3381, 1
3383, 1
3384, 2
3390, 2
3393, 3
3401, 4
3402, 4
3404, 2
3406, 1
3408, 1
3410, 3
3416, 2
3417, 1
3420, 3
3422, 1
3423, 1
3425, 6
3427, 1
3429, 2
3432, 4
3440, 2
3441, 1
3444, 3
3450, 4
3451, 1
3456, 3
3458, 1
3465, 2
3472, 1
3473, 4
3474, 1
3475, 1
3477, 2
3480, 3
3484, 3
3488, 1
3496, 3
3498, 1
3500, 2
3502, 1
3507, 2
3509, 1
3510, 3
3515, 1
3519, 1
3520, 3
3525, 3
3528, 3
3531, 1
3534, 1
3536, 2
3537, 3
3542, 3
3552, 1
3553, 1
3556, 2
3562, 3
3564, 4
3567, 1
3570, 1
3576, 1
3580, 1
3584, 3
3586, 1
3587, 1
3588, 6
3591, 4
3596, 2
3600, 5
3611, 1
3612, 3
3618, 1
3624, 3
3625, 1
3629, 1
3630, 4
3633, 3
3634, 2
3640, 7
3648, 1
3654, 3
3655, 2
3666, 1
3672, 3
3674, 1
3675, 3
3680, 2
3690, 2
3692, 3
3696, 4
3699, 1
3700, 2
3703, 2
3712, 1
3717, 2
3718, 1
3720, 4
3725, 2
3726, 4
3738, 1
3740, 1
3741, 3
3743, 1
3744, 2
3750, 1
3751, 2
3752, 1
3760, 1
3762, 4
3768, 5
3770, 1
3772, 1
3774, 1
3775, 2
3780, 6
3782, 1
3795, 4
3796, 1
3799, 1
3800, 1
3808, 2
3810, 1
3813, 1
3816, 2
3818, 1
3822, 1
3834, 1
3836, 1
3840, 1
3841, 1
3843, 1
3844, 1
3848, 2
3850, 3
3857, 2
3861, 1
3864, 3
3870, 1
3872, 1
3874, 1
3875, 1
3880, 1
3888, 2
3892, 2
3900, 1
3910, 1
3912, 2
3915, 2
3916, 1
3924, 1
3925, 3
3926, 2
3927, 1
3933, 3
3936, 3
3940, 1
3942, 1
3944, 1
3948, 2
3950, 2
3952, 4
3956, 3
3960, 4
3969, 1
3973, 1
3976, 2
3978, 1
3979, 1
3982, 4
3996, 2
4000, 3
4002, 3
4004, 5
4009, 1
4023, 1
4025, 4
4026, 1
4028, 1
4031, 2
4032, 2
4046, 1
4048, 2
4050, 4
4056, 2
4060, 1
4071, 2
4075, 1
4077, 1
4080, 4
4082, 2
4088, 2
4089, 2
4092, 1
4094, 1
4095, 1
4100, 1
4104, 1
4108, 1
4110, 2
4114, 1
4117, 2
4118, 1
4123, 1
4125, 1
4128, 2
4131, 1
4136, 1
4137, 2
4140, 3
4144, 1
4148, 1
4152, 2
4158, 5
4160, 3
4161, 1
4163, 1
4170, 1
4172, 2
4179, 1
4185, 3
4186, 3
4200, 4
4202, 1
4205, 4
4209, 3
4216, 1
4224, 4
4225, 1
4228, 2
4230, 1
4232, 3
4237, 2
4238, 1
4239, 1
4248, 3
4250, 1
4255, 2
4256, 2
4260, 1
4263, 1
4266, 2
4272, 1
4275, 2
4278, 2
4284, 3
4288, 1
4290, 7
4293, 2
4296, 1
4301, 1
4305, 1
4309, 1
4312, 1
4316, 1
4320, 2
4321, 2
4324, 4
4334, 1
4340, 3
4344, 1
4347, 5
4350, 2
4352, 1
4356, 1
4368, 3
4374, 2
4378, 2
4379, 1
4384, 2
4389, 2
4392, 2
4393, 1
4400, 3
4401, 2
4408, 1
4416, 4
4420, 1
4425, 1
4428, 4
4439, 2
4446, 2
4450, 2
4452, 2
4455, 1
4464, 1
4466, 2
4470, 2
4473, 1
4475, 1
4480, 4
4484, 2
4485, 1
4488, 1
4495, 1
4500, 2
4509, 2
4512, 1
4515, 1
4524, 2
4525, 1
4531, 1
4536, 7
4540, 1
4550, 2
4553, 1
4554, 2
4557, 1
4560, 5
4563, 2
4564, 1
4575, 2
4576, 2
4578, 1
4582, 2
4584, 1
4587, 2
4588, 2
4590, 6
4592, 2
4600, 4
4608, 2
4617, 3
4619, 1
4620, 3
4623, 1
4624, 1
4628, 2
4632, 1
4640, 3
4642, 1
4650, 1
4653, 1
4654, 1
4669, 1
4671, 1
4676, 2
4680, 5
4681, 2
4683, 3
4693, 1
4698, 4
4704, 3
4706, 2
4708, 1
4710, 1
4712, 1
4725, 2
4726, 1
4727, 1
4728, 1
4732, 2
4736, 1
4740, 1
4743, 2
4746, 1
4752, 2
4756, 1
4758, 2
4760, 2
4761, 1
4768, 1
4770, 1
4774, 2
4775, 2
4776, 1
4780, 1
4784, 2
4795, 1
4800, 2
4810, 1
4816, 2
4818, 1
4830, 1
4832, 1
4833, 2
4840, 1
4844, 2
4848, 2
4850, 1
4851, 2
4860, 3
4862, 1
4865, 1
4867, 2
4872, 3
4875, 1
4884, 2
4887, 2
4888, 1
4890, 1
4896, 3
4898, 1
4899, 3
4900, 5
4901, 1
4906, 1
4914, 1
4917, 1
4920, 1
4928, 1
4929, 1
4930, 1
4932, 1
4940, 1
4941, 1
4945, 1
4950, 1
4956, 1
4959, 2
4966, 3
4968, 5
4972, 1
4975, 4
4977, 1
4980, 2
4984, 1
4988, 1
4991, 4
4992, 1
4995, 1
5000, 1
5010, 1
5018, 3
5022, 1
5024, 2
5025, 1
5040, 4
5046, 3
5050, 1
5054, 1
5056, 1
5060, 1
5064, 1
5070, 1
5075, 2
5076, 1
5082, 1
5083, 1
5084, 1
5088, 2
5100, 1
5104, 1
5110, 2
5112, 2
5115, 3
5122, 1
5125, 3
5129, 1
5130, 2
5133, 1
5146, 2
5148, 2
5152, 2
5157, 1
5160, 1
5162, 3
5175, 2
5184, 1
5187, 1
5191, 1
5200, 2
5202, 1
5207, 1
5208, 1
5211, 2
5216, 2
5220, 1
5221, 1
5225, 2
5226, 1
5244, 2
5247, 2
5250, 2
5252, 1
5254, 1
5256, 2
5264, 1
5270, 2
5275, 2
5278, 3
5280, 6
5289, 1
5292, 1
5300, 1
5301, 3
5302, 1
5304, 3
5307, 1
5313, 3
5319, 1
5320, 2
5328, 1
5330, 1
5332, 1
5336, 1
5340, 2
5344, 3
5348, 1
5359, 4
5363, 3
5365, 1
5373, 4
5382, 1
5390, 1
5394, 1
5400, 5
5404, 4
5408, 1
5412, 1
5423, 1
5425, 2
5427, 1
5430, 3
5434, 1
5440, 1
5445, 1
5448, 2
5451, 2
5454, 2
5460, 1
5472, 1
5474, 2
5475, 1
5480, 1
5481, 2
5487, 1
5488, 3
5490, 2
5496, 1
5504, 1
5512, 1
5516, 1
5520, 1
5525, 1
5530, 1
5535, 2
5536, 1
5544, 2
5562, 1
5568, 2
5572, 2
5575, 1
5576, 1
5580, 2
5589, 3
5590, 2
5600, 2
5610, 8
5611, 3
5616, 2
5624, 2
5625, 1
5626, 1
5632, 1
5635, 1
5650, 2
5652, 1
5654, 1
5655, 1
5656, 1
5661, 2
5668, 1
5670, 6
5673, 1
5676, 1
5684, 1
5694, 1
5696, 1
5700, 2
5704, 1
5709, 1
5712, 1
5719, 1
5720, 1
5724, 1
5728, 1
5730, 1
5735, 3
5742, 2
5750, 1
5751, 1
5760, 2
5766, 2
5768, 1
5771, 1
5773, 1
5775, 3
5778, 1
5790, 2
5792, 1
5796, 2
5797, 1
5800, 2
5805, 2
5809, 2
5814, 1
5820, 2
5824, 2
5832, 2
5841, 2
5846, 1
5848, 1
5850, 3
5852, 1
5856, 3
5859, 1
5865, 1
5874, 2
5880, 2
5882, 1
5886, 1
5887, 1
5888, 2
5890, 1
5902, 1
5913, 1
5916, 1
5918, 2
5920, 1
5921, 1
5925, 1
5928, 1
5936, 1
5952, 2
5957, 2
5964, 1
5973, 1
5974, 1
5976, 1
5983, 1
5984, 1
5992, 1
6000, 1
6006, 2
6012, 1
6014, 2
6016, 1
6018, 2
6020, 4
6025, 1
6030, 1
6032, 1
6039, 1
6040, 1
6042, 1
6045, 1
6048, 2
6055, 1
6060, 1
6061, 3
6072, 1
6075, 1
6076, 1
6080, 2
6084, 1
6090, 3
6105, 2
6107, 2
6112, 1
6119, 3
6132, 2
6144, 1
6150, 1
6156, 2
6160, 3
6162, 1
6171, 1
6174, 1
6175, 1
6176, 1
6179, 1
6180, 2
6188, 4
6195, 1
6200, 3
6204, 2
6210, 2
6216, 2
6225, 1
6228, 1
6230, 2
6231, 1
6237, 1
6240, 1
6244, 1
6250, 1
6264, 5
6270, 2
6272, 3
6290, 1
6293, 3
6300, 2
6303, 1
6304, 2
6322, 3
6327, 2
6328, 2
6330, 1
6336, 3
6351, 1
6355, 2
6360, 1
6368, 1
6369, 1
6375, 1
6386, 2
6390, 1
6401, 1
6402, 2
6405, 1
6408, 1
6409, 1
6420, 1
6422, 2
6425, 1
6426, 1
6432, 1
6435, 2
6437, 1
6438, 1
6440, 1
6448, 1
6460, 2
6464, 2
6467, 1
6468, 2
6475, 3
6479, 2
6494, 2
6510, 2
6516, 3
6520, 1
6524, 1
6525, 2
6528, 1
6534, 1
6536, 2
6540, 1
6552, 3
6555, 1
6560, 1
6575, 1
6583, 2
6586, 1
6588, 3
6592, 2
6600, 4
6603, 1
6612, 1
6615, 3
6622, 1
6624, 1
6630, 5
6636, 1
6650, 2
6660, 2
6664, 3
6670, 1
6675, 1
6678, 1
6682, 1
6685, 1
6688, 2
6697, 1
6700, 1
6720, 4
6727, 2
6732, 4
6734, 1
6739, 1
6750, 1
6752, 2
6755, 1
6757, 2
6780, 1
6786, 1
6789, 1
6790, 1
6804, 1
6810, 1
6820, 4
6825, 3
6831, 1
6840, 4
6864, 1
6868, 1
6873, 1
6878, 1
6880, 1
6882, 2
6895, 1
6897, 1
6902, 2
6903, 1
6913, 2
6919, 2
6930, 2
6931, 1
6936, 1
6944, 1
6948, 1
6950, 1
6956, 1
6960, 2
6963, 4
6968, 1
6972, 2
6975, 2
6990, 1
6993, 1
7000, 2
7004, 1
7008, 1
7018, 1
7020, 4
7025, 1
7028, 3
7029, 1
7030, 1
7035, 2
7040, 1
7050, 1
7056, 1
7062, 2
7068, 1
7076, 1
7084, 1
7092, 1
7104, 3
7106, 1
7110, 1
7130, 2
7134, 1
7136, 1
7140, 2
7160, 1
7161, 2
7174, 2
7175, 3
7176, 1
7182, 1
7192, 1
7200, 2
7208, 1
7210, 2
7215, 1
7223, 1
7227, 3
7228, 1
7232, 1
7236, 1
7242, 1
7252, 1
7254, 3
7280, 2
7285, 2
7289, 1
7290, 2
7296, 1
7298, 1
7308, 3
7315, 1
7316, 1
7328, 1
7332, 2
7334, 1
7336, 1
7337, 2
7339, 1
7344, 1
7347, 1
7350, 1
7358, 1
7359, 1
7371, 2
7372, 1
7378, 1
7380, 2
7392, 2
7395, 1
7410, 4
7420, 1
7436, 1
7437, 1
7440, 2
7446, 1
7448, 1
7456, 2
7470, 1
7471, 1
7476, 1
7482, 1
7486, 2
7488, 3
7502, 1
7511, 1
7518, 1
7520, 2
7524, 1
7525, 2
7527, 1
7530, 1
7533, 1
7536, 1
7557, 1
7560, 1
7568, 1
7585, 1
7590, 1
7592, 1
7595, 2
7596, 1
7600, 2
7605, 1
7616, 1
7622, 2
7626, 1
7632, 1
7650, 1
7654, 1
7656, 1
7665, 1
7668, 1
7680, 2
7683, 1
7688, 1
