Avalanche Magnitude, Number Avalanches
5, 451
6, 406
7, 891
8, 1646
9, 992
10, 718
11, 527
12, 531
13, 326
14, 580
15, 154
16, 46
17, 12
18, 107
19, 19
20, 158
21, 19
22, 137
23, 5
24, 99
25, 8
26, 78
27, 11
28, 48
29, 7
30, 70
31, 2
32, 22
33, 51
34, 16
35, 5
36, 65
38, 14
39, 55
40, 8
41, 1
42, 53
43, 1
44, 7
45, 32
46, 10
47, 1
48, 52
50, 13
51, 13
52, 27
54, 17
55, 2
56, 35
57, 3
58, 3
60, 46
62, 6
63, 6
64, 28
65, 4
66, 12
68, 17
69, 8
70, 13
72, 23
74, 3
75, 19
76, 8
78, 3
80, 21
81, 3
82, 2
84, 8
85, 11
86, 4
87, 2
88, 5
90, 17
92, 5
93, 2
94, 1
95, 10
96, 18
99, 2
100, 7
102, 16
104, 6
105, 2
108, 11
110, 1
111, 3
112, 3
114, 14
115, 1
116, 5
117, 2
119, 2
120, 9
123, 3
124, 6
126, 15
128, 1
129, 1
130, 1
132, 14
133, 4
135, 2
136, 2
138, 5
140, 8
144, 9
145, 2
147, 8
148, 2
150, 5
152, 5
153, 1
154, 5
155, 1
156, 4
159, 2
160, 7
161, 7
162, 2
164, 2
165, 2
168, 10
170, 1
172, 2
174, 1
175, 3
176, 3
180, 3
182, 2
184, 6
185, 2
188, 2
189, 3
190, 1
192, 6
195, 1
196, 3
198, 6
200, 2
204, 3
207, 2
208, 5
210, 2
216, 7
220, 1
222, 1
224, 2
225, 6
228, 1
230, 1
231, 1
232, 1
234, 3
235, 1
236, 2
238, 2
240, 7
243, 2
245, 1
246, 3
250, 5
252, 6
255, 2
256, 2
258, 2
260, 2
264, 2
266, 2
270, 8
275, 1
276, 3
280, 3
287, 1
288, 1
290, 1
292, 1
294, 2
296, 1
297, 4
300, 2
304, 3
305, 1
308, 2
310, 2
312, 2
315, 5
319, 1
320, 2
324, 1
328, 1
330, 5
332, 2
333, 1
336, 7
340, 1
341, 2
342, 2
343, 1
344, 1
348, 1
350, 4
351, 1
352, 1
360, 3
364, 1
368, 2
370, 1
371, 2
374, 1
375, 1
376, 1
377, 2
378, 1
384, 6
385, 2
390, 3
395, 1
396, 2
400, 2
402, 1
405, 1
406, 1
407, 2
408, 3
410, 1
416, 2
420, 6
424, 1
429, 2
430, 1
432, 3
434, 1
440, 1
441, 2
444, 1
448, 2
450, 1
451, 1
455, 2
456, 3
459, 1
462, 2
464, 2
468, 1
470, 2
476, 3
480, 1
481, 2
486, 2
488, 1
490, 3
492, 2
494, 2
497, 1
500, 1
507, 1
513, 1
518, 1
520, 1
525, 2
528, 2
530, 1
532, 2
536, 1
539, 3
540, 4
546, 1
550, 1
552, 3
553, 1
555, 1
558, 1
560, 2
561, 1
568, 1
572, 1
576, 2
585, 2
592, 3
598, 2
600, 3
602, 1
616, 2
620, 1
621, 1
624, 3
627, 1
630, 1
638, 1
640, 1
646, 1
648, 1
656, 2
657, 1
658, 1
660, 2
670, 1
672, 2
680, 2
686, 2
688, 1
696, 1
700, 1
702, 2
704, 1
707, 1
712, 2
715, 1
726, 1
735, 1
737, 1
738, 1
740, 1
750, 1
752, 1
756, 2
759, 3
760, 1
768, 1
774, 1
782, 1
784, 1
795, 1
798, 1
814, 1
816, 3
828, 2
836, 2
840, 1
852, 1
855, 1
870, 1
880, 1
896, 1
900, 1
901, 1
909, 1
912, 2
927, 1
936, 2
952, 3
954, 1
960, 1
962, 1
966, 1
969, 1
975, 2
980, 1
984, 2
986, 1
988, 2
990, 1
1007, 1
1020, 1
1023, 1
1024, 1
1050, 2
1056, 1
1079, 1
1080, 1
1083, 1
1092, 2
1100, 1
1106, 1
1110, 1
1120, 2
1122, 1
1144, 1
1152, 1
1156, 1
1173, 1
1188, 3
1190, 1
1196, 1
1206, 1
1210, 1
1216, 1
1219, 1
1220, 1
1296, 1
1309, 1
1311, 1
1313, 1
1320, 1
1343, 1
1344, 1
1350, 2
1376, 1
1386, 2
1395, 1
1400, 2
1408, 1
1424, 1
1425, 1
1430, 1
1445, 1
1450, 1
1452, 3
1456, 1
1460, 1
1470, 1
1482, 1
1488, 1
1500, 2
1512, 1
1518, 1
1526, 1
1539, 1
1541, 1
1560, 1
1582, 1
1587, 1
1602, 1
1632, 1
1634, 1
1638, 1
1666, 1
1690, 1
1704, 1
1725, 1
1740, 1
1743, 1
1748, 1
1750, 1
1764, 2
1768, 1
1785, 2
1798, 1
1800, 2
1809, 1
1825, 1
1860, 1
1892, 1
1900, 1
1904, 1
1920, 1
1936, 1
1938, 1
1980, 1
1984, 1
1995, 1
2000, 1
2023, 1
2030, 1
2040, 1
2046, 1
2050, 1
2055, 1
2074, 1
2079, 1
2090, 1
2100, 2
2114, 1
2120, 1
2124, 1
2136, 1
2156, 1
2196, 1
2200, 1
2212, 1
2214, 1
2244, 1
2266, 1
2288, 1
2289, 1
2299, 1
2310, 1
2320, 1
2325, 1
2332, 1
2340, 2
2355, 1
2373, 1
2392, 2
2394, 1
2398, 1
2415, 1
2436, 1
2478, 1
2500, 1
2508, 1
2516, 1
2528, 1
2541, 1
2548, 1
2552, 1
2581, 1
2600, 1
2626, 1
2635, 1
2640, 1
2652, 1
2668, 1
2725, 1
2728, 1
2730, 1
2736, 1
2756, 1
2759, 1
2783, 1
2806, 1
2808, 1
2821, 1
2842, 1
2856, 1
2886, 1
2888, 1
2926, 2
2945, 1
2980, 1
3030, 1
3071, 1
3075, 1
3096, 1
3108, 1
3124, 1
3129, 1
3132, 2
3168, 1
3211, 1
3224, 2
3234, 1
3250, 1
3270, 1
3294, 1
3297, 1
3300, 1
3332, 1
3384, 1
3400, 1
3441, 1
3458, 1
3473, 1
3496, 1
3510, 1
3519, 1
3556, 2
3562, 1
3570, 1
3596, 1
3597, 1
3612, 1
3640, 1
3666, 1
3675, 1
3680, 1
3726, 1
3737, 1
3770, 1
3780, 1
3784, 1
3800, 1
3828, 2
3848, 1
3864, 1
3894, 1
3926, 1
3960, 1
4004, 1
4092, 1
4104, 1
4134, 1
4158, 1
4332, 1
4347, 1
4380, 1
4389, 1
4428, 1
4480, 1
4500, 1
4512, 1
4520, 1
4550, 1
4633, 1
4669, 1
4830, 2
4838, 1
4851, 1
4872, 1
4960, 1
4964, 1
4988, 1
5005, 1
5076, 1
5115, 1
5122, 1
5152, 1
5265, 1
5292, 1
5346, 1
5454, 1
5500, 1
5508, 1
5628, 1
5662, 1
5760, 1
5848, 2
5904, 1
5940, 1
6000, 1
6020, 1
6076, 1
6090, 1
6188, 1
6240, 1
6262, 1
6265, 1
6270, 1
6300, 1
6409, 1
6432, 1
6460, 1
6480, 1
6552, 2
6650, 1
6768, 1
6888, 1
7038, 1
7174, 1
7192, 1
7216, 1
7315, 1
7350, 1
7412, 1
7420, 1
7548, 1
7638, 1
7650, 1
7802, 1
7876, 1
7956, 1
8120, 2
8140, 1
8172, 1
8250, 1
8280, 1
8316, 1
8399, 1
8418, 1
8460, 1
8520, 1
8526, 2
8580, 1
8588, 1
8592, 1
8775, 1
8800, 1
8856, 1
8880, 1
9000, 1
9028, 2
9042, 1
9176, 1
9180, 1
9216, 1
9280, 1
9366, 1
9594, 1
9603, 1
9682, 1
9758, 1
9840, 1
9847, 2
10011, 1
10032, 1
10258, 1
10350, 1
10530, 2
10575, 1
10602, 1
10745, 1
10872, 1
10906, 2
10908, 1
10962, 1
11115, 1
11123, 1
11150, 1
11370, 1
11430, 1
11440, 1
11567, 1
11610, 1
11660, 1
11830, 1
11954, 1
12096, 1
12126, 1
12208, 1
12264, 1
12285, 1
12364, 1
12397, 1
12402, 1
12549, 1
12593, 1
12642, 1
12672, 1
12792, 1
12880, 1
13200, 1
13364, 1
13771, 1
13912, 1
14076, 1
14148, 1
14256, 1
14404, 1
14650, 1
14850, 1
15150, 1
15322, 1
15392, 1
15714, 1
15886, 1
15900, 1
15982, 1
16328, 1
16728, 1
16779, 1
16800, 1
16920, 1
16967, 1
17004, 1
17202, 1
17380, 1
17472, 1
17500, 1
17808, 1
17816, 1
17952, 1
18700, 1
18788, 1
18900, 1
18975, 1
19293, 1
19584, 1
19620, 1
19836, 1
20178, 1
20515, 1
21038, 1
22311, 1
22792, 1
22852, 1
22920, 1
23241, 1
23249, 1
23436, 1
23528, 1
23532, 1
23540, 1
24000, 1
24282, 1
24991, 1
24998, 1
25275, 1
25584, 1
25875, 1
25920, 1
26065, 1
26128, 1
26151, 1
26448, 1
26460, 1
27027, 1
27712, 1
27720, 1
29492, 1
29760, 1
30030, 1
30858, 1
31020, 1
31372, 1
31872, 1
32472, 1
32480, 1
33128, 1
34777, 1
35720, 1
36113, 1
36279, 1
36408, 1
36550, 1
37664, 1
38179, 1
39045, 1
41625, 1
43560, 1
45342, 1
46216, 1
47690, 1
48285, 1
48365, 1
50149, 1
50505, 1
56992, 1
58565, 1
61640, 1
62265, 1
64124, 1
72233, 1
75336, 1
77490, 1
81096, 1
92302, 1
161376, 1
