Avalanche Magnitude, Number Avalanches
2, 1317
3, 7285
4, 14563
5, 9717
6, 9897
7, 12936
8, 10651
9, 192
10, 1112
11, 558
12, 1667
13, 347
14, 1745
15, 340
16, 1371
17, 232
18, 1398
19, 207
20, 325
21, 438
22, 384
23, 125
24, 799
25, 106
26, 318
27, 592
28, 312
29, 45
30, 717
31, 50
32, 356
33, 190
34, 248
35, 24
36, 465
37, 24
38, 249
39, 94
40, 410
41, 12
42, 308
43, 5
44, 409
45, 84
46, 186
47, 6
48, 363
49, 6
50, 200
51, 88
52, 215
53, 3
54, 249
55, 60
56, 193
57, 102
58, 109
60, 345
61, 1
62, 113
63, 106
64, 151
65, 78
66, 213
68, 123
69, 98
70, 131
72, 219
74, 77
75, 119
76, 101
77, 1
78, 196
80, 123
81, 82
82, 56
84, 198
85, 20
86, 35
87, 88
88, 89
90, 182
91, 7
92, 66
93, 91
94, 20
95, 20
96, 170
98, 33
99, 96
100, 97
102, 102
104, 63
105, 112
106, 17
108, 123
110, 33
111, 58
112, 95
114, 80
115, 21
116, 54
117, 67
118, 8
119, 18
120, 151
122, 14
123, 55
124, 61
125, 21
126, 70
128, 54
129, 44
130, 23
132, 112
133, 18
134, 3
135, 67
136, 69
138, 55
140, 84
141, 36
144, 116
145, 21
146, 1
147, 39
148, 43
150, 58
152, 63
153, 36
154, 14
155, 18
156, 76
158, 1
159, 22
160, 85
161, 16
162, 39
164, 32
165, 39
168, 99
170, 35
171, 22
172, 37
174, 32
175, 31
176, 39
177, 15
180, 100
182, 11
183, 11
184, 45
185, 37
186, 35
188, 27
189, 26
190, 32
192, 56
195, 33
196, 50
198, 23
200, 61
201, 5
203, 9
204, 49
205, 26
207, 6
208, 43
209, 2
210, 67
212, 30
213, 6
215, 25
216, 79
217, 8
219, 6
220, 57
222, 14
224, 45
225, 47
228, 38
230, 36
231, 19
232, 33
234, 22
235, 25
236, 20
238, 17
240, 69
242, 2
243, 5
244, 14
245, 39
246, 34
248, 17
249, 1
250, 27
252, 62
253, 4
255, 21
256, 18
258, 24
259, 17
260, 22
261, 8
264, 40
265, 33
266, 13
267, 2
268, 14
270, 64
272, 11
273, 13
275, 27
276, 40
279, 7
280, 47
282, 27
284, 10
285, 15
287, 16
288, 41
290, 21
291, 1
292, 8
294, 25
295, 19
296, 18
297, 13
299, 1
300, 51
301, 18
304, 15
305, 8
306, 19
308, 23
310, 18
312, 33
315, 35
316, 9
318, 14
319, 2
320, 22
322, 12
324, 21
325, 13
328, 13
329, 12
330, 36
332, 3
333, 7
335, 13
336, 45
340, 21
341, 3
342, 30
343, 13
344, 7
345, 13
348, 23
350, 24
351, 8
352, 15
354, 16
355, 11
356, 2
357, 18
360, 53
363, 3
364, 14
365, 11
366, 11
368, 10
369, 6
370, 10
371, 14
372, 22
374, 4
375, 11
376, 7
377, 4
378, 37
380, 12
384, 27
385, 25
387, 6
388, 1
390, 31
392, 23
395, 4
396, 29
399, 12
400, 18
402, 15
405, 9
406, 16
407, 2
408, 26
410, 8
413, 8
414, 19
415, 6
416, 9
418, 6
420, 36
423, 7
424, 9
425, 2
426, 9
427, 11
429, 1
430, 8
432, 42
434, 9
435, 6
438, 9
440, 25
441, 17
442, 3
444, 18
445, 2
448, 22
450, 24
451, 3
455, 15
456, 20
459, 10
460, 8
462, 36
464, 11
465, 1
468, 17
469, 7
470, 10
472, 6
473, 2
474, 13
475, 3
476, 9
477, 9
480, 26
481, 2
483, 11
484, 7
486, 18
488, 9
490, 16
492, 10
495, 17
496, 5
497, 13
498, 3
500, 6
504, 39
505, 2
506, 5
507, 5
510, 14
511, 16
512, 8
513, 8
516, 7
517, 5
518, 8
520, 20
522, 13
525, 7
528, 18
530, 11
531, 11
532, 8
534, 3
535, 1
536, 5
539, 9
540, 19
544, 13
546, 18
549, 11
550, 13
552, 19
553, 4
555, 1
558, 17
559, 1
560, 20
561, 5
564, 3
567, 10
568, 9
570, 9
572, 6
574, 6
576, 17
580, 7
581, 9
582, 3
583, 2
584, 6
585, 14
588, 13
590, 9
592, 7
594, 12
595, 6
600, 14
602, 6
603, 12
605, 5
606, 4
608, 11
609, 9
610, 5
611, 2
612, 14
616, 15
618, 1
620, 11
621, 9
623, 5
624, 13
627, 3
630, 21
632, 4
636, 4
637, 4
638, 2
639, 9
640, 14
642, 1
644, 5
645, 1
648, 17
649, 6
650, 9
651, 6
654, 1
656, 8
657, 10
658, 3
660, 14
663, 2
664, 7
665, 6
666, 3
670, 4
671, 4
672, 21
675, 6
676, 4
678, 2
679, 1
680, 8
682, 2
684, 9
686, 4
688, 5
689, 4
690, 5
693, 15
696, 8
697, 1
700, 6
702, 8
704, 11
705, 4
707, 3
708, 7
710, 7
711, 8
712, 4
714, 2
715, 6
720, 30
721, 2
726, 2
728, 10
729, 6
730, 3
731, 1
732, 2
735, 4
736, 2
737, 7
738, 5
740, 5
741, 7
742, 2
744, 7
747, 6
748, 12
749, 1
750, 6
752, 5
754, 3
756, 16
759, 4
760, 12
762, 1
763, 3
765, 9
767, 1
768, 6
770, 15
774, 4
776, 2
777, 1
780, 10
781, 3
782, 1
783, 6
784, 10
790, 8
792, 19
793, 3
798, 1
800, 5
801, 2
803, 7
804, 6
805, 2
806, 4
808, 3
810, 10
812, 3
814, 6
816, 6
819, 6
820, 2
824, 2
825, 7
826, 2
828, 9
830, 4
