Avalanche Magnitude, Number Avalanches
275, 11
276, 19
279, 15
280, 50
282, 8
284, 4
285, 12
287, 9
288, 36
290, 18
294, 19
295, 5
296, 13
297, 18
300, 33
301, 9
304, 12
305, 11
306, 29
308, 18
310, 16
312, 30
315, 23
316, 3
318, 8
319, 10
320, 32
322, 6
324, 16
325, 6
328, 8
329, 7
330, 49
332, 4
333, 9
335, 5
336, 28
340, 12
341, 4
342, 24
343, 14
344, 11
345, 2
348, 14
350, 25
351, 7
352, 23
354, 11
355, 2
357, 5
360, 37
363, 15
364, 10
365, 4
366, 7
368, 15
369, 7
370, 19
371, 8
372, 15
374, 11
375, 2
376, 5
378, 20
380, 13
384, 19
385, 24
387, 3
390, 18
392, 12
395, 1
396, 24
399, 13
400, 25
402, 6
403, 2
405, 5
406, 9
407, 7
408, 22
410, 9
412, 1
413, 14
414, 15
415, 2
416, 13
418, 8
420, 22
423, 6
424, 11
425, 3
426, 3
427, 9
428, 1
429, 12
430, 7
432, 30
434, 9
435, 2
436, 1
438, 4
440, 19
441, 9
442, 5
444, 15
445, 5
448, 12
450, 21
451, 2
455, 23
456, 20
459, 3
460, 10
462, 20
464, 7
465, 1
468, 31
469, 11
470, 6
472, 7
473, 4
474, 9
475, 1
476, 9
477, 7
480, 28
481, 5
483, 5
484, 3
485, 1
486, 6
488, 11
490, 20
492, 13
494, 6
495, 14
496, 6
497, 6
498, 2
500, 7
504, 35
506, 3
507, 6
510, 11
511, 4
512, 5
513, 4
516, 12
517, 7
518, 8
520, 20
522, 7
525, 7
528, 10
530, 9
531, 7
532, 7
533, 3
534, 1
536, 5
539, 11
540, 23
544, 8
545, 2
546, 20
549, 4
550, 7
552, 9
553, 5
555, 1
558, 12
559, 3
560, 24
561, 7
564, 4
565, 1
567, 2
568, 8
570, 12
572, 13
574, 6
576, 13
580, 4
581, 6
582, 4
583, 4
584, 8
585, 17
588, 15
590, 5
592, 5
594, 14
595, 8
598, 1
600, 24
602, 6
603, 12
605, 5
606, 3
608, 2
609, 2
610, 6
611, 7
612, 16
615, 6
616, 14
618, 2
620, 8
621, 4
623, 4
624, 15
627, 9
630, 25
632, 7
636, 7
637, 5
638, 1
639, 9
640, 16
644, 9
645, 3
646, 1
648, 18
649, 10
650, 7
651, 2
656, 4
657, 8
658, 5
660, 17
663, 3
664, 3
665, 1
666, 6
670, 5
671, 9
672, 8
675, 6
676, 3
679, 6
680, 7
682, 1
684, 12
686, 4
688, 5
689, 1
690, 8
693, 10
696, 6
697, 2
700, 11
702, 7
704, 10
705, 3
707, 2
708, 7
710, 10
711, 4
712, 4
714, 4
715, 11
720, 24
721, 1
725, 1
726, 2
728, 13
729, 5
730, 2
732, 9
735, 1
736, 10
737, 4
738, 3
740, 7
741, 3
742, 5
744, 6
747, 4
748, 4
750, 4
752, 6
754, 2
756, 19
759, 5
760, 4
763, 2
765, 8
767, 2
768, 8
770, 11
776, 1
780, 19
781, 6
782, 3
783, 8
784, 6
790, 3
791, 1
792, 19
793, 8
798, 5
799, 3
800, 10
801, 3
803, 2
804, 8
805, 2
806, 4
808, 4
810, 9
812, 3
814, 4
816, 9
817, 1
819, 11
820, 9
824, 3
825, 10
826, 3
828, 13
830, 4
832, 7
833, 2
836, 4
837, 2
840, 23
845, 4
846, 2
847, 4
848, 5
850, 8
852, 5
854, 3
855, 4
856, 3
858, 8
860, 3
861, 1
864, 11
867, 1
868, 2
869, 1
870, 3
871, 4
872, 2
874, 1
876, 2
880, 14
882, 14
884, 4
885, 3
888, 6
890, 3
891, 4
896, 5
897, 6
900, 10
901, 1
902, 7
904, 1
909, 2
910, 9
912, 7
913, 2
915, 1
918, 4
920, 8
923, 5
924, 25
927, 1
928, 7
930, 6
935, 6
936, 11
938, 1
940, 5
944, 3
945, 5
946, 5
948, 2
949, 2
950, 2
952, 7
954, 8
957, 4
960, 17
962, 5
963, 3
966, 4
968, 5
969, 6
970, 6
972, 8
975, 7
976, 3
979, 3
980, 7
981, 2
984, 1
986, 3
987, 1
988, 2
990, 6
992, 1
994, 7
996, 5
999, 2
1000, 5
1001, 7
1003, 1
1007, 1
1008, 7
1010, 2
1012, 4
1014, 3
1020, 12
1022, 5
1023, 2
1024, 2
1026, 3
1027, 1
1030, 2
1032, 9
1034, 3
1035, 8
1036, 4
1037, 1
1040, 14
1044, 9
1045, 3
1048, 1
1050, 11
1053, 4
1054, 1
1056, 6
1060, 3
1062, 3
1064, 5
1065, 6
1066, 4
1067, 1
1068, 4
1071, 8
1072, 5
1078, 5
1079, 3
1080, 12
1083, 2
1088, 5
1089, 4
1090, 2
1092, 8
1095, 4
1100, 6
1102, 3
1104, 1
1105, 7
1106, 2
1107, 1
1110, 3
1111, 1
1116, 10
1118, 5
1120, 11
1121, 1
1122, 3
1125, 9
1128, 7
1131, 2
1133, 2
1134, 9
1136, 1
1139, 1
1140, 13
1144, 6
1148, 5
1150, 3
1152, 10
1155, 3
1156, 2
1157, 5
1159, 2
1160, 8
1161, 1
1162, 1
1164, 2
1166, 6
1168, 2
1170, 12
1173, 2
1176, 7
1177, 2
1178, 2
1183, 6
1184, 3
1185, 2
1188, 7
1190, 6
1196, 3
1197, 3
1199, 1
1200, 13
1204, 6
1206, 1
1207, 1
1208, 1
1209, 4
1210, 5
1212, 1
1215, 3
1216, 3
1218, 3
1221, 5
1222, 5
1224, 11
1230, 6
1232, 13
1235, 4
1236, 3
1240, 1
1241, 2
1242, 2
1243, 7
1245, 1
1246, 5
1248, 6
1250, 4
1254, 5
1258, 2
1260, 25
1261, 6
1264, 6
1265, 4
1272, 1
1274, 8
1275, 6
1276, 1
1278, 2
1280, 9
1281, 3
1284, 4
1287, 3
1288, 1
1290, 4
1292, 2
1296, 9
1298, 2
1300, 1
1302, 6
1305, 6
1308, 3
1309, 3
1311, 3
1313, 4
1314, 2
1316, 3
1320, 19
1323, 2
1326, 2
1328, 2
1330, 6
1331, 4
1332, 5
1334, 1
1335, 3
1340, 3
1342, 1
1343, 4
1344, 7
1350, 7
1352, 1
1356, 2
1358, 5
1360, 7
1364, 2
1365, 8
1368, 5
1370, 1
1372, 1
1375, 1
1376, 5
1377, 3
1378, 1
1380, 10
1386, 10
1387, 2
1391, 2
1392, 2
1394, 1
1395, 3
1397, 2
1400, 2
1404, 10
1406, 1
1407, 2
1408, 4
1410, 4
1411, 1
1414, 1
1416, 1
1417, 6
1420, 1
1422, 1
1424, 5
1425, 7
1428, 10
1430, 4
1440, 11
1441, 1
1442, 2
1443, 2
1444, 1
1445, 2
1449, 2
1450, 1
1452, 1
1455, 8
1456, 5
1458, 2
1460, 2
1462, 3
1463, 4
1464, 4
1469, 3
1470, 6
1472, 2
1474, 2
1476, 4
1479, 1
1480, 1
1482, 5
1484, 2
1485, 4
1488, 3
1490, 2
1491, 1
1494, 4
1495, 5
1496, 5
1498, 4
1500, 6
1504, 2
1507, 2
1508, 2
1510, 1
1512, 9
1513, 1
1515, 3
1518, 1
1520, 3
1521, 7
1524, 1
1526, 3
1530, 9
1534, 3
1536, 6
1540, 3
1545, 2
1547, 4
1548, 7
1551, 1
1552, 3
1554, 3
1558, 2
1560, 8
1562, 2
1564, 2
1568, 6
1573, 6
1575, 2
1577, 2
1581, 2
1582, 2
1584, 6
1587, 1
1590, 3
1595, 1
1596, 7
1598, 1
1599, 1
1600, 4
1602, 1
1605, 6
1606, 1
1610, 1
1615, 7
1616, 4
1617, 1
1620, 10
1624, 4
1625, 2
1628, 2
1632, 8
1633, 2
1634, 1
1635, 5
1638, 4
1640, 2
1644, 2
1648, 2
1649, 4
1650, 5
1652, 1
1656, 2
1659, 1
1660, 1
1664, 2
1665, 1
1666, 4
1668, 1
1672, 3
1674, 3
1677, 1
1679, 2
1680, 13
1683, 4
1690, 1
1691, 1
1692, 1
1694, 1
1695, 2
1696, 2
1700, 5
1701, 2
1703, 2
1708, 2
1710, 1
1712, 2
1716, 1
1717, 3
1720, 1
1722, 4
1725, 3
1728, 4
1730, 1
1734, 2
1736, 2
1740, 9
1742, 4
1743, 2
1744, 1
1746, 4
1748, 4
1749, 1
1750, 2
1751, 3
1752, 1
1755, 2
1760, 1
1764, 3
1767, 2
1768, 6
1770, 3
1775, 1
1776, 7
1778, 2
1780, 3
1781, 3
1782, 5
1785, 5
1786, 2
1792, 3
1794, 4
1800, 7
1802, 2
1804, 2
1805, 2
1806, 4
1807, 1
1808, 4
1812, 1
1815, 3
1818, 3
1819, 3
1820, 6
1824, 3
1826, 2
1827, 3
1830, 2
1834, 4
1836, 7
1840, 3
1845, 4
1848, 5
1850, 1
1853, 2
1854, 1
1859, 1
1860, 5
1862, 2
1863, 1
1869, 1
1872, 9
1875, 3
1880, 3
1881, 3
1885, 1
1886, 1
1887, 3
1888, 2
1890, 5
1896, 2
1898, 1
1900, 4
1904, 8
1905, 1
1908, 5
1911, 2
1919, 4
1920, 3
1921, 3
1926, 2
1932, 3
1935, 3
1936, 3
1937, 2
1938, 3
1940, 3
1944, 7
1946, 4
1950, 3
1952, 4
1953, 4
1955, 3
1957, 3
1960, 1
1962, 7
1963, 1
1965, 1
1968, 2
1969, 1
1972, 5
1974, 3
1976, 3
1978, 2
1980, 7
1984, 1
1988, 1
1989, 2
1995, 6
1998, 1
2000, 6
2001, 2
2002, 3
2006, 8
2010, 2
2014, 2
2016, 12
2020, 1
2023, 1
2024, 5
2025, 2
2030, 1
2032, 2
2033, 2
2034, 2
2037, 3
2040, 10
2041, 2
2046, 1
2047, 1
2048, 1
2050, 1
2052, 2
2055, 2
2057, 3
2058, 5
2064, 2
2067, 3
2068, 1
2070, 3
2071, 3
2072, 1
2074, 1
2075, 1
2080, 7
2085, 1
2086, 1
2088, 4
2090, 1
2091, 2
2096, 2
2100, 4
2106, 6
2108, 1
2109, 2
2112, 5
2115, 1
2116, 2
2119, 1
2120, 4
2121, 3
2124, 4
2125, 4
2128, 7
2130, 2
2133, 1
2139, 1
2140, 2
2142, 5
2144, 1
2145, 4
2147, 1
2148, 1
2150, 1
2156, 2
2158, 1
2159, 4
2160, 5
2162, 2
2163, 3
2170, 1
2175, 1
2176, 5
2178, 2
2180, 1
2184, 5
2185, 3
2192, 3
2193, 2
2196, 3
2197, 1
2198, 1
2200, 3
2204, 2
2205, 3
2208, 1
2210, 6
2212, 1
2214, 1
2222, 2
2223, 2
2224, 3
2226, 4
2227, 1
2232, 4
2240, 3
2242, 1
2244, 5
2247, 3
2250, 2
2254, 2
2256, 4
2260, 2
2261, 2
2263, 1
2266, 2
2268, 4
2277, 1
2278, 3
2280, 7
2286, 2
2288, 5
2289, 4
2296, 1
2299, 7
2304, 3
2312, 1
2318, 1
2320, 2
2322, 2
2323, 2
2325, 1
2328, 1
2329, 2
2331, 1
2332, 1
2336, 2
2337, 4
2340, 10
2346, 4
2349, 1
2352, 2
2355, 1
2356, 1
2358, 1
2360, 3
2363, 3
2366, 1
2368, 1
2369, 2
2373, 2
2375, 1
2376, 2
2380, 4
2385, 1
2392, 3
2394, 8
2397, 1
2398, 3
2400, 4
2403, 1
2412, 3
2413, 2
2414, 1
2415, 2
2416, 1
2420, 3
2422, 2
2425, 1
2430, 3
2431, 1
2432, 2
2436, 3
2438, 3
2440, 2
2442, 1
2444, 2
2448, 6
2450, 2
2451, 2
2460, 1
2461, 1
2464, 3
2465, 1
2470, 4
2472, 1
2475, 1
2480, 2
2482, 1
2484, 1
2489, 1
2494, 1
2496, 1
2499, 3
2500, 3
2502, 2
2508, 5
2512, 1
2520, 4
2525, 1
2527, 3
2530, 3
2540, 1
2541, 2
2544, 1
2546, 1
2548, 1
2550, 2
2552, 1
2553, 1
2556, 1
2560, 2
2565, 2
2574, 5
2576, 6
2580, 1
2584, 2
2596, 4
2599, 1
2600, 5
2601, 2
2603, 1
2604, 2
2610, 1
2616, 1
2619, 2
2620, 1
2622, 1
2624, 1
2625, 4
2626, 2
2628, 1
2640, 4
2641, 2
2645, 1
2646, 4
2652, 1
2656, 3
2660, 6
2662, 1
2664, 1
2666, 3
2667, 3
2668, 2
2669, 1
2672, 1
2678, 3
2679, 3
2680, 1
2684, 2
2685, 3
2686, 4
2688, 5
2698, 3
2700, 5
2703, 1
2704, 3
2706, 3
2712, 1
2714, 2
2716, 1
2717, 2
2720, 5
2728, 5
2730, 5
2736, 6
2740, 1
2750, 1
2751, 4
2754, 4
2755, 2
2756, 2
2760, 3
2768, 2
2771, 1
2772, 2
2774, 2
2780, 1
2781, 1
2782, 2
2783, 2
2784, 1
2788, 1
2793, 2
2794, 2
2800, 1
2808, 4
2812, 2
2814, 2
2816, 1
2820, 1
2822, 3
2829, 1
2831, 4
2832, 3
2835, 1
2838, 1
2839, 1
2842, 1
2844, 1
2850, 3
2856, 4
2860, 4
2862, 1
2869, 1
2873, 1
2875, 1
2877, 2
2880, 5
2882, 1
2884, 1
2888, 1
2889, 2
2890, 1
2896, 1
2898, 4
2900, 3
2904, 1
2907, 1
2912, 2
2916, 2
2921, 1
2924, 1
2926, 1
2928, 3
2934, 2
2938, 1
2940, 3
2941, 1
2943, 1
2944, 2
2945, 1
2948, 2
2952, 2
2958, 1
2960, 3
2961, 3
2964, 2
2968, 2
2970, 2
2975, 2
2976, 1
2980, 1
2982, 1
2988, 2
2990, 5
2992, 2
2996, 3
3000, 7
3002, 2
3003, 3
3008, 1
3013, 2
3014, 5
3016, 4
3020, 2
3024, 6
3030, 1
3036, 4
3038, 2
3040, 3
3042, 2
3045, 1
3050, 1
3051, 1
3052, 1
3056, 1
3058, 2
3059, 1
3060, 3
3068, 1
3072, 2
3074, 1
3078, 2
3080, 4
3082, 1
3090, 1
3094, 5
3097, 1
3100, 1
3102, 1
3103, 1
3108, 2
3116, 5
3120, 3
3124, 1
3125, 2
3128, 2
3132, 2
3136, 2
3144, 2
3146, 2
3150, 5
3160, 1
3162, 1
3164, 1
3168, 3
3171, 1
3173, 1
3174, 2
3175, 3
3180, 2
3186, 2
3190, 2
3192, 5
3196, 1
3197, 1
3200, 3
3211, 2
3212, 2
3213, 4
3216, 1
3219, 1
3220, 3
3224, 1
3225, 1
3230, 1
3232, 2
3234, 6
3240, 5
3248, 5
3250, 1
3255, 3
3258, 1
3264, 2
3266, 1
3267, 1
3276, 3
3277, 3
3278, 4
3280, 1
3281, 1
3286, 1
3288, 1
3289, 2
3294, 1
3300, 2
3306, 1
3312, 5
3315, 1
3318, 3
3321, 2
3322, 1
3325, 2
3328, 4
3330, 2
3332, 2
3344, 8
3354, 1
3358, 5
3360, 8
3364, 1
3366, 2
3375, 3
3379, 1
3381, 3
3384, 3
3388, 1
3400, 1
3401, 1
3402, 3
3408, 4
3410, 2
3416, 2
3420, 1
3422, 1
3423, 2
3425, 1
3427, 1
3429, 1
3432, 4
3434, 3
3438, 1
3440, 2
3441, 1
3444, 2
3450, 1
3451, 2
3456, 3
3458, 1
3465, 2
3472, 2
3474, 1
3475, 2
3476, 1
3477, 1
3480, 4
3483, 1
3484, 1
3485, 1
3486, 1
3492, 1
3496, 3
3498, 2
3500, 3
3504, 4
3509, 1
3510, 4
3519, 2
3525, 3
3528, 4
3531, 2
3536, 4
3538, 1
3540, 2
3542, 4
3550, 1
3552, 1
3560, 1
3564, 3
3565, 2
3570, 2
3572, 1
3575, 1
3580, 1
3584, 3
3587, 1
3588, 2
3591, 3
3596, 1
3600, 6
3604, 3
3605, 1
3608, 1
3610, 1
3611, 1
3612, 4
3614, 1
3618, 1
3624, 2
3625, 1
3630, 5
3633, 2
3634, 4
3636, 1
3640, 4
3645, 1
3648, 4
3650, 1
3652, 3
3657, 2
3660, 1
3666, 1
3668, 1
3672, 4
3674, 1
3680, 2
3686, 1
3689, 1
3690, 4
3692, 1
3696, 5
3699, 1
3700, 5
3703, 1
3705, 1
3712, 3
3720, 2
3726, 4
3738, 1
3743, 1
3744, 3
3749, 1
3750, 1
3752, 1
3753, 1
3759, 1
3760, 1
3762, 2
3768, 3
3770, 2
3772, 1
3780, 5
3781, 1
3782, 1
3783, 1
3784, 1
3795, 2
3796, 2
3799, 1
3800, 1
3801, 1
3808, 3
3816, 4
3818, 2
3819, 1
3820, 1
3822, 1
3825, 2
3828, 2
3834, 2
3836, 2
3838, 1
3840, 4
3841, 1
3842, 1
3843, 1
3848, 3
3850, 2
3857, 1
3861, 1
3864, 7
3872, 1
3875, 4
3876, 3
3885, 2
3887, 2
3888, 1
3893, 1
3894, 1
3895, 1
3900, 2
3906, 1
3910, 1
3912, 1
3914, 1
3915, 4
3920, 2
3925, 2
3926, 2
3933, 1
3936, 3
3942, 3
3944, 1
3948, 2
3950, 3
3952, 3
3955, 1
3956, 2
3960, 4
3968, 1
3969, 2
3973, 1
3975, 1
3976, 1
3978, 1
3979, 1
3982, 2
3984, 1
3990, 1
3996, 1
4000, 2
4002, 1
4004, 2
4008, 1
4011, 1
4020, 1
4025, 5
4026, 1
4028, 1
4030, 2
4031, 2
4032, 7
4040, 1
4047, 2
4048, 3
4050, 2
4056, 4
4060, 1
4061, 1
4063, 1
4074, 1
4075, 2
4080, 1
4082, 2
4104, 3
4110, 2
4116, 2
4117, 2
4125, 3
4131, 1
4137, 1
4140, 4
4142, 1
4147, 1
4148, 1
4150, 1
4152, 3
4158, 1
4160, 1
4175, 1
4176, 1
4182, 1
4185, 2
4186, 2
4192, 1
4200, 2
4202, 2
4212, 1
4224, 2
4225, 1
4228, 2
4230, 2
4232, 1
4234, 2
4242, 1
4246, 1
4248, 2
4250, 1
4255, 2
4256, 1
4257, 1
4260, 1
4263, 2
4264, 1
4268, 2
4272, 2
4275, 1
4278, 1
4284, 2
4290, 2
4293, 1
4296, 1
4300, 1
4301, 1
4312, 1
4320, 2
4321, 2
4326, 1
4332, 1
4340, 2
4347, 2
4350, 2
4356, 3
4368, 3
4370, 2
4371, 1
4375, 2
4380, 1
4389, 1
4392, 1
4394, 1
4396, 2
4400, 3
4401, 2
4402, 1
4408, 1
4410, 3
4416, 3
4420, 1
4422, 1
4424, 1
4425, 1
4428, 1
4437, 1
4439, 1
4440, 1
4446, 1
4450, 1
4452, 1
4455, 3
4464, 2
4466, 1
4470, 1
4472, 1
4475, 1
4482, 1
4488, 3
4495, 3
4500, 3
4508, 1
4509, 3
4510, 1
4512, 1
4522, 1
4524, 3
4531, 1
4536, 3
4540, 1
4541, 1
4544, 2
4550, 6
4553, 1
4554, 1
4557, 1
4560, 5
4563, 2
4575, 2
4576, 1
4577, 1
4578, 1
4584, 1
4585, 1
4587, 1
4588, 1
4590, 1
4600, 2
4602, 2
4608, 1
4617, 1
4620, 5
4625, 1
4628, 2
4644, 1
4648, 2
4650, 2
4654, 1
4656, 2
4658, 1
4662, 1
4669, 2
4671, 3
4675, 1
4676, 2
4680, 3
4681, 1
4686, 3
4690, 1
4698, 1
4700, 2
4704, 2
4706, 1
4710, 2
4715, 2
4725, 2
4727, 2
4732, 2
4738, 1
4740, 1
4750, 2
4756, 2
4758, 2
4760, 1
4761, 1
4773, 1
4774, 1
4784, 2
4788, 2
4800, 4
4805, 1
4806, 1
4807, 1
4809, 1
4814, 1
4818, 2
4824, 1
4833, 1
4836, 1
4840, 2
4844, 2
4847, 1
4848, 2
4850, 2
4860, 1
4862, 1
4865, 1
4867, 2
4875, 1
4876, 3
4890, 1
4893, 1
4896, 3
4900, 1
4906, 1
4914, 2
4920, 4
4922, 1
4928, 4
4929, 3
4930, 2
4932, 1
4935, 1
4944, 1
4945, 2
4950, 2
4956, 2
4959, 1
4964, 1
4966, 1
4968, 3
4972, 1
4980, 1
4991, 1
4992, 7
4995, 2
5000, 4
5012, 1
5016, 3
5017, 1
5020, 1
5031, 1
5032, 1
5037, 1
5038, 1
5040, 3
5049, 2
5050, 2
5053, 1
5056, 1
5068, 2
5076, 1
5080, 1
5082, 1
5083, 3
5088, 1
5096, 1
5109, 1
5111, 1
5115, 1
5120, 1
5122, 1
5124, 2
5125, 1
5130, 2
5133, 1
5136, 1
5143, 1
5146, 2
5148, 2
5150, 1
5152, 5
5160, 1
5162, 1
5168, 1
5174, 1
5175, 1
5177, 2
5180, 3
5184, 2
5187, 1
5190, 2
5198, 1
5200, 1
5206, 1
5208, 1
5211, 1
5215, 1
5217, 1
5220, 3
5225, 1
5226, 3
5236, 1
5250, 4
5256, 1
5264, 1
5265, 2
5267, 3
5270, 1
5280, 3
5292, 5
5301, 1
5310, 2
5312, 1
5319, 1
5320, 2
5328, 1
5330, 2
5332, 2
5340, 1
5348, 2
5355, 3
5363, 2
5365, 1
5370, 2
5373, 1
5375, 1
5376, 2
5379, 1
5382, 3
5394, 2
5400, 3
5402, 1
5406, 1
5408, 7
5412, 3
5418, 1
5425, 5
5427, 2
5430, 1
5434, 2
5439, 1
5450, 2
5452, 1
5456, 1
5460, 2
5472, 2
5475, 1
5478, 1
5481, 3
5488, 1
5496, 1
5500, 1
5508, 1
5512, 1
5518, 3
5520, 2
5535, 2
5536, 3
5538, 1
5543, 2
5544, 1
5550, 2
5566, 3
5568, 2
5577, 1
5580, 1
5587, 2
5588, 1
5590, 1
5597, 2
5600, 1
5607, 1
5610, 3
5616, 4
5624, 4
5625, 2
5626, 1
5642, 2
5643, 1
5650, 2
5652, 2
5655, 1
5664, 1
5668, 1
5670, 3
5681, 1
5684, 3
5700, 2
5704, 2
5712, 4
5720, 1
5724, 1
5728, 1
5735, 4
5740, 1
5742, 4
5750, 2
5751, 3
5760, 1
5768, 1
5771, 1
5772, 1
5776, 1
5778, 1
5784, 1
5790, 1
5796, 1
5798, 1
5800, 2
5805, 1
5808, 1
5809, 1
5810, 1
5814, 2
5824, 1
5832, 2
5842, 1
5845, 1
5848, 1
5850, 2
5859, 3
5874, 2
5880, 2
5882, 1
5886, 1
5887, 1
5888, 2
5890, 2
5904, 1
5913, 2
5915, 1
5916, 1
5920, 1
5921, 1
5928, 2
5936, 2
5940, 2
5950, 1
5952, 2
5962, 1
5967, 1
5974, 2
5975, 1
5980, 1
5984, 4
5985, 1
5994, 2
6000, 2
6004, 1
6006, 5
6012, 3
6020, 2
6021, 1
6028, 1
6039, 2
6042, 2
6048, 4
6049, 1
6055, 1
6061, 1
6072, 1
6076, 2
6080, 3
6084, 1
6090, 3
6102, 1
6105, 1
6107, 1
6110, 2
6120, 4
6125, 2
6129, 2
6140, 1
6148, 3
6154, 2
6156, 1
6168, 1
6176, 1
6177, 2
6188, 1
6201, 1
6204, 2
6206, 2
6208, 2
6210, 3
6214, 1
6222, 1
6225, 1
6226, 1
6228, 1
6237, 1
6240, 4
6264, 2
6265, 1
6270, 2
6272, 1
6290, 1
6292, 1
6293, 1
6298, 1
6300, 2
6304, 1
6322, 1
6324, 2
6325, 1
6330, 1
6335, 1
6336, 1
6342, 1
6356, 1
6358, 1
6360, 1
6368, 1
6369, 2
6372, 1
6380, 2
6384, 3
6386, 2
6390, 1
6396, 1
6402, 1
6408, 1
6420, 1
6440, 1
6448, 1
6464, 2
6467, 1
6468, 1
6474, 1
6475, 2
6479, 1
6480, 3
6494, 1
6496, 4
6501, 1
6504, 1
6520, 1
6524, 1
6525, 3
6526, 1
6528, 1
6534, 1
6541, 1
6545, 1
6549, 1
6552, 2
6554, 2
6560, 1
6562, 2
6570, 1
6572, 1
6592, 1
6608, 2
6612, 1
6615, 1
6624, 2
6625, 1
6630, 5
6634, 1
6642, 2
6644, 2
6650, 1
6656, 2
6660, 2
6664, 2
6666, 1
6670, 3
6680, 1
6685, 1
6688, 1
6692, 1
6696, 3
6697, 1
6699, 1
6708, 1
6720, 1
6726, 1
6732, 1
6750, 1
6752, 1
6757, 1
6758, 1
6760, 1
6765, 1
6768, 2
6776, 1
6777, 1
6784, 1
6800, 2
6804, 5
6815, 1
6825, 3
6831, 1
6834, 1
6840, 1
6844, 1
6845, 1
6847, 1
6851, 1
6860, 2
6864, 1
6868, 1
6870, 1
6873, 1
6880, 2
6882, 1
6888, 1
6890, 1
6895, 1
6902, 2
6912, 1
6920, 1
6930, 3
6944, 2
6956, 1
6960, 1
6965, 1
6966, 1
6972, 1
6975, 1
6976, 1
6981, 2
6984, 2
6996, 1
7000, 1
7004, 1
7006, 2
7008, 1
7014, 1
7020, 6
7029, 1
7037, 1
7047, 1
7056, 1
7062, 2
7068, 2
7072, 2
7076, 1
7092, 1
7095, 1
7104, 1
7105, 3
7106, 2
7128, 1
7134, 1
7136, 1
7140, 2
7150, 1
7163, 1
7174, 1
7175, 3
7182, 2
7194, 2
7200, 2
7208, 2
7210, 1
7221, 1
7230, 1
7242, 1
7252, 1
7254, 2
7258, 1
7260, 2
7264, 2
7268, 1
7276, 1
7279, 1
7280, 2
7285, 1
7296, 2
7308, 2
7315, 2
7316, 2
7317, 1
7326, 5
7328, 3
7334, 1
7344, 2
7350, 4
7360, 1
7378, 2
7392, 4
7410, 1
7412, 1
7421, 1
7424, 1
7425, 2
7448, 2
7456, 1
7462, 2
7471, 1
7476, 1
7488, 4
7491, 1
7500, 1
7503, 1
7511, 2
7514, 2
7524, 3
7525, 1
7530, 2
7560, 4
7585, 4
7595, 1
7596, 1
7602, 1
7605, 2
7616, 3
7623, 2
7627, 1
7632, 1
7638, 1
7648, 1
7650, 1
7659, 1
7680, 1
7689, 1
7695, 1
7700, 2
7714, 3
7722, 1
7733, 1
7735, 1
7740, 1
7750, 1
7752, 2
7755, 1
7760, 1
7770, 1
7776, 1
7788, 2
7790, 1
7800, 1
7812, 1
7820, 1
7821, 1
7826, 1
7830, 1
7831, 1
7839, 1
7840, 3
7854, 2
7859, 1
7868, 2
7869, 1
7878, 1
7881, 1
7884, 3
7887, 1
7888, 2
7890, 1
7910, 2
7918, 1
7920, 1
7945, 1
7953, 1
7967, 1
