Avalanche Grain Count,  Number Avalanches
638, 7
639, 6
640, 6
641, 3
642, 3
643, 4
644, 1
645, 3
646, 1
647, 2
648, 2
649, 3
650, 2
652, 1
653, 3
654, 9
655, 4
656, 1
658, 2
660, 5
661, 4
662, 4
663, 1
665, 2
666, 3
667, 3
668, 2
669, 2
670, 2
671, 5
672, 3
673, 3
674, 1
675, 3
676, 4
677, 4
678, 6
679, 2
680, 1
681, 3
682, 4
683, 1
684, 5
685, 4
686, 1
687, 2
688, 3
689, 2
690, 2
691, 2
692, 4
693, 3
694, 4
695, 4
696, 2
698, 4
699, 2
700, 4
701, 1
702, 4
703, 4
704, 3
705, 2
706, 3
707, 3
708, 4
709, 2
710, 1
711, 2
713, 3
714, 4
715, 1
716, 1
717, 2
718, 5
719, 4
720, 4
721, 2
722, 1
723, 2
724, 3
725, 6
727, 5
728, 6
729, 1
730, 2
731, 3
732, 1
734, 1
735, 2
736, 3
737, 3
738, 2
739, 3
740, 4
741, 1
742, 1
743, 1
744, 1
745, 3
746, 3
747, 2
749, 3
750, 2
751, 3
752, 1
753, 6
754, 1
756, 4
757, 3
758, 1
759, 4
760, 1
761, 1
762, 2
763, 2
764, 2
765, 2
766, 4
767, 2
768, 3
770, 3
772, 5
773, 1
774, 3
775, 1
776, 1
777, 4
778, 2
779, 2
780, 2
781, 2
782, 1
783, 1
784, 1
785, 3
786, 1
787, 2
788, 1
789, 2
790, 1
791, 3
793, 3
794, 1
795, 1
796, 2
797, 3
799, 1
800, 2
802, 1
803, 3
804, 2
805, 2
807, 2
808, 1
809, 1
810, 1
811, 1
814, 1
815, 2
816, 1
817, 2
818, 2
819, 1
823, 1
824, 1
826, 2
827, 1
828, 2
830, 3
832, 4
833, 1
834, 3
835, 1
836, 3
837, 2
838, 3
839, 1
841, 1
842, 2
844, 1
846, 2
847, 2
850, 1
851, 2
852, 1
853, 1
854, 2
856, 2
857, 1
858, 2
861, 2
863, 2
864, 1
865, 2
866, 1
867, 4
868, 3
869, 1
870, 1
871, 2
873, 1
874, 1
875, 2
876, 1
878, 1
880, 2
887, 1
888, 4
889, 1
890, 1
892, 2
894, 2
895, 1
896, 1
897, 1
898, 1
899, 2
902, 1
903, 1
905, 1
906, 1
907, 1
908, 1
909, 1
911, 1
912, 2
916, 1
917, 2
920, 2
921, 1
922, 4
927, 2
928, 2
930, 1
931, 2
934, 1
936, 1
937, 1
938, 1
939, 1
941, 1
945, 1
946, 1
948, 1
950, 1
951, 1
953, 1
959, 1
960, 1
964, 1
965, 3
967, 1
969, 1
972, 4
974, 1
976, 1
979, 2
982, 2
985, 1
986, 1
987, 1
988, 1
990, 1
992, 1
997, 1
998, 1
1000, 2
1002, 1
1005, 1
1006, 1
1007, 1
1008, 1
1010, 2
1011, 1
1013, 2
1018, 2
1020, 1
1028, 1
1029, 1
1030, 1
1031, 1
1032, 1
1036, 3
1039, 1
1040, 1
1042, 2
1048, 1
1050, 2
1051, 1
1053, 1
1058, 1
1059, 1
1063, 1
1064, 1
1070, 2
1074, 1
1081, 1
1082, 1
1087, 1
1089, 1
1090, 1
1098, 1
1105, 1
1109, 1
1115, 1
1121, 1
1122, 1
1132, 1
1133, 1
1137, 1
1139, 1
1142, 1
1143, 1
1150, 2
1156, 1
1159, 1
1161, 1
1162, 1
1163, 1
1168, 1
1176, 1
1177, 1
1182, 1
1192, 1
1201, 1
1202, 1
1207, 1
1217, 1
1227, 1
1230, 1
1232, 1
1235, 1
1241, 1
1242, 1
1244, 1
1260, 2
1264, 1
1270, 1
1271, 1
1279, 1
1282, 1
1283, 2
1290, 1
1292, 1
1303, 1
1311, 2
1313, 1
1318, 1
1322, 1
1327, 1
1346, 1
1354, 1
1365, 1
1387, 1
1411, 1
1433, 1
1444, 1
1455, 1
1462, 1
1464, 1
1484, 1
1524, 1
1527, 1
1540, 1
1559, 1
1563, 1
1593, 1
1610, 1
1666, 1
1684, 1
1695, 2
1757, 1
1810, 1
1868, 1
1869, 1
1878, 1
1882, 1
1924, 1
2012, 1
2131, 1
