Avalanche Magnitude, Number Avalanches
417, 1
418, 147
420, 336
423, 37
424, 28
425, 31
426, 30
427, 19
428, 13
429, 176
430, 129
432, 210
434, 20
435, 35
436, 3
438, 40
440, 264
441, 39
442, 50
444, 194
445, 23
448, 50
450, 143
451, 134
452, 3
455, 96
456, 200
459, 15
460, 84
462, 178
464, 18
465, 27
468, 276
469, 22
470, 67
472, 16
473, 95
474, 21
475, 29
476, 34
477, 17
480, 236
481, 106
483, 14
484, 91
485, 18
486, 50
488, 15
490, 91
492, 184
494, 124
495, 104
496, 11
497, 18
498, 34
500, 41
504, 240
505, 16
506, 69
507, 132
508, 1
510, 68
511, 12
512, 12
513, 15
515, 14
516, 144
517, 69
518, 81
520, 176
522, 48
524, 3
525, 49
528, 188
530, 35
531, 9
532, 109
533, 131
534, 20
535, 13
536, 12
539, 52
540, 188
543, 1
544, 13
545, 7
546, 263
548, 1
549, 4
550, 63
552, 126
553, 21
555, 34
556, 1
558, 32
559, 110
560, 139
561, 26
564, 97
565, 3
567, 24
568, 11
570, 75
572, 122
574, 131
575, 8
576, 113
580, 14
581, 16
582, 26
583, 19
584, 7
585, 175
588, 228
590, 18
592, 28
594, 51
595, 18
598, 110
600, 193
602, 112
603, 6
604, 1
605, 18
606, 15
608, 22
609, 18
610, 13
611, 87
612, 67
615, 87
616, 148
618, 22
620, 15
621, 13
623, 19
624, 176
625, 3
627, 9
629, 4
630, 282
632, 14
635, 4
636, 38
637, 78
638, 10
639, 6
640, 58
642, 13
644, 88
645, 89
646, 4
648, 66
649, 7
650, 87
651, 15
654, 13
655, 4
656, 71
657, 6
658, 108
660, 151
663, 54
664, 14
665, 18
666, 28
670, 16
671, 10
672, 190
675, 127
676, 38
678, 9
679, 19
680, 46
682, 8
684, 31
685, 2
686, 99
688, 75
689, 31
690, 105
693, 25
695, 2
696, 35
697, 22
700, 89
702, 49
704, 90
705, 86
707, 18
708, 16
710, 16
711, 11
712, 16
714, 129
715, 28
720, 231
721, 10
726, 15
728, 84
729, 11
730, 11
731, 37
732, 16
735, 87
736, 93
737, 7
738, 17
740, 6
741, 14
742, 55
744, 33
747, 6
748, 62
749, 11
750, 102
752, 101
754, 7
756, 73
759, 3
760, 19
762, 4
763, 9
765, 140
767, 13
768, 113
770, 50
774, 28
775, 1
776, 10
777, 8
779, 2
780, 95
781, 10
782, 70
783, 9
784, 134
785, 1
786, 6
790, 8
791, 7
792, 59
793, 15
795, 47
798, 31
799, 79
800, 120
801, 11
803, 3
804, 13
805, 12
806, 13
808, 9
810, 92
812, 28
814, 9
816, 194
817, 5
819, 31
820, 8
822, 10
824, 4
825, 53
826, 20
828, 64
830, 6
832, 91
833, 83
834, 1
836, 19
837, 8
840, 73
845, 8
846, 71
847, 15
848, 66
850, 87
852, 12
854, 27
855, 48
856, 7
858, 18
860, 8
861, 6
864, 135
867, 65
868, 14
869, 9
870, 37
871, 9
872, 11
873, 8
874, 26
875, 7
876, 8
880, 75
882, 91
884, 90
885, 13
888, 13
889, 2
890, 10
891, 10
893, 25
894, 1
896, 58
897, 12
900, 119
901, 71
902, 1
903, 7
904, 4
906, 2
909, 6
910, 39
912, 82
913, 7
915, 12
917, 6
918, 144
920, 16
923, 4
924, 24
927, 7
928, 41
930, 20
931, 48
935, 68
936, 106
938, 16
940, 28
944, 29
945, 19
946, 10
948, 7
949, 9
950, 60
952, 73
954, 63
957, 9
959, 2
960, 70
962, 11
963, 7
966, 26
968, 16
969, 112
970, 2
972, 92
973, 4
975, 17
976, 25
978, 1
979, 3
980, 49
981, 3
984, 9
986, 33
987, 11
988, 76
990, 72
992, 19
994, 11
996, 8
999, 4
1000, 44
1001, 18
1003, 31
1005, 8
1007, 51
1008, 98
1010, 4
1012, 7
1014, 7
1015, 1
1016, 3
1017, 5
1020, 88
1022, 7
1023, 3
1024, 10
1026, 110
1027, 6
1029, 11
1030, 4
1032, 13
1034, 5
1035, 16
1036, 7
1037, 24
1040, 81
1044, 66
1045, 70
1048, 2
1050, 56
1053, 7
1054, 22
1056, 24
1057, 1
1060, 64
1062, 50
1064, 77
1065, 7
1066, 5
1067, 5
1068, 3
1070, 3
1071, 38
1072, 12
1074, 1
1078, 20
1079, 4
1080, 140
1083, 56
1085, 1
1088, 28
1089, 10
1090, 3
1092, 62
1095, 7
1096, 6
1098, 29
1100, 71
1102, 47
1104, 22
1105, 11
1106, 9
1107, 3
1110, 16
1111, 11
1112, 1
1113, 44
1116, 30
1118, 6
1120, 90
1121, 53
1122, 29
1125, 6
1127, 4
1128, 9
1130, 2
1131, 6
1133, 5
1134, 93
1136, 14
1139, 18
1140, 114
1143, 5
1144, 38
1148, 14
1150, 3
1152, 30
1155, 56
1156, 9
1157, 4
1159, 48
1160, 66
1161, 3
1162, 8
1164, 7
1166, 34
1168, 11
1170, 33
1173, 17
1176, 66
1177, 11
1178, 28
1179, 6
1180, 50
1183, 6
1184, 7
1185, 6
1188, 53
1190, 23
1196, 15
1197, 90
1199, 9
1200, 74
1204, 6
1206, 10
1207, 12
1208, 1
1209, 4
1210, 37
1212, 4
1215, 9
1216, 33
1218, 60
1219, 11
1220, 43
1221, 5
1222, 3
1224, 21
1230, 14
1232, 55
1233, 6
1235, 18
1236, 7
1239, 54
1240, 59
1241, 6
1242, 34
1243, 2
1245, 5
1246, 8
1248, 28
1250, 3
1251, 3
1254, 53
1256, 1
1258, 6
1260, 113
1261, 5
1264, 7
1265, 30
1269, 3
1270, 1
1272, 17
1273, 12
1274, 15
1275, 11
1276, 52
1278, 10
1280, 34
1281, 47
1284, 4
1287, 8
1288, 34
1290, 9
1292, 27
1296, 25
1298, 66
1300, 37
1302, 56
1304, 2
1305, 9
1308, 5
1309, 11
1310, 5
1311, 38
1312, 6
1313, 4
1314, 8
1316, 5
1320, 89
1323, 32
1325, 2
1326, 16
1328, 8
1330, 15
1331, 6
1332, 16
1334, 43
1335, 3
1336, 1
1339, 9
1340, 21
1341, 2
1342, 55
1343, 8
1344, 58
1349, 3
1350, 21
1352, 5
1353, 5
1356, 2
1357, 61
1358, 6
1359, 2
1360, 25
1364, 58
1365, 45
1368, 53
1370, 5
1372, 6
1375, 3
1376, 10
1377, 13
1378, 5
1380, 64
1384, 1
1386, 96
1387, 14
1390, 7
1391, 2
1392, 35
1394, 5
1395, 12
1400, 29
1403, 53
1404, 17
1406, 7
1407, 23
1408, 52
1410, 4
1411, 6
1414, 4
1416, 44
1417, 6
1419, 2
1420, 10
1422, 4
1424, 7
1425, 17
1426, 41
1428, 53
1430, 36
1432, 1
1440, 54
1441, 2
1442, 6
1443, 4
1444, 10
1445, 3
1449, 55
1450, 16
1452, 47
1455, 2
1456, 18
1458, 6
1460, 10
1462, 4
1463, 4
1464, 33
1467, 1
1469, 3
1470, 31
1472, 62
1474, 41
1475, 18
1476, 16
1479, 5
1480, 18
1482, 12
1484, 6
1485, 8
1488, 62
1491, 12
1494, 9
1495, 56
1496, 29
1498, 2
1500, 54
1501, 7
1503, 1
1504, 2
1507, 2
1508, 9
1510, 2
1512, 81
1513, 3
1515, 3
1518, 64
1520, 18
1521, 5
1524, 3
1525, 32
1526, 4
1530, 18
1533, 8
1534, 14
1536, 63
1539, 9
1540, 30
1541, 38
1545, 7
1547, 10
1548, 11
1550, 30
1551, 2
1552, 2
1554, 14
1558, 10
1560, 94
1562, 22
1564, 44
1566, 2
1568, 5
1570, 1
1572, 3
1573, 2
1575, 54
1577, 9
1580, 7
1581, 1
1582, 7
1584, 63
1586, 22
1587, 29
1590, 5
1592, 1
1593, 3
1595, 6
1596, 19
1598, 5
1599, 7
1600, 53
1602, 11
1605, 3
1606, 13
1608, 32
1610, 32
1612, 15
1615, 9
1616, 1
1617, 10
1620, 24
1624, 2
1625, 36
1628, 14
1632, 37
1633, 19
1634, 8
1635, 2
1638, 47
1639, 2
1640, 12
1644, 5
1647, 6
1648, 5
1649, 4
1650, 63
1651, 4
1652, 2
1653, 9
1656, 52
1659, 9
1660, 7
1661, 1
1664, 36
1665, 2
1666, 10
1668, 1
1672, 19
1674, 22
1675, 39
1677, 1
1679, 16
1680, 62
1683, 6
1690, 37
1691, 6
1692, 10
1694, 14
1695, 4
1696, 4
1700, 46
1701, 18
1702, 17
1703, 3
1704, 21
1705, 1
1708, 4
1710, 13
1712, 3
1716, 53
1717, 7
1720, 7
1722, 6
1725, 45
1727, 1
1728, 55
1729, 10
1734, 4
1736, 11
1738, 8
1740, 17
1742, 46
1743, 5
1744, 5
1746, 4
1748, 14
1749, 1
1750, 39
1751, 1
1752, 24
1755, 30
1760, 18
1764, 15
1767, 7
1768, 49
1769, 1
1770, 5
1771, 12
1775, 25
1776, 27
1778, 4
1780, 3
1781, 1
1782, 34
1785, 18
1786, 5
1788, 1
1792, 13
1793, 1
1794, 48
1800, 69
1802, 3
1804, 14
1805, 4
1806, 9
1807, 2
1808, 2
1809, 25
1812, 4
1815, 5
1817, 10
1818, 2
1819, 7
1820, 42
1824, 24
1825, 32
1826, 7
1827, 7
1830, 6
1833, 2
1834, 1
1836, 39
1837, 1
1840, 19
1843, 2
1845, 3
1846, 39
1848, 38
1850, 11
1853, 2
1854, 4
1856, 6
1859, 2
1860, 11
1862, 11
1863, 42
1869, 7
1870, 15
1872, 51
1875, 24
1876, 24
1880, 3
1881, 6
1884, 1
1885, 11
1886, 7
1887, 2
1888, 3
1890, 40
1892, 4
1896, 7
1898, 42
1900, 32
1904, 32
1905, 2
1908, 11
1909, 6
1911, 5
1914, 9
1917, 34
1919, 4
1920, 18
1921, 6
1922, 1
1924, 38
1925, 11
1926, 6
1932, 41
1935, 5
1936, 7
1937, 2
1938, 10
1940, 7
1943, 10
1944, 39
1950, 43
1952, 1
1953, 7
1955, 2
1957, 2
1958, 6
1960, 40
1962, 4
1963, 1
1965, 3
1968, 11
1971, 39
1972, 20
1974, 11
1975, 7
1976, 32
1978, 6
1980, 31
1984, 4
1988, 32
1989, 3
1991, 1
1992, 11
1995, 8
1998, 25
2000, 15
2001, 33
2002, 21
2004, 1
2006, 2
2010, 12
2014, 3
2015, 2
2016, 43
2020, 5
2023, 3
2024, 9
2025, 50
2028, 29
2030, 27
2032, 6
2033, 3
2034, 4
2037, 3
2040, 32
2041, 1
2044, 30
2046, 8
2047, 6
2048, 2
2050, 9
2052, 35
2054, 13
2055, 7
2057, 3
2058, 5
2059, 22
2060, 3
2064, 7
2068, 5
2070, 20
2071, 2
2072, 24
2074, 2
2075, 10
2076, 1
2077, 1
2079, 27
2080, 24
2085, 3
2088, 35
2090, 8
2091, 6
2093, 6
2096, 4
2100, 66
2101, 1
2106, 41
2108, 5
2109, 1
2112, 14
2114, 2
2115, 1
2116, 6
2117, 35
2120, 3
2121, 2
2124, 7
2125, 11
2128, 28
2130, 11
2132, 4
2133, 19
2134, 3
2136, 6
2139, 14
2140, 5
2142, 13
2144, 1
2145, 4
2146, 29
2147, 3
2148, 1
2150, 5
2156, 27
2158, 10
2159, 4
2160, 54
2162, 5
2163, 7
2166, 4
2170, 10
2171, 1
2175, 36
2176, 4
2178, 11
2180, 6
2184, 31
2185, 9
2187, 15
2189, 1
2190, 21
2192, 3
2193, 3
2196, 4
2198, 3
2200, 8
2201, 11
2204, 36
2205, 3
2208, 20
2210, 14
2211, 1
2212, 23
2214, 15
2220, 41
2222, 12
2223, 3
2224, 3
2225, 6
2227, 5
2231, 9
2232, 23
2233, 25
2235, 1
2236, 10
2240, 33
2241, 11
2242, 5
2244, 12
2247, 2
2249, 1
2250, 37
2254, 7
2256, 2
2260, 4
2261, 3
2262, 37
2263, 17
2266, 4
2268, 37
2272, 11
2275, 10
2277, 5
2278, 1
2280, 35
2282, 1
2286, 2
2288, 14
2289, 1
2291, 20
2294, 20
2295, 11
2296, 13
2299, 4
2300, 20
2301, 2
2304, 12
2310, 33
2312, 1
2314, 11
2318, 5
2320, 35
2322, 8
2323, 3
2324, 10
2325, 22
2328, 5
2329, 1
2331, 7
2332, 4
2336, 7
2337, 5
2340, 42
2343, 3
2346, 3
2349, 22
2350, 6
2352, 29
2353, 1
2354, 2
2355, 1
2356, 21
2358, 4
2360, 2
2366, 7
2368, 18
2369, 6
2370, 26
2373, 4
2375, 10
2376, 12
2378, 14
2380, 22
2384, 1
2385, 1
2387, 17
2392, 8
2394, 9
2397, 1
2398, 1
2400, 46
2403, 13
2407, 12
2408, 12
2409, 5
2412, 3
2413, 2
2414, 2
2415, 10
2416, 2
2418, 25
2420, 8
2424, 4
2425, 1
2430, 30
2431, 1
2432, 19
2436, 24
2438, 3
2440, 3
2442, 12
2444, 2
2445, 3
2448, 12
2449, 23
2450, 8
2451, 2
2457, 9
2460, 25
2461, 7
2464, 45
2465, 12
2466, 3
2470, 11
2472, 6
2475, 22
2478, 2
2480, 34
2482, 6
2484, 18
2485, 1
2486, 5
2489, 5
2490, 24
2492, 7
2494, 10
2496, 28
2499, 5
2500, 5
2502, 1
2507, 5
2508, 13
2509, 1
2511, 38
2512, 2
2516, 4
2520, 47
2522, 10
2523, 12
2525, 5
2527, 1
2528, 20
2530, 9
2535, 1
2538, 8
2540, 7
2541, 21
2542, 20
2544, 10
2546, 3
2548, 13
2550, 33
2552, 14
2553, 4
2555, 2
2556, 3
2560, 22
2562, 2
2565, 10
2567, 2
2568, 1
2573, 29
2574, 29
2575, 7
2576, 13
2580, 16
2581, 11
2583, 3
2584, 10
2590, 2
2592, 37
2595, 2
2596, 2
2599, 1
2600, 12
2601, 2
2603, 3
2604, 40
2607, 27
2610, 19
2616, 4
2618, 11
2619, 2
2620, 5
2622, 4
2624, 18
2625, 9
2626, 3
2628, 4
2632, 6
2635, 24
2639, 12
2640, 48
2641, 1
2645, 3
2646, 7
2650, 4
2652, 20
2656, 30
2660, 10
2662, 4
2664, 5
2666, 16
2667, 3
2668, 11
2669, 1
2670, 5
2673, 33
2675, 5
2678, 1
2679, 1
2680, 3
2682, 4
2684, 4
2685, 2
2686, 14
2688, 35
2691, 9
2695, 5
2697, 23
2700, 19
2703, 3
2704, 5
2706, 22
2709, 2
2712, 6
2714, 4
2715, 1
2716, 4
2717, 1
2718, 2
2720, 45
2725, 4
2726, 8
2727, 2
2728, 19
2730, 14
2736, 3
2737, 8
2739, 22
2740, 3
2744, 11
2745, 1
2750, 2
2751, 3
2752, 24
2754, 20
2755, 10
2756, 4
2759, 19
2760, 18
2765, 8
2768, 2
2772, 27
2774, 3
2775, 8
2780, 1
2781, 3
2782, 3
2783, 2
2784, 33
2786, 2
2788, 17
2790, 20
2793, 5
2794, 2
2800, 15
2805, 21
2806, 4
2808, 20
2812, 5
2813, 7
2816, 20
2820, 6
2821, 10
2822, 20
2825, 4
2826, 2
2828, 12
2829, 6
2831, 3
2832, 4
2834, 1
2835, 20
2838, 22
2839, 1
2840, 1
2842, 7
2844, 4
2848, 15
2849, 2
2850, 16
2852, 13
2856, 36
2860, 10
2862, 4
2865, 2
2869, 2
2870, 23
2871, 33
2875, 7
2877, 1
2880, 32
2882, 1
2883, 8
2884, 4
2886, 6
2888, 2
2889, 4
2890, 25
2896, 1
2898, 4
2900, 13
2904, 18
2905, 14
2910, 7
2912, 24
2914, 7
2916, 8
2919, 3
2921, 1
2923, 1
2924, 23
2925, 5
2926, 6
2928, 2
2929, 5
2934, 3
2937, 16
2938, 5
2940, 32
2943, 4
2944, 14
2945, 9
2948, 2
2950, 6
2952, 12
2958, 25
2960, 7
2961, 1
2964, 5
2967, 2
2968, 3
2970, 38
2975, 21
2976, 22
2980, 4
2982, 3
2983, 2
2987, 7
2988, 14
2990, 5
2992, 18
2996, 4
2997, 10
3000, 21
3003, 16
3006, 2
3007, 3
3008, 7
3009, 3
3010, 15
3013, 4
3014, 4
3015, 1
3016, 10
3020, 4
3024, 28
3025, 5
3026, 17
3030, 6
3034, 2
3036, 18
3038, 8
3040, 18
3042, 5
3045, 19
3048, 1
3050, 5
3051, 2
3052, 5
3056, 1
3059, 5
3060, 45
3066, 1
3068, 8
3069, 24
3071, 8
3072, 11
3074, 9
3075, 9
3078, 10
3080, 32
3082, 1
3087, 1
3090, 3
3094, 19
3096, 24
3100, 11
3102, 10
3103, 3
3104, 6
3105, 6
3108, 9
3111, 2
3115, 12
3116, 4
3120, 17
3124, 2
3125, 6
3128, 15
3131, 4
3132, 20
3135, 10
3136, 12
3140, 2
3144, 4
3145, 15
3146, 6
3150, 26
3151, 6
3154, 9
3159, 7
3160, 2
3161, 5
3162, 17
3164, 2
3168, 49
3171, 2
3172, 6
3173, 1
3174, 1
3175, 4
3180, 8
3182, 16
3185, 19
3186, 9
3190, 5
3192, 14
3193, 5
3196, 14
3197, 1
3198, 3
3200, 15
3201, 8
3204, 23
3210, 4
3212, 2
3213, 7
3216, 2
3219, 10
3220, 23
3222, 3
3224, 6
3230, 19
3232, 7
3234, 6
3237, 1
3240, 44
3243, 4
3247, 2
3248, 7
3249, 3
3250, 4
3255, 22
3256, 18
3260, 4
3264, 25
3267, 7
3268, 10
3270, 3
3275, 2
3276, 29
3277, 2
3278, 2
3280, 1
3281, 2
3286, 4
3287, 2
3288, 3
3289, 2
3290, 13
3293, 14
3294, 3
3296, 4
3297, 2
3298, 7
3300, 23
3302, 3
3304, 4
3306, 18
3312, 23
3315, 1
3317, 5
3318, 1
3320, 3
3321, 4
3322, 3
3325, 13
3328, 5
3330, 19
3332, 13
3333, 3
3335, 17
3336, 1
3340, 1
3344, 21
3348, 24
3350, 2
3354, 5
3358, 2
3360, 29
3363, 2
3364, 4
3366, 22
3367, 20
3375, 7
3379, 3
3380, 3
3381, 1
3382, 8
3384, 25
3388, 4
3390, 4
3392, 5
3393, 5
3395, 14
3400, 14
3401, 3
3402, 10
3404, 12
3405, 1
3406, 4
3408, 4
3410, 8
3416, 10
3417, 1
3420, 39
3422, 4
3423, 4
3424, 6
3425, 4
3427, 2
3429, 2
3430, 6
3432, 14
3434, 8
3439, 1
3440, 4
3441, 19
3444, 10
3450, 17
3451, 5
3454, 1
3456, 22
3458, 13
3460, 2
3465, 15
3468, 4
3471, 7
3472, 5
3473, 6
3475, 1
3477, 3
3478, 17
3480, 8
3483, 2
3484, 4
3485, 1
3486, 2
3488, 3
3492, 18
3496, 23
3498, 8
3500, 10
3502, 5
3503, 8
3504, 5
3507, 2
3509, 4
3510, 19
3515, 15
3519, 4
3520, 11
3525, 3
3526, 3
3528, 19
3531, 3
3534, 15
3535, 6
3536, 7
3537, 6
3538, 2
3540, 4
3542, 5
3546, 1
3549, 13
3550, 1
3552, 23
3553, 1
3556, 4
3560, 5
3562, 4
3564, 16
3565, 5
3567, 5
3570, 17
3572, 11
3575, 2
3580, 2
3582, 3
3584, 6
3586, 2
3587, 1
3588, 19
3589, 18
3591, 7
3596, 9
3597, 4
3600, 15
3604, 4
3605, 3
3608, 5
3610, 19
3611, 2
3612, 2
3614, 1
3616, 6
3618, 3
3620, 1
3621, 1
3624, 1
3625, 1
3626, 6
3627, 19
3629, 1
3630, 6
3633, 1
3634, 3
3636, 9
3638, 8
3640, 20
3645, 4
3648, 22
3649, 3
3650, 1
3652, 1
3654, 3
3655, 1
3657, 4
3658, 2
3660, 3
3663, 8
3666, 15
3667, 1
3668, 4
3672, 11
3674, 1
3675, 14
3680, 13
3683, 3
3686, 18
3689, 1
3690, 7
3692, 2
3696, 17
3699, 2
3700, 17
3703, 4
3705, 15
3706, 3
3708, 10
3710, 5
3712, 3
3717, 3
3718, 2
3720, 13
3724, 7
3725, 3
3726, 6
3729, 3
3731, 4
3737, 8
3738, 1
3740, 10
3741, 3
3744, 30
3745, 1
3749, 1
3750, 6
3751, 5
3752, 1
3760, 9
3762, 25
3768, 2
3770, 5
3772, 6
3774, 14
3775, 2
3776, 4
3780, 33
3781, 2
3782, 3
3783, 17
3784, 7
3792, 1
3795, 8
3796, 1
3800, 21
3806, 1
3807, 4
3808, 13
3810, 3
3811, 8
3813, 11
3815, 3
3816, 7
3818, 2
3820, 1
3822, 15
3825, 1
3828, 11
3834, 2
3836, 3
3838, 16
3840, 24
3842, 7
3843, 3
3844, 4
3848, 11
3850, 8
3852, 5
3854, 7
3857, 4
3859, 1
3860, 1
3861, 26
3864, 5
3870, 5
3872, 4
3874, 1
3875, 2
3876, 18
3880, 16
3885, 19
3886, 3
3888, 5
3892, 2
3894, 6
3895, 11
3900, 24
3904, 2
3906, 11
3910, 5
3912, 1
3913, 1
3914, 11
3915, 5
3916, 2
3920, 26
3922, 7
3924, 6
3926, 1
3927, 9
3930, 7
3933, 4
3936, 12
3937, 3
3939, 11
3940, 1
3942, 2
3944, 4
3948, 8
3950, 3
3952, 14
3955, 3
3956, 5
3959, 8
3960, 32
3968, 8
3969, 4
3973, 3
3975, 4
3976, 1
3977, 13
3978, 19
3984, 1
3990, 28
3993, 5
3996, 17
3999, 6
4000, 21
4002, 6
4004, 6
4008, 1
4011, 1
4012, 8
4017, 14
4018, 9
4020, 3
4023, 2
4025, 9
4026, 4
4028, 4
4030, 4
4031, 4
4032, 19
4033, 5
4040, 6
4042, 3
4046, 3
4050, 11
4056, 10
4059, 22
4060, 13
4061, 4
4064, 2
4066, 8
4068, 4
4070, 8
4071, 2
4074, 12
4075, 2
4077, 1
4080, 14
4082, 3
4085, 9
4088, 2
4089, 2
4092, 8
4094, 1
4095, 19
4096, 4
4100, 16
4104, 16
4107, 13
4108, 4
4110, 3
4114, 3
4116, 13
4118, 2
4120, 16
4122, 1
4123, 2
4125, 5
4128, 13
4130, 5
4131, 3
4134, 3
4136, 5
4137, 1
4140, 6
4141, 9
4142, 8
4144, 2
4147, 3
4148, 7
4150, 1
4152, 1
4154, 5
4158, 25
4160, 19
4161, 3
4163, 1
4165, 6
4170, 7
4171, 14
4172, 1
4173, 9
4175, 1
4176, 8
4179, 1
4180, 8
4181, 11
4182, 25
4185, 5
4186, 4
4191, 3
4192, 5
4200, 32
4205, 5
4212, 15
4214, 14
4216, 10
4218, 12
4221, 1
4223, 8
4224, 12
4228, 1
4232, 1
4234, 2
4235, 7
4238, 2
4239, 3
4240, 8
4242, 10
4246, 1
4247, 4
4248, 5
4250, 7
4251, 4
4255, 4
4256, 14
4257, 18
4260, 3
4263, 3
4264, 9
4266, 2
4268, 3
4270, 4
4272, 3
4275, 3
4278, 3
4280, 10
4284, 33
4288, 5
4290, 12
4292, 7
4293, 5
4294, 5
4296, 1
4300, 5
4305, 17
4309, 5
4312, 9
4316, 1
4318, 2
4320, 36
4323, 4
4324, 1
4325, 1
4326, 13
4329, 13
4332, 5
4334, 1
4336, 1
4338, 1
4340, 9
4342, 4
4343, 8
4346, 11
4347, 1
4350, 9
4352, 12
4356, 11
4360, 7
4365, 2
4366, 3
4368, 24
4370, 7
4374, 2
4375, 4
4379, 4
4380, 4
4384, 2
4386, 14
4387, 8
4389, 5
4392, 3
4396, 3
4400, 10
4401, 1
4402, 1
4403, 5
4407, 4
4408, 8
4410, 18
4416, 7
4420, 2
4422, 6
4424, 5
4425, 3
4427, 1
4428, 13
4429, 11
4433, 5
4437, 2
4440, 11
4444, 10
4445, 1
4446, 9
4448, 5
4450, 2
4452, 18
4454, 6
4455, 8
4460, 1
4462, 2
4464, 11
4466, 1
4469, 14
4470, 1
4471, 1
4472, 15
4473, 2
4475, 3
4477, 4
4480, 24
4482, 6
4484, 4
4485, 3
4488, 19
4494, 14
4495, 7
4498, 1
4500, 17
4508, 2
4509, 1
4510, 9
4512, 4
4514, 4
4515, 22
4520, 5
4521, 4
4522, 6
4524, 9
4525, 2
4526, 5
4530, 1
4532, 9
4536, 17
4541, 1
4544, 4
4545, 4
4550, 10
4551, 18
4553, 3
4554, 9
4556, 2
4557, 3
4558, 15
4560, 14
4563, 4
4564, 2
4572, 4
4575, 1
4576, 16
4577, 2
4578, 10
4579, 2
4582, 3
4584, 1
4585, 5
4587, 2
4588, 1
4590, 9
4592, 4
4598, 5
4600, 13
4601, 13
4602, 7
4606, 1
4608, 7
4611, 2
4617, 2
4619, 1
4620, 19
4623, 1
4624, 5
4625, 7
4628, 3
4632, 1
4633, 7
4635, 8
4636, 3
4640, 13
4641, 7
4644, 16
4646, 8
4648, 2
4650, 2
4653, 2
4654, 2
4655, 2
4656, 2
4658, 4
4660, 1
4662, 17
4664, 6
4669, 4
4671, 2
4672, 2
4674, 10
4675, 2
4680, 20
4681, 3
4686, 2
4687, 13
4690, 3
4692, 7
4699, 4
4700, 1
4704, 16
4706, 2
4708, 15
4710, 2
