Avalanche Magnitude, Number Avalanches
9, 399699
10, 490104
11, 548925
12, 461730
13, 418487
14, 270622
15, 270494
16, 543285
17, 499251
18, 339924
19, 395586
20, 234246
21, 310280
22, 381455
23, 242546
24, 163204
25, 173851
26, 152982
27, 88744
28, 155311
29, 81847
30, 113656
31, 72356
32, 113129
33, 70900
34, 82461
35, 80220
36, 95586
37, 41390
38, 104569
39, 57122
40, 89051
41, 45049
42, 101325
43, 21157
44, 57274
45, 33162
46, 51770
47, 16853
48, 73410
49, 10136
50, 47316
51, 27525
52, 30816
53, 11411
54, 51185
55, 7033
56, 25766
57, 24509
58, 24180
59, 169
60, 41248
61, 366
62, 10660
63, 22365
64, 18444
65, 218
66, 29871
67, 174
68, 18697
69, 18970
70, 8141
71, 127
72, 34830
73, 103
74, 7832
75, 18575
76, 16667
77, 66
78, 21320
79, 45
80, 17395
81, 13548
82, 5313
83, 31
84, 25387
85, 3773
86, 4813
87, 8853
88, 13635
89, 17
90, 14488
91, 12
92, 12952
93, 6027
94, 1714
95, 6171
96, 17808
97, 5
98, 1869
99, 4776
100, 17522
101, 5
102, 5779
103, 4
104, 10218
105, 9801
106, 1081
107, 6
108, 14073
109, 2
110, 6965
111, 3411
112, 9178
113, 2
114, 6443
115, 5281
116, 7784
117, 3274
118, 815
119, 16
120, 17025
121, 1
122, 153
123, 2761
124, 4691
125, 5647
126, 6518
127, 1
128, 3873
129, 2502
130, 5877
132, 9980
133, 282
134, 173
135, 7828
136, 3033
138, 6097
140, 8194
141, 1474
142, 131
144, 7378
145, 4681
146, 115
147, 2327
148, 2264
150, 9384
152, 2147
153, 832
154, 1966
155, 3975
156, 6852
158, 114
159, 624
160, 5328
161, 2675
162, 4822
164, 1727
165, 3355
166, 83
168, 9681
170, 2362
171, 605
172, 1485
174, 4528
175, 5192
176, 1965
177, 554
178, 41
180, 7316
182, 3218
183, 171
184, 2295
185, 1514
186, 3651
188, 1164
189, 3280
190, 1328
192, 5642
194, 26
195, 1329
196, 4073
198, 3090
200, 3716
201, 65
202, 20
203, 3232
204, 3108
205, 1103
206, 14
207, 273
208, 2873
210, 6419
212, 428
213, 66
214, 14
215, 962
216, 5225
217, 3138
218, 7
219, 71
220, 1215
222, 1560
224, 5832
225, 1648
226, 2
228, 1619
230, 766
231, 2807
232, 2979
234, 2420
235, 698
236, 337
237, 57
238, 2514
240, 4803
242, 1
243, 1637
244, 281
245, 2831
246, 1020
248, 2753
249, 43
250, 672
252, 4770
253, 2
254, 3
255, 440
256, 2700
258, 822
259, 1634
260, 802
261, 2153
262, 1
264, 3278
265, 363
266, 1394
267, 32
268, 35
270, 3807
272, 2490
273, 1281
275, 267
276, 719
279, 2114
280, 4492
282, 614
284, 35
285, 211
286, 71
287, 932
288, 4777
290, 1446
291, 27
292, 46
294, 1368
295, 149
296, 1886
297, 2318
300, 2262
301, 739
302, 1
303, 25
304, 1650
305, 169
306, 2612
308, 1062
309, 20
310, 1779
312, 1836
315, 2918
316, 33
318, 361
319, 515
320, 3064
321, 17
322, 590
324, 2318
325, 51
327, 18
328, 973
329, 607
330, 2890
332, 38
333, 1819
335, 36
336, 1747
338, 1
339, 14
340, 1918
341, 1076
342, 1980
343, 469
344, 829
345, 26
348, 336
350, 2303
351, 1536
352, 1955
354, 150
355, 25
356, 26
357, 422
360, 4320
363, 1413
364, 418
365, 33
366, 133
368, 624
369, 1149
370, 1784
371, 357
372, 606
374, 1506
375, 19
376, 546
377, 20
378, 1491
380, 1764
381, 2
384, 1236
385, 1813
387, 925
388, 25
390, 1702
392, 697
393, 4
395, 14
396, 3320
399, 185
400, 1972
402, 49
403, 141
404, 11
405, 686
406, 185
407, 1654
408, 1521
410, 1330
411, 2
412, 16
413, 147
414, 618
415, 18
416, 622
417, 4
418, 1554
420, 2632
423, 519
424, 332
425, 17
426, 21
427, 113
428, 11
429, 1880
430, 1028
432, 2034
434, 115
435, 19
436, 12
438, 25
440, 2584
441, 521
442, 571
444, 1367
445, 16
448, 378
450, 1241
451, 1357
452, 8
455, 847
456, 1743
459, 393
460, 707
462, 1580
464, 195
465, 13
468, 2587
469, 67
470, 615
472, 177
473, 1142
474, 17
475, 17
476, 258
