Avalanche Movement, Number Avalanches
9, 399699
10, 490104
11, 559479
12, 497355
13, 480598
14, 339259
15, 342584
16, 610240
17, 559338
18, 420026
19, 485028
20, 320608
21, 398178
22, 450531
23, 320019
24, 214851
25, 252262
26, 168479
27, 149993
28, 162252
29, 127421
30, 114881
31, 111902
32, 116289
33, 104542
34, 88542
35, 110777
36, 73892
37, 69734
38, 76637
39, 69495
40, 67396
41, 67808
42, 58571
43, 42143
44, 40596
45, 29153
46, 33492
47, 31900
48, 22713
49, 23668
50, 24205
51, 20167
52, 18699
53, 22169
54, 24303
55, 17174
56, 16693
57, 17302
58, 21882
59, 8778
60, 8065
61, 7391
62, 6935
63, 6655
64, 6342
65, 6091
66, 6051
67, 5695
68, 5468
69, 5359
70, 5128
71, 5021
72, 4810
73, 4766
74, 4647
75, 4537
76, 4380
77, 4345
78, 4161
79, 4075
80, 3955
81, 3844
82, 3790
83, 3641
84, 3593
85, 3610
86, 3429
87, 3481
88, 3326
89, 3335
90, 3188
91, 3075
92, 3100
93, 3098
94, 2990
95, 2984
96, 2791
97, 2779
98, 2822
99, 2735
100, 2703
101, 2667
102, 2651
103, 2537
104, 2579
105, 2517
106, 2421
107, 2481
108, 2385
109, 2415
110, 2336
111, 2385
112, 2214
113, 2299
114, 2167
115, 2150
116, 2121
117, 2135
118, 2079
119, 2052
120, 2003
121, 1953
122, 2012
123, 1980
124, 1926
125, 1988
126, 1870
127, 1876
128, 1856
129, 1868
130, 1871
131, 1732
132, 1813
133, 1771
134, 1756
135, 1761
136, 1662
137, 1713
138, 1648
139, 1640
140, 1588
141, 1630
142, 1655
143, 1623
144, 1553
145, 1595
146, 1554
147, 1563
148, 1427
149, 1492
150, 1422
151, 1473
152, 1374
153, 1453
154, 1425
155, 1399
156, 1427
157, 1449
158, 1351
159, 1343
160, 1368
161, 1288
162, 1335
163, 1277
164, 1354
165, 1303
166, 1329
167, 1297
168, 1303
169, 1268
170, 1310
171, 1269
172, 1219
173, 1232
174, 1238
175, 1257
176, 1226
177, 1198
178, 1197
179, 1179
180, 1145
181, 1131
182, 1129
183, 1174
184, 1107
185, 1112
186, 1148
187, 1176
188, 1123
189, 1067
190, 1118
191, 1058
192, 1071
193, 1091
194, 1068
195, 1067
196, 1113
197, 1046
198, 1030
199, 1041
200, 1098
201, 1023
202, 998
203, 983
204, 983
205, 979
206, 983
207, 1002
208, 917
209, 964
210, 953
211, 958
212, 952
213, 944
214, 935
215, 966
216, 944
217, 877
218, 961
219, 894
220, 917
221, 880
222, 866
223, 950
224, 857
225, 870
226, 876
227, 903
228, 785
229, 869
230, 826
231, 837
232, 891
233, 877
234, 841
235, 840
236, 857
237, 785
238, 844
239, 867
240, 842
241, 796
242, 815
243, 809
244, 833
245, 798
246, 778
247, 773
248, 827
249, 762
250, 802
251, 788
252, 785
253, 750
254, 750
255, 733
256, 766
257, 764
258, 775
259, 763
260, 719
261, 741
262, 726
263, 748
264, 755
265, 692
266, 706
267, 698
268, 715
269, 669
270, 695
271, 711
272, 695
273, 698
274, 659
275, 688
276, 716
277, 671
278, 703
279, 667
280, 654
281, 676
282, 626
283, 660
284, 675
285, 651
286, 647
287, 658
288, 641
289, 687
290, 652
291, 605
292, 636
293, 641
294, 664
295, 640
296, 640
297, 583
298, 664
299, 608
300, 618
301, 625
302, 612
303, 665
304, 609
305, 641
306, 656
307, 577
308, 594
309, 609
310, 619
311, 586
312, 599
313, 594
314, 579
315, 575
316, 585
317, 583
318, 548
319, 591
320, 603
321, 559
322, 577
323, 573
324, 599
325, 612
326, 596
327, 555
328, 532
329, 538
330, 534
331, 570
332, 577
333, 559
334, 535
335, 519
336, 551
337, 566
338, 584
339, 577
340, 522
341, 521
342, 509
343, 551
344, 511
345, 531
346, 495
347, 499
348, 509
349, 532
350, 498
351, 511
352, 520
353, 487
354, 477
355, 549
356, 516
357, 493
358, 511
359, 507
360, 489
361, 531
362, 478
363, 454
364, 479
365, 441
366, 480
367, 472
368, 494
369, 445
370, 510
371, 477
372, 486
373, 470
374, 427
375, 451
376, 485
377, 466
378, 484
379, 482
380, 461
381, 465
382, 486
383, 466
384, 424
385, 479
386, 426
387, 487
388, 445
389, 455
