Avalanche Movement, Number Avalanches
2, 2474
3, 5846
4, 5108
5, 11683
6, 19155
7, 44104
8, 111505
9, 140491
10, 139242
11, 203562
12, 12367
13, 13092
14, 11242
15, 10785
16, 10039
17, 9679
18, 9348
19, 9152
20, 9020
21, 8647
22, 8271
23, 7925
24, 7669
25, 7394
26, 6963
27, 6808
28, 6448
29, 6131
30, 5971
31, 5700
32, 5590
33, 5198
34, 5138
35, 4756
36, 4505
37, 4232
38, 4160
39, 3927
40, 3735
41, 3457
42, 3357
43, 3183
44, 3042
45, 2867
46, 2770
47, 2599
48, 2478
49, 2437
50, 2243
51, 2141
52, 2020
53, 1985
54, 1772
55, 1760
56, 1653
57, 1644
58, 1495
59, 1415
60, 1369
61, 1376
62, 1285
63, 1227
64, 1128
65, 1106
66, 998
67, 1075
68, 1040
69, 907
70, 906
71, 873
72, 812
73, 793
74, 795
75, 700
76, 722
77, 714
78, 671
79, 622
80, 599
81, 631
82, 606
83, 526
84, 522
85, 540
86, 499
87, 522
88, 505
89, 475
90, 464
91, 505
92, 475
93, 473
94, 441
95, 443
96, 418
97, 409
98, 411
99, 370
100, 381
101, 350
102, 356
103, 348
104, 356
105, 335
106, 339
107, 341
108, 339
109, 315
110, 328
111, 301
112, 299
113, 281
114, 274
115, 281
116, 295
117, 302
118, 251
119, 262
120, 240
121, 268
122, 267
123, 262
124, 234
125, 229
126, 245
127, 248
128, 249
129, 240
130, 226
131, 219
132, 205
133, 201
134, 205
135, 234
136, 182
137, 198
138, 171
139, 206
140, 158
141, 197
142, 184
143, 199
144, 181
145, 185
146, 178
147, 179
148, 163
149, 177
150, 161
151, 161
152, 166
153, 149
154, 157
155, 139
156, 150
157, 129
158, 145
159, 153
160, 133
161, 149
162, 178
163, 138
164, 126
165, 141
166, 123
167, 146
168, 113
169, 143
170, 133
171, 142
172, 106
173, 125
174, 129
175, 129
176, 129
177, 114
178, 118
179, 116
180, 124
181, 123
182, 115
183, 117
184, 104
185, 121
186, 122
187, 97
188, 95
189, 97
190, 99
191, 105
192, 96
193, 87
194, 103
195, 80
196, 94
197, 93
198, 82
199, 107
200, 84
201, 97
202, 108
203, 97
204, 91
205, 98
206, 118
207, 73
208, 84
209, 70
210, 73
211, 89
212, 102
213, 86
214, 95
215, 72
216, 76
217, 70
218, 81
219, 76
220, 70
221, 74
222, 69
223, 56
224, 64
225, 71
226, 87
227, 86
228, 71
229, 70
230, 61
231, 55
232, 74
233, 79
