Avalanche Magnitude, Number Avalanches
2, 2474
3, 5846
4, 5061
5, 11316
6, 18576
7, 42139
8, 109006
9, 133364
10, 125061
11, 187884
12, 458
13, 8351
14, 9067
15, 6852
16, 7902
17, 5290
18, 11315
19, 4395
20, 16790
21, 3758
22, 15480
23, 2879
24, 10363
25, 2337
26, 2827
27, 2581
28, 3555
29, 1510
30, 5370
31, 1233
32, 3907
33, 4209
34, 3817
35, 827
36, 8143
37, 645
38, 3746
39, 3297
40, 3844
41, 404
42, 4237
43, 336
44, 3723
45, 935
46, 3377
47, 185
48, 4615
49, 165
50, 3204
51, 985
52, 3876
53, 102
54, 3743
55, 134
56, 3642
57, 1067
58, 2587
59, 59
60, 3913
61, 45
62, 2374
63, 1185
64, 2469
65, 238
66, 3127
67, 18
68, 2365
69, 1184
70, 2204
71, 13
72, 3201
73, 13
74, 1588
75, 1634
76, 1748
77, 7
78, 2772
79, 2
80, 1826
81, 1271
82, 1179
84, 2797
85, 125
86, 993
87, 1224
88, 1306
90, 2427
91, 9
92, 1205
93, 1208
94, 766
95, 132
96, 2535
97, 1
98, 679
99, 1170
100, 1176
102, 1804
103, 1
104, 901
105, 1336
106, 465
108, 1974
110, 536
111, 1032
112, 906
114, 1420
115, 166
116, 762
117, 1003
118, 227
119, 99
120, 1969
122, 208
123, 901
124, 638
125, 203
126, 1242
128, 725
129, 849
130, 360
132, 1523
133, 57
134, 126
135, 905
136, 629
138, 909
140, 824
141, 658
142, 82
144, 1337
145, 181
146, 67
147, 659
148, 532
150, 899
152, 556
153, 584
154, 84
155, 218
156, 1056
158, 38
159, 519
160, 761
161, 33
162, 572
164, 444
165, 677
166, 28
168, 1056
170, 268
171, 451
172, 420
174, 466
175, 267
176, 441
177, 323
178, 10
180, 1030
182, 41
183, 283
184, 410
185, 223
186, 371
187, 4
188, 358
189, 309
190, 269
192, 706
194, 2
195, 447
196, 377
198, 312
200, 567
201, 200
202, 6
203, 51
204, 599
205, 235
206, 5
207, 171
208, 300
209, 7
210, 543
212, 303
213, 133
214, 1
215, 226
216, 527
217, 55
218, 3
219, 111
220, 519
222, 213
224, 309
225, 334
226, 1
228, 485
230, 218
231, 143
232, 244
234, 224
235, 230
236, 230
237, 74
238, 51
240, 608
242, 8
243, 74
244, 203
245, 302
246, 180
247, 3
248, 239
249, 56
250, 189
252, 428
253, 6
255, 222
256, 159
258, 185
259, 67
260, 352
261, 47
264, 337
265, 185
266, 86
267, 38
