Avalanche Magnitude, Number Avalanches
5, 71
6, 573
7, 6097
8, 8062
9, 5955
10, 7166
11, 3891
12, 2830
13, 1847
14, 4924
15, 116
16, 223
17, 36
18, 1125
19, 15
20, 1558
21, 18
22, 1612
23, 11
24, 1153
25, 5
26, 633
27, 121
28, 367
29, 4
30, 656
31, 3
32, 27
33, 684
34, 36
35, 2
36, 914
37, 2
38, 41
39, 805
40, 59
42, 787
44, 184
45, 482
46, 31
48, 807
50, 21
51, 39
52, 668
54, 73
55, 3
56, 696
57, 47
58, 11
60, 1093
62, 17
63, 46
64, 646
65, 465
66, 48
68, 529
69, 30
70, 643
72, 98
74, 4
75, 692
76, 88
78, 51
80, 1012
81, 30
82, 5
84, 324
85, 723
86, 2
87, 21
88, 58
90, 1137
92, 65
93, 25
94, 3
95, 64
96, 598
98, 6
99, 23
100, 138
102, 667
104, 49
105, 185
108, 680
110, 80
111, 11
112, 370
114, 537
115, 58
116, 39
117, 8
118, 1
119, 473
120, 180
123, 10
124, 35
125, 42
126, 643
128, 95
129, 9
130, 47
132, 100
133, 498
135, 53
136, 234
138, 85
140, 591
141, 2
144, 380
145, 47
147, 68
148, 10
150, 114
152, 471
153, 48
154, 91
155, 24
156, 86
159, 4
160, 478
161, 79
162, 195
164, 17
165, 41
168, 632
170, 32
171, 229
172, 13
174, 57
175, 103
176, 75
177, 1
180, 403
182, 74
183, 1
184, 98
185, 31
186, 35
188, 12
189, 323
190, 113
192, 106
195, 29
196, 74
198, 372
200, 247
201, 1
203, 47
204, 40
205, 15
207, 62
208, 66
209, 10
210, 346
212, 11
215, 16
216, 156
217, 51
220, 256
222, 33
224, 126
225, 65
228, 33
230, 228
231, 132
232, 59
234, 95
235, 14
236, 4
238, 44
240, 139
242, 164
243, 58
244, 1
245, 58
246, 19
248, 47
250, 50
252, 140
253, 139
255, 8
256, 39
258, 24
259, 46
260, 65
261, 45
264, 306
265, 5
266, 27
270, 104
272, 45
273, 38
275, 66
276, 120
279, 52
280, 117
282, 12
285, 12
286, 56
287, 30
288, 198
290, 47
294, 29
295, 7
296, 32
297, 84
299, 55
300, 202
301, 24
304, 31
305, 5
306, 42
308, 68
310, 28
312, 171
315, 49
316, 1
318, 4
319, 28
320, 77
322, 36
324, 65
325, 89
328, 33
329, 18
330, 66
333, 26
335, 2
336, 147
338, 109
340, 35
341, 28
342, 38
343, 17
344, 26
345, 3
348, 38
350, 127
351, 87
352, 45
354, 6
355, 1
356, 1
357, 18
360, 108
363, 30
364, 141
365, 1
366, 4
368, 23
369, 26
370, 32
371, 13
372, 25
374, 24
375, 28
376, 26
377, 25
378, 124
380, 16
384, 50
385, 42
387, 27
390, 98
392, 94
395, 1
396, 67
399, 5
400, 47
402, 5
403, 30
405, 73
406, 38
407, 24
408, 39
410, 11
413, 8
414, 17
415, 1
416, 52
418, 18
420, 159
423, 19
424, 11
426, 5
427, 4
429, 32
430, 25
432, 98
434, 32
435, 46
438, 1
440, 66
441, 26
442, 25
444, 18
448, 105
450, 78
451, 18
455, 23
456, 35
459, 27
460, 24
462, 46
464, 74
465, 40
468, 45
469, 5
470, 15
472, 5
473, 23
474, 1
476, 60
477, 18
480, 86
481, 10
483, 2
484, 19
486, 13
488, 7
490, 36
492, 12
493, 50
494, 16
495, 47
496, 41
497, 3
500, 14
504, 68
506, 17
507, 5
510, 84
511, 1
512, 29
513, 14
515, 1
516, 23
517, 12
518, 17
520, 35
522, 38
525, 13
527, 37
528, 48
530, 6
531, 12
532, 18
533, 12
534, 2
536, 5
539, 7
540, 97
544, 55
546, 33
549, 7
550, 17
551, 14
552, 17
553, 2
555, 13
558, 71
559, 11
560, 49
561, 34
564, 16
567, 10
568, 1
570, 42
572, 24
574, 15
576, 67
578, 23
580, 9
581, 2
583, 10
584, 2
585, 19
588, 26
589, 30
590, 7
592, 26
594, 43
595, 14
598, 9
600, 34
602, 10
603, 7
605, 6
608, 63
610, 5
611, 8
612, 37
615, 15
616, 31
618, 1
620, 20
621, 3
623, 1
624, 39
627, 48
629, 20
630, 51
632, 4
636, 12
637, 14
638, 6
639, 2
640, 56
644, 11
645, 9
646, 35
648, 32
649, 9
650, 11
651, 1
656, 14
657, 7
658, 9
660, 66
663, 15
664, 1
665, 11
666, 20
670, 4
671, 7
672, 42
675, 10
676, 1
680, 57
682, 12
684, 47
686, 14
688, 8
689, 7
690, 14
693, 32
696, 7
697, 10
700, 30
702, 27
703, 17
704, 16
705, 14
708, 4
710, 3
711, 6
714, 51
715, 12
720, 42
722, 15
726, 14
728, 23
729, 2
730, 1
731, 13
732, 3
735, 35
736, 12
737, 5
738, 13
740, 11
741, 18
742, 6
744, 4
747, 1
748, 37
750, 13
752, 13
754, 7
756, 35
759, 7
760, 35
765, 27
767, 1
768, 10
770, 51
774, 13
776, 1
777, 13
779, 11
780, 37
782, 17
783, 3
784, 14
790, 2
792, 36
793, 1
795, 11
798, 35
799, 8
800, 18
801, 2
803, 3
804, 6
805, 12
806, 3
810, 21
812, 4
814, 17
816, 21
817, 5
819, 19
820, 14
824, 1
825, 6
826, 4
828, 38
830, 1
832, 7
833, 8
836, 32
837, 1
840, 55
845, 4
846, 12
847, 2
848, 9
850, 8
851, 22
852, 4
854, 4
855, 18
858, 17
860, 13
861, 13
864, 29
867, 10
868, 4
869, 3
870, 6
871, 3
874, 24
875, 2
876, 1
880, 27
882, 22
884, 12
885, 11
888, 23
890, 2
891, 1
893, 8
896, 5
897, 17
900, 26
901, 12
902, 9
903, 14
910, 12
912, 35
913, 2
915, 3
918, 18
920, 23
923, 2
924, 30
925, 11
927, 1
928, 6
930, 2
931, 14
935, 13
936, 22
938, 3
940, 10
943, 12
944, 6
945, 14
946, 15
949, 3
950, 35
952, 12
954, 9
957, 4
960, 30
962, 5
966, 27
968, 11
969, 18
972, 11
975, 26
976, 6
979, 2
980, 14
984, 11
986, 10
987, 10
988, 16
989, 9
990, 23
992, 3
994, 4
996, 3
1000, 20
1001, 3
1003, 7
1005, 3
1007, 10
1008, 35
1012, 22
1014, 12
1020, 21
1022, 1
1023, 1
1024, 3
1025, 11
1026, 17
1027, 1
1029, 11
1032, 8
1034, 10
1035, 17
1036, 3
1037, 7
1040, 28
1044, 5
1045, 9
1050, 27
1053, 4
1054, 4
1056, 24
1058, 5
1060, 7
1062, 3
1064, 10
1065, 1
1066, 9
1071, 18
1072, 4
1075, 12
1078, 14
1079, 2
1080, 42
1081, 5
1083, 8
1088, 13
1089, 1
1092, 21
1095, 3
1098, 10
1100, 19
1102, 3
1104, 18
1105, 7
1106, 1
1107, 6
1110, 3
1113, 5
1116, 9
1118, 8
1120, 15
1121, 3
1122, 10
1125, 13
1127, 7
1128, 11
1131, 1
1134, 13
1136, 3
1139, 3
1140, 15
1144, 21
1148, 9
1150, 9
1152, 14
1155, 9
1156, 2
1157, 3
1159, 7
1160, 6
1161, 7
1166, 2
1168, 2
1170, 21
1173, 4
1175, 8
1176, 21
1178, 2
1180, 4
1183, 1
1184, 1
1185, 1
1188, 19
1189, 2
1190, 6
1196, 23
1197, 17
1199, 2
1200, 21
1204, 5
1206, 4
1207, 3
1210, 5
1212, 1
1215, 13
1216, 9
1218, 18
1219, 10
1220, 9
1221, 1
1222, 11
1224, 14
1225, 5
1230, 1
1232, 15
1235, 5
1236, 1
1239, 7
1240, 7
1241, 1
1242, 19
1246, 1
1247, 4
1248, 18
1250, 9
1254, 9
1258, 3
1260, 27
1264, 1
1265, 4
1269, 6
1272, 9
1273, 5
1274, 11
1275, 13
1276, 19
1278, 3
1280, 8
1281, 4
1287, 3
1288, 9
1290, 5
1292, 9
1296, 18
1298, 4
1300, 20
1302, 8
1305, 7
1309, 3
1311, 11
1312, 3
1313, 1
1314, 1
1316, 4
1320, 26
1323, 13
1325, 5
1326, 11
1330, 6
1331, 1
1332, 5
1333, 1
1334, 10
1340, 4
1342, 8
1343, 5
1344, 26
1349, 4
1350, 30
1352, 7
1357, 6
1360, 7
1363, 5
1364, 11
1365, 6
1368, 10
1372, 10
1375, 6
1376, 4
1377, 6
1378, 5
1380, 18
1386, 14
1387, 7
1391, 1
1392, 9
1394, 3
1395, 12
1400, 17
1403, 8
1404, 9
1406, 6
1407, 7
1408, 6
1410, 4
1416, 6
1417, 1
1420, 8
1421, 8
1422, 4
1425, 10
1426, 11
1428, 10
1430, 12
1431, 3
1440, 22
1443, 1
1444, 4
1445, 2
1449, 9
1450, 6
1452, 7
1456, 9
1457, 5
1458, 7
1460, 5
1462, 1
1463, 2
1464, 5
1470, 11
1472, 11
1474, 3
1475, 5
1476, 1
1479, 4
1480, 3
1482, 9
1484, 3
1485, 5
1488, 13
1491, 6
1494, 1
1495, 4
1496, 3
1500, 15
1501, 2
1504, 8
1508, 20
1512, 21
1513, 2
1518, 20
1519, 2
1520, 11
1525, 8
1530, 7
1534, 6
1536, 15
1537, 5
1539, 8
1540, 15
1541, 7
1550, 9
1551, 3
1554, 6
1560, 20
1562, 6
1564, 10
1566, 18
1568, 17
1575, 13
1577, 2
1580, 3
1581, 5
1582, 1
1584, 14
1586, 5
1587, 3
1590, 6
1593, 5
1595, 5
1596, 11
1598, 3
1600, 16
1602, 1
1606, 6
1608, 11
1610, 5
1612, 10
1615, 6
1617, 9
1620, 10
1624, 12
1625, 5
1628, 4
1632, 13
1633, 5
1634, 3
1635, 1
1638, 12
1640, 3
1643, 4
1645, 1
1647, 3
1648, 1
1649, 1
1650, 18
1652, 5
1653, 4
1656, 20
1659, 7
1664, 12
1666, 4
1672, 7
1674, 10
1675, 1
1679, 6
1680, 27
1682, 5
1683, 2
1690, 6
1691, 3
1694, 1
1696, 4
1700, 8
1701, 11
1702, 5
1704, 8
1705, 5
1708, 6
1710, 3
1711, 5
1712, 1
1715, 4
1716, 10
1720, 2
1722, 2
1725, 5
1728, 19
1729, 1
1734, 5
1736, 5
1738, 5
1740, 16
1742, 4
1743, 4
1748, 3
1749, 3
1750, 8
1751, 1
1752, 6
1755, 7
1760, 8
1764, 3
1767, 8
1768, 6
1769, 4
1770, 8
1771, 1
1775, 2
1776, 4
1780, 1
1782, 10
1785, 4
1786, 1
1792, 7
1794, 6
1798, 11
1800, 16
1802, 2
1804, 2
1809, 5
1813, 1
1815, 4
1817, 1
1819, 1
1820, 16
1824, 11
1825, 3
1826, 4
1827, 5
1829, 8
1830, 3
1834, 1
1836, 12
1840, 7
1843, 1
1846, 3
1848, 21
1850, 2
1853, 1
1854, 2
1855, 2
1856, 6
1860, 12
1862, 2
1863, 12
1870, 6
1872, 13
1875, 4
1876, 2
1881, 6
1885, 6
1886, 1
1887, 2
1888, 6
1890, 13
