Avalanche Movement, Number Avalanches
11, 12
12, 298
13, 1836
14, 7012
15, 10172
16, 55613
17, 128313
18, 402563
19, 11435
20, 16126
21, 13609
22, 12642
23, 12208
24, 11810
25, 11633
26, 11256
27, 10736
28, 10667
29, 10104
30, 9883
31, 9582
32, 9348
33, 9049
34, 8622
35, 8425
36, 8169
37, 7842
38, 7673
39, 7154
40, 6934
41, 6842
42, 6524
43, 6312
44, 6153
45, 5756
46, 5513
47, 5357
48, 5074
49, 4865
50, 4820
51, 4398
52, 4249
53, 4066
54, 3939
55, 3934
56, 3650
57, 3356
58, 3258
59, 3130
60, 2998
61, 2961
62, 2674
63, 2628
64, 2501
65, 2401
66, 2258
67, 2197
68, 2070
69, 2041
70, 1978
71, 1824
72, 1807
73, 1754
74, 1621
75, 1546
76, 1479
77, 1457
78, 1381
79, 1252
80, 1218
81, 1225
82, 1086
83, 1059
84, 1047
85, 1026
86, 942
87, 929
88, 938
89, 870
90, 834
91, 804
92, 726
93, 721
94, 671
95, 694
96, 608
97, 624
98, 603
99, 550
100, 569
101, 517
102, 509
103, 505
104, 466
105, 444
106, 434
107, 438
108, 433
109, 385
110, 375
111, 344
112, 343
113, 359
114, 305
115, 272
116, 298
117, 287
118, 277
119, 285
120, 248
121, 253
122, 246
123, 249
124, 243
125, 260
126, 213
127, 210
128, 211
129, 178
130, 180
131, 180
132, 186
133, 179
134, 161
135, 158
136, 157
137, 127
138, 144
139, 143
140, 139
141, 136
142, 160
143, 112
144, 146
145, 132
146, 114
147, 128
148, 121
149, 106
150, 120
151, 100
152, 111
153, 128
154, 102
155, 99
156, 93
157, 95
158, 88
159, 87
160, 93
161, 84
162, 91
163, 80
164, 78
165, 82
166, 69
167, 76
168, 77
169, 70
170, 82
171, 89
172, 71
173, 70
174, 72
175, 52
176, 60
177, 67
178, 58
179, 62
180, 57
181, 58
182, 54
183, 54
184, 50
185, 62
186, 58
187, 47
188, 74
189, 44
190, 52
191, 44
192, 57
193, 45
194, 41
195, 43
196, 48
197, 46
198, 44
199, 48
200, 40
201, 45
202, 41
203, 41
204, 32
205, 38
206, 39
207, 35
208, 51
209, 27
210, 36
211, 35
212, 45
213, 32
214, 36
215, 38
216, 33
217, 32
218, 36
219, 34
220, 24
221, 18
222, 35
223, 35
224, 35
225, 27
226, 24
227, 26
228, 41
229, 26
230, 30
231, 28
232, 27
233, 26
234, 25
235, 29
236, 20
237, 25
238, 20
239, 18
240, 30
241, 17
242, 32
243, 25
244, 21
245, 10
246, 27
247, 14
248, 24
249, 22
250, 19
251, 18
252, 20
253, 29
254, 21
255, 22
256, 23
257, 15
258, 24
259, 15
260, 14
261, 24
262, 19
263, 16
264, 21
265, 20
266, 18
267, 12
268, 18
269, 25
270, 13
271, 17
272, 15
273, 18
274, 25
275, 15
276, 16
277, 15
278, 20
279, 21
280, 17
281, 10
282, 14
283, 18
284, 12
285, 11
286, 16
287, 17
288, 13
289, 8
290, 12
291, 21
292, 13
293, 11
294, 14
295, 15
296, 8
297, 17
298, 11
299, 7
300, 10
301, 13
302, 11
303, 17
304, 10
305, 11
306, 10
307, 7
308, 13
309, 14
310, 10
311, 14
312, 9
313, 10
314, 16
315, 8
316, 13
317, 11
318, 8
319, 8
