Avalanche Magnitude, Number Avalanches
5, 3009
6, 13060
7, 6969
8, 9061
9, 7500
10, 7595
11, 7793
12, 5676
13, 4163
14, 5935
15, 135
16, 1122
17, 180
18, 1417
19, 164
20, 1215
21, 129
22, 961
23, 101
24, 1004
25, 72
26, 780
27, 256
28, 689
29, 54
30, 1000
31, 46
32, 178
33, 488
34, 114
35, 28
36, 537
37, 21
38, 105
39, 466
40, 137
41, 10
42, 489
43, 11
44, 195
45, 334
46, 105
47, 10
48, 555
49, 5
50, 99
51, 173
52, 282
53, 3
54, 155
55, 6
56, 263
57, 54
58, 80
59, 1
60, 348
61, 4
62, 62
63, 40
64, 243
65, 47
66, 98
68, 228
69, 44
70, 121
72, 225
74, 48
75, 111
76, 94
78, 77
80, 161
81, 45
82, 32
84, 135
85, 102
86, 27
87, 41
88, 50
90, 178
92, 52
93, 38
94, 20
95, 85
96, 148
98, 17
99, 45
100, 102
102, 137
104, 31
105, 78
106, 14
108, 124
110, 35
111, 33
112, 46
114, 116
115, 17
116, 23
117, 39
118, 7
119, 18
120, 132
122, 8
123, 41
124, 36
125, 14
126, 104
128, 28
129, 25
130, 16
132, 85
133, 60
134, 2
135, 41
136, 35
138, 50
140, 96
141, 21
142, 1
144, 66
145, 11
146, 1
147, 67
148, 25
150, 53
152, 32
153, 25
154, 45
155, 15
156, 54
159, 12
160, 70
161, 41
162, 33
164, 22
165, 28
166, 1
168, 104
170, 12
171, 18
172, 16
174, 17
175, 24
176, 61
177, 15
178, 1
180, 54
182, 8
183, 9
184, 50
185, 9
186, 21
188, 17
189, 31
190, 13
192, 74
194, 1
195, 16
196, 20
198, 28
200, 68
201, 7
203, 5
204, 46
205, 8
207, 34
208, 29
210, 41
212, 15
213, 7
215, 17
216, 57
217, 7
220, 31
222, 12
224, 27
225, 39
228, 24
230, 24
231, 9
232, 18
234, 40
235, 6
236, 18
237, 1
238, 6
240, 62
242, 1
243, 15
244, 11
245, 22
246, 16
248, 12
249, 1
250, 22
252, 55
253, 1
255, 15
256, 19
258, 14
259, 3
260, 45
261, 6
264, 19
265, 10
266, 8
268, 8
270, 53
272, 14
273, 6
275, 14
276, 20
279, 11
280, 46
282, 5
284, 4
285, 5
286, 16
287, 6
288, 29
290, 19
291, 1
292, 7
294, 13
295, 4
296, 13
297, 22
300, 36
301, 1
303, 1
304, 15
305, 3
306, 15
308, 37
309, 1
310, 16
312, 20
315, 15
316, 4
318, 9
319, 13
320, 19
322, 3
324, 24
325, 8
328, 12
329, 8
330, 31
332, 6
333, 2
335, 3
336, 36
338, 1
340, 14
341, 7
342, 14
343, 13
344, 9
345, 4
348, 21
350, 13
351, 12
352, 20
354, 13
355, 5
356, 1
357, 5
360, 30
363, 4
364, 16
365, 4
366, 6
368, 8
369, 4
370, 12
371, 12
372, 17
374, 2
375, 5
376, 6
377, 4
378, 25
380, 7
384, 21
385, 18
387, 4
388, 3
390, 25
392, 7
393, 1
395, 4
396, 26
399, 8
400, 21
402, 1
403, 10
405, 7
406, 7
407, 3
408, 8
410, 5
413, 7
414, 9
415, 3
416, 14
418, 1
420, 30
423, 5
424, 8
425, 3
426, 4
427, 8
429, 10
430, 5
432, 23
434, 5
435, 3
438, 6
440, 18
441, 6
442, 10
444, 10
448, 15
450, 15
451, 3
455, 6
456, 13
459, 1
460, 6
462, 24
464, 4
465, 3
468, 12
469, 4
470, 6
474, 1
476, 20
477, 6
480, 26
481, 8
483, 9
484, 5
485, 1
486, 4
488, 6
490, 18
492, 6
494, 6
495, 15
496, 6
497, 8
498, 5
500, 5
504, 27
506, 1
507, 5
510, 9
511, 4
512, 5
513, 8
515, 1
516, 3
517, 4
518, 13
520, 20
522, 4
525, 7
528, 20
530, 3
531, 7
532, 12
533, 2
534, 5
535, 1
536, 7
539, 5
540, 22
544, 10
545, 1
546, 19
549, 2
550, 7
552, 14
553, 4
555, 5
558, 6
559, 1
560, 31
561, 3
564, 3
565, 2
567, 13
568, 7
570, 9
572, 4
574, 6
576, 17
580, 2
581, 7
582, 2
583, 4
584, 5
585, 16
588, 16
590, 2
592, 9
594, 17
595, 6
598, 4
600, 7
602, 4
603, 4
605, 2
608, 5
609, 4
610, 5
611, 2
612, 7
615, 3
616, 13
620, 3
621, 6
623, 2
624, 13
627, 4
629, 1
630, 13
632, 5
636, 4
637, 6
638, 3
639, 7
640, 11
642, 3
644, 7
645, 4
646, 2
648, 10
649, 3
650, 3
651, 3
656, 4
657, 3
658, 4
660, 12
663, 8
664, 5
665, 1
666, 5
670, 6
671, 3
672, 10
675, 2
676, 1
680, 16
682, 3
684, 5
686, 3
688, 7
689, 3
690, 8
693, 9
696, 5
697, 4
700, 6
702, 6
704, 10
705, 1
707, 3
708, 2
710, 1
711, 5
712, 2
714, 9
715, 5
720, 17
726, 2
728, 10
729, 6
730, 3
731, 6
732, 1
735, 2
736, 5
737, 3
738, 8
740, 1
741, 4
742, 4
744, 5
747, 3
748, 5
749, 4
750, 6
752, 2
754, 3
756, 13
759, 7
760, 8
763, 1
765, 11
767, 1
768, 8
770, 3
774, 7
777, 1
779, 2
780, 7
781, 3
782, 4
783, 2
784, 7
790, 2
791, 1
792, 16
793, 4
795, 1
798, 2
800, 5
801, 5
803, 4
804, 2
806, 2
808, 2
810, 9
812, 1
814, 4
816, 10
817, 1
819, 8
820, 6
824, 2
825, 6
826, 2
828, 8
830, 6
832, 7
833, 5
836, 6
837, 2
840, 11
846, 4
847, 1
848, 2
850, 6
852, 4
854, 4
855, 7
856, 4
858, 4
860, 2
864, 11
867, 2
868, 1
869, 6
870, 1
872, 3
873, 2
874, 3
875, 1
876, 1
880, 11
882, 7
884, 3
885, 1
888, 6
889, 1
890, 4
891, 6
893, 4
896, 6
897, 1
900, 7
902, 4
903, 1
904, 2
909, 3
910, 8
912, 10
913, 4
915, 4
918, 5
920, 3
923, 1
924, 9
927, 3
928, 3
930, 3
931, 2
935, 4
936, 10
938, 3
940, 6
944, 5
945, 3
946, 4
948, 4
949, 5
950, 1
952, 5
954, 2
960, 16
962, 1
963, 3
966, 3
968, 3
969, 5
970, 5
972, 6
975, 3
976, 4
979, 2
980, 10
981, 3
984, 6
986, 1
987, 1
988, 4
990, 18
992, 1
994, 3
996, 4
1000, 5
1001, 6
1003, 2
1005, 2
1007, 2
1008, 12
1010, 2
1012, 3
1014, 4
1016, 1
1017, 1
1020, 13
1022, 1
1023, 2
1024, 2
1026, 3
1027, 2
1029, 1
1030, 2
1032, 3
1034, 3
1035, 1
1036, 1
1037, 2
1040, 4
1044, 8
1045, 10
1050, 3
1053, 2
1054, 1
1056, 4
1060, 2
1062, 2
1064, 3
1065, 3
1066, 2
1067, 2
1070, 1
1071, 4
1078, 9
1079, 1
1080, 12
1088, 4
1089, 2
1090, 3
1092, 6
1095, 1
1096, 1
1098, 2
1099, 1
1100, 6
1104, 2
1105, 5
1106, 1
1107, 2
1110, 4
1111, 4
1112, 1
1113, 3
1116, 3
1118, 1
1120, 8
1122, 6
1125, 4
1128, 2
1130, 1
1131, 2
1133, 4
1134, 5
1136, 3
1139, 1
1140, 10
1143, 2
1144, 8
1148, 2
1150, 1
1152, 5
1155, 8
1156, 4
1157, 2
1159, 3
1160, 2
1161, 2
1162, 4
1164, 4
1166, 2
1168, 1
1170, 8
1173, 4
1176, 7
1177, 1
1178, 1
1179, 1
1180, 1
1183, 1
1184, 6
1185, 4
1188, 4
1190, 7
1192, 1
1196, 3
1197, 3
1200, 9
1204, 1
1206, 2
1207, 3
1209, 1
1210, 3
1212, 1
1215, 3
1216, 2
1218, 2
1219, 1
1220, 2
1221, 2
1222, 2
1224, 8
1230, 1
1232, 5
1235, 5
1236, 2
1240, 2
1241, 2
1242, 4
1243, 4
1245, 2
1246, 3
1248, 7
1250, 1
1254, 1
1258, 1
1260, 10
1264, 1
1265, 1
1270, 1
1272, 4
1273, 1
1274, 5
1275, 3
1276, 3
1280, 1
1281, 2
1287, 3
1288, 3
1290, 5
1292, 2
1296, 4
1298, 4
1300, 5
1302, 2
1305, 1
1308, 2
1309, 4
1310, 1
1311, 1
1312, 2
1313, 2
1314, 2
1316, 4
1320, 6
1325, 2
1326, 4
1328, 2
1330, 4
1331, 3
1332, 3
1335, 2
1339, 2
1342, 2
1343, 2
1344, 12
1349, 1
1350, 1
1352, 3
1356, 3
1357, 2
1359, 1
1360, 8
1364, 3
1365, 7
1368, 5
1372, 2
1375, 1
1376, 2
1377, 6
1378, 1
1380, 7
1386, 8
1387, 2
1390, 1
1391, 2
1392, 3
1394, 4
1395, 1
1400, 7
1404, 8
1406, 1
1407, 1
1408, 7
1410, 3
1411, 1
1414, 1
1416, 3
1417, 2
1424, 3
1425, 4
1426, 3
1428, 8
1430, 6
1440, 13
1441, 1
1442, 2
1443, 1
1444, 3
1449, 3
1450, 1
1452, 3
1455, 3
1456, 7
1458, 2
1462, 1
1463, 5
1469, 2
1470, 3
1472, 3
1474, 1
1476, 5
1479, 2
1480, 3
1482, 4
1484, 3
1485, 4
1488, 2
1494, 1
1495, 4
1496, 4
1498, 1
1500, 9
1501, 1
1508, 3
1512, 5
1513, 2
1515, 3
1518, 1
1520, 4
1524, 1
1526, 1
1529, 2
1530, 4
1533, 2
1534, 4
1536, 8
1539, 4
1540, 5
1541, 1
1545, 2
1547, 4
1548, 3
1550, 1
1552, 4
1558, 3
1560, 7
1562, 5
1564, 3
1566, 2
1568, 1
1572, 2
1573, 3
1577, 1
1580, 1
1581, 4
1582, 3
1584, 9
1586, 2
1587, 1
1590, 1
1593, 1
1595, 1
1596, 6
1598, 2
1599, 3
1600, 2
1602, 1
1605, 2
1606, 2
1608, 1
1610, 2
1612, 2
1615, 4
1616, 1
1617, 3
1620, 6
1624, 3
1625, 1
1628, 1
1632, 2
1633, 2
1638, 6
1640, 2
1644, 1
1648, 3
1649, 1
1650, 2
1651, 3
1652, 1
1653, 1
1656, 3
1659, 2
1660, 1
1664, 3
1666, 2
1672, 4
1674, 2
1680, 6
1683, 3
1690, 2
1692, 3
1694, 4
1695, 1
1696, 3
1700, 2
1701, 1
1703, 1
1708, 1
1710, 3
1712, 1
1716, 2
1717, 1
1720, 1
1722, 2
1725, 3
1728, 3
1729, 4
1734, 2
1736, 1
1738, 1
1740, 2
1742, 2
1743, 2
1744, 1
1746, 1
1748, 1
1750, 1
1751, 3
1752, 2
1755, 4
1760, 3
1764, 5
1767, 1
1768, 2
1770, 4
1771, 1
1776, 8
1778, 1
1781, 1
1782, 6
1785, 3
1786, 1
1792, 4
1794, 1
1798, 2
1800, 7
1802, 2
1806, 3
1808, 2
1815, 3
1817, 2
1818, 1
1820, 2
1824, 3
1826, 1
1827, 3
1833, 3
1834, 1
1836, 3
1840, 1
1843, 1
1846, 1
1848, 1
1850, 1
1853, 3
1856, 4
1859, 2
1860, 6
1862, 1
1863, 1
1870, 1
1872, 3
1875, 2
1886, 2
1887, 1
1888, 2
1890, 5
1903, 1
1904, 6
1908, 4
1911, 2
1914, 3
1917, 1
1920, 7
1921, 3
1924, 1
1926, 1
1932, 5
1935, 2
1936, 3
1938, 5
1940, 3
1944, 4
1946, 2
1950, 4
1952, 1
1955, 2
1957, 1
1958, 1
1960, 2
1962, 3
1968, 1
1971, 1
1972, 3
1975, 2
1976, 1
1980, 6
1988, 2
1989, 2
1995, 3
1998, 1
2000, 2
2001, 4
2002, 6
2010, 1
2014, 3
2016, 5
2023, 1
2024, 2
2025, 1
2028, 1
2030, 3
2032, 2
2033, 1
2037, 2
2040, 3
2046, 2
2048, 2
2050, 1
2052, 1
2057, 1
2060, 1
2064, 3
2070, 4
2071, 1
2072, 3
2074, 1
2079, 1
2080, 2
2085, 1
2086, 3
2088, 3
2090, 4
2096, 1
2100, 2
2106, 3
2108, 4
2109, 1
2112, 2
2116, 1
2120, 2
2124, 2
2125, 2
2128, 4
2130, 4
2132, 1
2134, 1
2139, 1
2140, 1
2142, 1
2150, 1
2156, 2
2159, 2
2160, 2
2163, 2
2166, 2
2170, 2
2178, 3
2180, 1
2184, 4
2185, 2
2187, 1
2190, 1
2192, 1
2196, 3
2197, 1
2198, 2
2200, 5
2204, 4
2205, 1
2208, 2
2210, 3
2214, 2
2220, 1
2222, 2
2223, 2
2224, 5
2225, 2
2226, 3
2227, 3
2232, 3
2235, 2
2236, 2
2240, 4
2242, 1
2244, 3
2249, 1
2250, 2
2256, 3
2260, 1
2261, 1
2262, 2
2265, 1
2266, 1
2268, 4
2272, 2
2275, 1
2277, 1
2278, 2
2280, 6
2286, 1
2288, 1
2289, 1
2295, 4
2299, 1
2304, 1
2310, 3
2312, 1
2314, 1
2318, 3
2320, 2
2322, 2
2323, 2
2331, 2
2332, 1
2336, 1
2337, 1
2338, 1
2340, 4
2346, 4
2349, 1
2352, 5
2353, 1
2354, 2
2355, 1
2356, 1
2358, 1
2360, 1
2363, 1
2366, 3
2368, 1
2369, 1
2370, 3
2376, 3
2379, 1
2380, 1
2384, 1
2385, 1
2394, 2
2397, 2
2398, 2
2400, 6
2408, 2
2412, 2
2413, 1
2414, 1
2415, 5
2416, 1
2420, 2
2422, 1
2425, 1
2430, 5
2431, 2
2432, 2
2436, 3
2438, 1
2442, 1
2444, 1
2448, 8
2449, 1
2450, 3
2451, 2
2457, 3
2464, 2
2465, 1
2466, 2
2470, 3
2472, 1
2475, 1
2478, 1
