Avalanche Movement, Number Avalanches
2, 404
3, 1209
4, 3068
5, 6650
6, 6927
7, 6891
8, 9736
9, 14247
10, 13773
11, 11832
12, 1351
13, 1050
14, 913
15, 804
16, 755
17, 688
18, 658
19, 636
20, 598
21, 596
22, 599
23, 531
24, 503
25, 513
26, 490
27, 434
28, 463
29, 413
30, 435
31, 401
32, 396
33, 353
34, 346
35, 320
36, 290
37, 314
38, 287
39, 291
40, 280
41, 306
42, 245
43, 219
44, 227
45, 198
46, 191
47, 191
48, 191
49, 176
50, 173
51, 176
52, 157
53, 168
54, 135
55, 160
56, 146
57, 122
58, 129
59, 140
60, 100
61, 111
62, 111
63, 96
64, 88
65, 95
66, 90
67, 100
68, 88
69, 88
70, 91
71, 76
72, 78
73, 76
74, 72
75, 67
76, 77
77, 44
78, 81
79, 55
80, 57
81, 59
82, 56
83, 60
84, 53
85, 65
86, 59
87, 53
88, 45
89, 46
90, 49
91, 46
92, 62
93, 52
94, 56
95, 40
96, 46
97, 32
98, 38
99, 41
100, 36
101, 45
102, 38
103, 43
104, 35
105, 38
106, 35
107, 27
108, 27
109, 33
110, 37
111, 34
112, 29
113, 23
114, 25
115, 24
116, 23
117, 28
118, 35
119, 43
120, 28
121, 18
122, 31
123, 26
124, 18
125, 34
126, 31
127, 22
128, 24
129, 26
130, 13
131, 26
132, 24
133, 22
134, 18
135, 23
136, 24
137, 28
138, 23
139, 14
140, 18
141, 10
142, 19
143, 23
144, 21
145, 17
146, 18
147, 28
148, 14
149, 17
150, 14
151, 21
152, 17
153, 25
154, 14
155, 19
156, 13
157, 20
158, 21
159, 13
160, 24
161, 12
162, 17
163, 19
164, 17
165, 9
166, 16
167, 20
168, 15
169, 11
170, 12
171, 17
172, 17
173, 12
174, 18
175, 19
176, 13
177, 6
178, 14
179, 11
180, 11
181, 11
182, 12
183, 18
184, 11
185, 18
186, 12
187, 10
188, 10
189, 8
190, 10
191, 15
192, 8
193, 10
194, 9
195, 7
196, 9
197, 5
198, 7
199, 12
200, 12
201, 16
202, 8
203, 12
204, 6
205, 10
206, 9
207, 8
208, 7
209, 6
210, 10
211, 10
212, 8
213, 5
214, 13
215, 9
216, 7
217, 6
218, 11
219, 11
220, 9
221, 5
222, 14
223, 5
224, 3
225, 6
226, 11
227, 4
228, 11
229, 5
230, 8
231, 14
232, 4
233, 13
234, 7
235, 11
236, 6
237, 16
238, 4
239, 7
240, 7
241, 11
242, 8
243, 6
244, 7
245, 7
246, 9
247, 7
248, 8
249, 9
250, 4
251, 9
252, 6
253, 8
254, 7
255, 3
256, 3
257, 10
258, 9
259, 8
260, 5
261, 9
262, 6
263, 10
264, 5
265, 3
266, 7
267, 3
268, 5
269, 6
270, 8
271, 2
272, 6
273, 3
274, 3
275, 3
276, 6
277, 2
278, 5
279, 5
280, 8
281, 5
282, 3
283, 4
284, 7
285, 4
286, 5
287, 3
288, 6
289, 4
290, 3
291, 4
292, 2
293, 7
294, 4
295, 2
296, 5
297, 3
298, 5
299, 3
300, 5
301, 1
302, 6
303, 4
304, 5
305, 2
306, 3
307, 6
308, 5
309, 1
310, 4
311, 3
312, 4
313, 4
314, 2
315, 1
316, 4
317, 2
318, 6
319, 4
320, 7
321, 4
322, 4
323, 3
324, 6
325, 3
326, 2
327, 2
328, 3
329, 5
330, 2
331, 2
332, 4
333, 3
334, 2
335, 4
336, 4
337, 5
338, 2
339, 2
340, 5
341, 1
342, 3
343, 3
344, 5
345, 4
346, 3
347, 8
348, 1
349, 5
350, 3
351, 4
352, 2
353, 2
354, 1
355, 3
356, 3
357, 4
358, 2
359, 1
360, 4
361, 2
362, 2
363, 3
364, 1
365, 1
366, 2
367, 1
368, 6
369, 3
370, 3
371, 4
372, 3
373, 3
375, 2
377, 1
378, 4
379, 3
380, 1
381, 4
382, 3
383, 1
384, 4
386, 1
387, 1
388, 2
390, 2
391, 2
392, 1
393, 2
394, 1
395, 1
396, 5
397, 1
398, 4
400, 2
401, 3
402, 2
403, 2
404, 2
405, 3
407, 1
408, 5
409, 3
410, 1
411, 3
412, 1
413, 2
414, 5
415, 2
417, 1
418, 1
419, 2
420, 2
421, 2
422, 3
423, 4
425, 4
426, 3
427, 1
428, 4
430, 1
431, 1
432, 3
433, 1
434, 2
435, 2
436, 1
437, 1
438, 3
439, 1
440, 2
441, 3
442, 1
443, 4
444, 2
446, 3
447, 1
449, 2
451, 3
452, 4
454, 4
455, 2
457, 3
458, 1
459, 1
462, 3
464, 3
465, 1
466, 2
467, 3
469, 3
470, 1
471, 3
472, 1
475, 2
476, 1
477, 2
478, 4
481, 2
482, 1
484, 3
485, 2
486, 4
487, 1
490, 1
491, 1
492, 2
494, 1
495, 1
497, 1
498, 2
500, 1
501, 2
503, 1
504, 1
506, 1
507, 4
508, 1
509, 1
510, 2
511, 2
514, 1
515, 1
516, 3
519, 1
520, 2
523, 2
524, 1
525, 2
527, 3
528, 1
530, 2
532, 1
533, 1
534, 1
535, 1
537, 1
538, 5
540, 1
543, 1
544, 3
546, 1
547, 1
548, 1
552, 1
553, 1
558, 1
560, 1
564, 1
565, 1
566, 1
567, 1
568, 2
569, 1
571, 1
572, 1
573, 2
574, 1
575, 2
580, 1
582, 2
584, 2
585, 1
587, 1
588, 1
590, 2
592, 1
593, 1
595, 1
596, 1
598, 2
599, 1
600, 2
601, 1
602, 1
604, 1
605, 1
607, 1
608, 1
609, 1
612, 1
614, 1
615, 1
617, 2
619, 1
620, 1
621, 1
623, 1
624, 1
626, 2
627, 1
629, 1
631, 3
632, 2
633, 3
637, 1
639, 1
640, 1
642, 1
645, 1
649, 1
651, 1
652, 1
656, 1
660, 1
661, 1
662, 1
664, 1
665, 2
666, 1
667, 1
669, 1
674, 1
676, 1
679, 2
680, 1
681, 1
690, 2
693, 1
695, 2
698, 2
699, 1
701, 1
702, 1
703, 1
707, 1
710, 2
712, 1
718, 1
722, 1
728, 1
731, 1
735, 1
737, 1
740, 1
745, 1
746, 1
749, 4
750, 1
754, 2
759, 2
761, 1
764, 1
776, 1
783, 1
788, 1
792, 1
794, 1
795, 2
799, 1
812, 1
813, 1
815, 1
822, 1
824, 1
829, 1
836, 2
839, 2
840, 1
850, 1
861, 1
864, 1
870, 1
875, 3
877, 1
879, 1
880, 1
883, 1
886, 1
891, 1
905, 1
906, 1
912, 1
913, 1
919, 1
920, 1
922, 1
940, 1
943, 2
953, 1
954, 1
955, 1
965, 1
974, 1
979, 1
987, 1
994, 1
997, 1
1015, 1
1026, 1
1027, 1
1043, 1
1049, 1
1050, 1
1077, 1
1084, 1
1100, 1
1101, 1
1109, 1
1142, 1
1155, 1
1170, 1
1175, 1
1189, 1
1194, 1
1199, 1
1203, 1
1204, 1
1210, 1
1236, 1
1267, 1
1354, 1
1385, 1
1407, 1
1432, 1
1446, 1
1463, 1
1474, 1
1520, 1
1531, 1
1559, 1
1561, 1
1900, 1
