Avalanche Movement, Number Avalanches
6, 117337
7, 370004
8, 508846
9, 913401
10, 464359
11, 784360
12, 497930
13, 484398
14, 440310
15, 333636
16, 267133
17, 348328
18, 296157
19, 222588
20, 202589
21, 221148
22, 215945
23, 171011
24, 146750
25, 183238
26, 228070
27, 441215
28, 360452
29, 156659
30, 121439
31, 157148
32, 106856
33, 85658
34, 69686
35, 88693
36, 31139
37, 26983
38, 23111
39, 19982
40, 18398
41, 16731
42, 15232
43, 14293
44, 13251
45, 12623
46, 11693
47, 11023
48, 10572
49, 10063
50, 9585
51, 9251
52, 8850
53, 8333
54, 8093
55, 7767
56, 7518
57, 7354
58, 7104
59, 6913
60, 6662
61, 6223
62, 6267
63, 5822
64, 5857
65, 5609
66, 5621
67, 5461
68, 5342
69, 5022
70, 4963
71, 4682
72, 4587
73, 4676
74, 4332
75, 4257
76, 4274
77, 3972
78, 4091
79, 3988
80, 3931
81, 3824
82, 3717
83, 3640
84, 3583
85, 3470
86, 3457
87, 3382
88, 3210
89, 3292
90, 3157
91, 3186
92, 3172
93, 3054
94, 2970
95, 2968
96, 3048
97, 2929
98, 2753
99, 2798
100, 2811
101, 2718
102, 2660
103, 2631
104, 2500
105, 2550
106, 2467
107, 2457
108, 2476
109, 2469
110, 2346
111, 2444
112, 2352
113, 2293
114, 2265
115, 2190
116, 2205
117, 2230
118, 2133
119, 2205
120, 2061
121, 2079
122, 2031
123, 2096
124, 2080
125, 1992
126, 2058
127, 2005
128, 1899
129, 1881
130, 1870
131, 1887
132, 1866
133, 1855
134, 1846
135, 1765
136, 1733
137, 1809
138, 1747
139, 1776
140, 1703
141, 1741
142, 1629
143, 1649
144, 1659
145, 1662
146, 1594
147, 1624
148, 1543
149, 1630
150, 1568
151, 1555
152, 1556
153, 1530
154, 1498
155, 1527
156, 1488
157, 1411
158, 1482
159, 1416
160, 1430
161, 1459
162, 1411
163, 1470
164, 1454
165, 1403
166, 1450
167, 1502
168, 1326
169, 1360
170, 1329
171, 1254
172, 1316
173, 1302
174, 1290
175, 1352
176, 1217
177, 1322
178, 1254
179, 1311
180, 1231
181, 1266
182, 1241
183, 1266
184, 1233
185, 1301
186, 1222
187, 1152
188, 1242
189, 1162
190, 1123
191, 1246
192, 1149
193, 1178
194, 1164
195, 1130
196, 1154
197, 1138
198, 1133
199, 1074
200, 1049
201, 1110
202, 1083
203, 1080
204, 1094
205, 1021
206, 1043
207, 1006
208, 1081
209, 1011
210, 1002
211, 1044
212, 1032
213, 1066
214, 1006
215, 992
216, 1000
217, 944
218, 1042
219, 956
220, 1009
221, 952
222, 1006
223, 967
224, 979
225, 951
226, 962
227, 916
228, 972
229, 920
230, 920
231, 930
232, 893
233, 918
234, 925
235, 895
236, 871
237, 866
238, 858
239, 845
240, 902
241, 895
242, 857
243, 877
244, 867
245, 849
246, 886
247, 892
248, 848
249, 864
250, 818
251, 829
252, 839
253, 836
254, 846
255, 808
256, 817
257, 820
258, 838
259, 827
260, 842
261, 760
262, 751
263, 814
264, 799
265, 677
266, 751
267, 727
268, 774
269, 763
270, 760
271, 746
272, 737
273, 754
274, 749
275, 759
276, 719
277, 715
278, 707
279, 694
280, 757
281, 694
282, 721
283, 712
284, 686
285, 637
286, 698
287, 725
288, 720
289, 704
290, 664
291, 668
292, 659
293, 644
294, 654
295, 647
296, 705
297, 613
298, 649
299, 679
300, 671
301, 645
302, 648
303, 688
304, 662
305, 639
306, 649
307, 621
308, 598
309, 613
310, 601
311, 650
312, 666
313, 635
314, 590
315, 673
316, 608
317, 658
318, 660
319, 607
320, 630
321, 634
322, 610
323, 597
324, 625
325, 577
326, 557
327, 564
328, 573
329, 573
330, 588
331, 565
332, 559
333, 535
334, 582
335, 584
336, 583
337, 540
338, 538
339, 547
340, 580
341, 555
342, 528
343, 526
344, 584
345, 557
346, 563
347, 530
348, 585
349, 523
350, 513
351, 531
352, 536
353, 559
354, 542
355, 516
356, 497
357, 523
358, 525
359, 517
360, 497
361, 511
362, 480
363, 523
364, 546
365, 505
366, 529
367, 510
368, 490
369, 535
370, 480
371, 486
372, 485
373, 504
374, 456
375, 500
376, 513
377, 497
378, 492
379, 501
380, 460
381, 481
382, 509
383, 471
384, 525
385, 507
386, 464
387, 486
388, 497
389, 466
390, 480
391, 458
392, 476
393, 459
394, 451
395, 463
396, 466
397, 473
398, 451
399, 439
400, 457
401, 466
402, 457
403, 435
404, 448
405, 445
406, 405
407, 444
408, 429
409, 459
410, 452
411, 449
412, 371
413, 432
414, 421
415, 433
416, 446
417, 445
418, 451
419, 425
420, 415
421, 402
422, 403
423, 397
424, 395
425, 407
426, 419
427, 417
428, 410
429, 404
430, 431
431, 371
432, 407
433, 391
434, 420
435, 385
436, 383
437, 400
438, 374
439, 401
440, 374
441, 366
442, 381
443, 380
444, 384
445, 398
446, 358
447, 362
448, 350
449, 404
450, 373
451, 375
452, 404
453, 378
454, 378
455, 378
456, 371
457, 378
458, 375
459, 369
460, 345
461, 382
462, 359
463, 338
464, 379
465, 368
466, 352
467, 363
468, 376
469, 353
470, 355
471, 331
472, 353
473, 398
474, 362
475, 353
476, 341
477, 309
478, 327
479, 355
480, 346
481, 361
482, 352
483, 361
484, 318
485, 332
486, 371
487, 336
488, 377
489, 360
490, 340
491, 334
492, 348
493, 338
494, 310
495, 311
496, 308
497, 344
498, 305
499, 343
500, 324
501, 340
502, 312
503, 340
504, 344
505, 331
506, 334
507, 279
508, 317
509, 344
510, 330
511, 306
512, 310
513, 308
514, 300
515, 328
516, 295
517, 362
518, 315
519, 301
520, 315
521, 289
522, 336
523, 318
524, 311
525, 306
526, 307
527, 309
528, 317
529, 286
530, 273
531, 323
532, 293
533, 286
534, 321
535, 247
536, 298
537, 298
538, 290
539, 302
540, 289
541, 264
542, 283
543, 304
544, 288
545, 291
546, 270
547, 275
548, 308
549, 288
550, 273
551, 258
552, 289
553, 298
554, 276
555, 284
556, 267
557, 272
558, 303
559, 294
560, 266
561, 285
562, 294
563, 263
564, 277
565, 275
566, 266
567, 255
568, 283
569, 297
570, 260
571, 279
572, 273
573, 260
574, 272
575, 238
576, 271
577, 258
578, 271
579, 242
580, 250
581, 271
582, 239
583, 256
584, 265
585, 234
586, 244
587, 245
588, 238
589, 231
590, 264
591, 282
592, 256
593, 250
594, 236
595, 265
596, 251
597, 237
598, 256
599, 238
600, 283
601, 274
602, 260
603, 238
604, 247
605, 229
606, 234
607, 247
608, 244
609, 228
610, 235
611, 227
612, 231
613, 232
614, 236
615, 253
616, 233
617, 222
618, 254
619, 220
