Avalanche Magnitude, Number Avalanches
2, 30595
3, 191972
4, 149863
5, 112605
6, 160771
7, 195
8, 25705
9, 12567
10, 14617
11, 7963
12, 16154
13, 5768
14, 15497
15, 4434
16, 5840
17, 3122
18, 6006
19, 2175
20, 4949
21, 4437
22, 4671
23, 1135
24, 8501
25, 775
26, 4212
27, 2304
28, 4700
29, 385
30, 4929
31, 237
32, 4699
33, 1128
34, 3475
35, 205
36, 5970
37, 110
38, 3055
39, 1301
40, 3981
41, 46
42, 3976
43, 40
44, 3242
45, 1804
46, 2142
47, 20
48, 3921
49, 14
50, 2376
51, 1387
52, 2182
53, 2
54, 2877
55, 583
56, 1912
57, 1445
58, 1127
59, 6
60, 3713
61, 3
62, 879
63, 1393
64, 1332
65, 402
66, 2149
68, 1311
69, 1363
70, 870
72, 2719
74, 428
75, 1592
76, 1053
77, 12
78, 1732
80, 1271
81, 1119
82, 259
84, 2277
85, 356
86, 186
87, 1056
88, 862
90, 1668
91, 73
92, 847
93, 961
94, 100
95, 369
96, 1841
98, 180
99, 843
100, 1161
102, 1011
104, 784
105, 1178
106, 38
108, 1534
110, 450
111, 576
112, 833
114, 714
115, 408
116, 695
117, 467
118, 13
119, 76
120, 1761
122, 9
123, 427
124, 628
125, 435
126, 641
128, 634
129, 323
130, 434
132, 1188
133, 90
134, 3
135, 700
136, 597
138, 470
140, 1083
141, 218
142, 3
144, 1017
145, 406
146, 1
147, 261
148, 501
150, 785
152, 517
153, 140
154, 102
155, 421
156, 824
158, 3
159, 109
160, 863
161, 106
162, 345
164, 393
165, 492
168, 830
170, 392
171, 103
172, 370
174, 319
175, 541
176, 357
177, 56
180, 1042
182, 143
183, 35
184, 333
185, 379
186, 301
187, 2
188, 272
189, 194
190, 329
192, 547
195, 345
196, 374
198, 287
200, 632
201, 16
203, 126
204, 459
205, 298
207, 37
208, 237
209, 3
210, 704
212, 178
213, 9
215, 327
216, 545
217, 173
219, 8
220, 419
222, 264
224, 394
225, 313
228, 379
230, 284
231, 172
232, 180
234, 304
235, 215
236, 78
237, 7
238, 156
240, 691
242, 5
243, 46
244, 81
245, 381
246, 263
248, 176
249, 3
250, 222
252, 524
253, 7
255, 178
256, 151
258, 228
259, 163
260, 238
261, 62
264, 384
265, 153
266, 177
267, 2
268, 40
270, 460
272, 170
273, 210
275, 146
276, 272
279, 63
280, 493
282, 252
284, 23
285, 124
286, 23
287, 179
288, 437
290, 152
292, 14
294, 370
295, 96
296, 139
297, 83
299, 2
300, 346
301, 182
303, 1
304, 126
305, 82
306, 272
308, 210
310, 113
312, 331
315, 313
316, 7
318, 180
319, 8
320, 241
322, 185
324, 252
325, 65
328, 127
329, 172
330, 251
332, 6
333, 72
335, 54
336, 483
338, 4
340, 81
341, 12
342, 243
343, 164
344, 146
345, 42
348, 141
350, 235
351, 91
352, 154
354, 116
355, 35
356, 1
357, 142
360, 440
363, 14
364, 152
365, 22
366, 109
368, 124
369, 98
370, 83
371, 160
372, 128
374, 18
375, 21
376, 126
378, 346
380, 93
384, 229
385, 205
387, 106
388, 3
390, 154
392, 271
395, 8
396, 222
399, 151
400, 196
402, 68
403, 4
405, 99
406, 123
407, 21
408, 228
410, 65
413, 119
414, 174
415, 8
416, 128
418, 27
420, 265
423, 85
424, 135
425, 4
426, 60
427, 129
429, 35
430, 59
432, 321
434, 122
435, 7
438, 42
440, 233
441, 184
442, 5
444, 54
445, 5
448, 239
450, 231
451, 22
455, 110
456, 188
459, 96
460, 79
462, 144
464, 136
465, 1
468, 158
469, 84
470, 74
472, 102
473, 33
474, 33
475, 4
476, 81
477, 104
480, 225
481, 6
483, 79
484, 54
485, 1
486, 125
488, 119
490, 139
492, 46
494, 12
495, 158
496, 111
497, 50
498, 18
500, 65
504, 288
505, 1
506, 51
507, 12
510, 84
511, 65
512, 104
513, 102
515, 2
516, 28
517, 43
518, 58
520, 200
522, 121
525, 49
528, 170
530, 83
531, 92
532, 55
533, 14
534, 12
535, 2
536, 92
539, 86
540, 231
544, 94
545, 1
546, 74
549, 92
550, 134
552, 111
553, 39
555, 6
558, 94
559, 18
560, 196
561, 51
564, 29
567, 113
568, 72
570, 78
572, 60
574, 27
576, 208
580, 82
581, 30
582, 7
583, 66
584, 81
585, 107
588, 56
590, 81
592, 62
594, 147
595, 21
598, 18
600, 197
602, 31
603, 78
605, 69
606, 6
608, 67
609, 27
610, 92
611, 23
612, 130
615, 6
616, 140
618, 2
620, 82
621, 61
623, 13
624, 111
627, 54
630, 200
632, 48
636, 45
637, 44
638, 54
639, 65
640, 126
644, 25
645, 4
648, 180
649, 57
650, 101
651, 10
656, 32
657, 71
658, 18
660, 187
663, 34
664, 30
665, 13
666, 72
670, 67
671, 69
672, 96
675, 71
676, 23
678, 1
679, 9
680, 120
682, 85
684, 101
686, 24
688, 30
689, 16
690, 83
693, 135
696, 81
697, 1
700, 81
702, 88
704, 85
705, 5
707, 3
708, 53
710, 66
711, 49
712, 23
714, 27
715, 96
720, 228
721, 4
726, 55
728, 58
729, 44
730, 65
732, 58
735, 10
736, 28
737, 50
738, 46
740, 62
741, 21
742, 26
744, 68
747, 44
748, 76
749, 4
750, 69
752, 21
754, 35
756, 98
759, 63
760, 68
763, 5
765, 57
767, 27
768, 62
770, 159
774, 42
776, 8
777, 4
780, 159
781, 53
782, 2
783, 36
784, 36
790, 67
791, 1
792, 157
793, 29
795, 10
798, 26
799, 1
800, 64
801, 41
803, 62
804, 54
805, 2
806, 35
808, 7
810, 109
812, 22
814, 63
816, 79
819, 61
820, 50
824, 8
825, 89
826, 23
828, 69
830, 43
832, 49
833, 6
836, 55
837, 26
840, 157
845, 43
846, 26
847, 54
848, 9
850, 46
852, 54
854, 29
855, 31
856, 3
858, 88
860, 45
864, 90
867, 2
868, 27
869, 56
870, 53
871, 40
872, 6
873, 14
876, 57
880, 102
882, 47
884, 40
885, 17
888, 57
890, 31
891, 60
896, 36
897, 53
900, 117
901, 4
902, 44
904, 5
909, 17
910, 107
912, 68
913, 55
915, 11
918, 13
920, 37
923, 40
924, 113
927, 11
928, 11
930, 49
931, 2
935, 73
936, 112
938, 23
940, 26
944, 7
945, 18
946, 44
948, 63
949, 43
950, 31
952, 48
954, 11
957, 32
960, 110
962, 41
963, 7
966, 31
968, 33
969, 1
970, 28
972, 56
975, 62
976, 14
979, 40
980, 58
981, 9
984, 74
986, 5
988, 43
990, 70
992, 12
994, 27
996, 49
999, 5
1000, 16
1001, 79
1003, 7
1005, 24
1007, 2
1008, 100
1010, 23
1012, 33
1014, 40
1017, 6
1020, 93
1022, 36
1023, 38
1024, 9
1026, 11
1027, 39
1030, 20
1032, 55
1034, 32
1035, 36
1036, 24
1037, 5
1040, 71
1044, 37
1045, 36
1050, 70
1053, 43
1054, 5
1056, 89
1060, 22
1062, 7
1064, 30
1065, 27
1066, 39
1067, 25
1068, 33
1070, 14
1071, 19
1072, 14
1078, 73
1079, 50
1080, 79
1088, 20
1089, 23
1090, 11
1092, 135
1095, 21
1096, 2
1098, 9
1100, 33
1104, 67
1105, 52
1106, 42
1107, 2
1110, 25
1111, 24
1112, 1
1116, 42
1118, 44
1120, 58
1121, 1
1122, 28
1125, 39
1128, 36
1130, 8
1131, 31
1133, 20
1134, 49
1136, 25
1139, 12
1140, 73
1143, 2
1144, 59
1148, 36
1150, 6
1152, 56
1155, 46
1156, 12
1157, 28
1159, 3
1160, 8
1162, 40
1164, 34
1166, 20
1168, 13
1170, 72
1173, 11
1176, 73
1177, 14
1178, 2
1180, 6
1183, 38
1184, 27
1185, 37
1188, 54
1190, 47
1196, 32
1197, 4
1199, 21
1200, 66
1204, 29
1206, 9
1207, 8
1209, 38
1210, 18
1212, 27
1215, 29
1216, 25
1218, 33
1220, 10
1221, 10
1222, 38
1224, 44
1230, 29
1232, 75
1235, 36
1236, 25
1240, 2
1241, 18
1242, 14
1243, 12
1245, 38
1246, 44
1248, 84
1250, 6
1254, 15
1258, 14
1260, 111
1261, 28
1264, 26
1265, 16
1270, 4
1272, 31
1273, 2
1274, 62
1275, 43
1276, 9
1278, 11
1280, 21
1281, 2
1284, 22
1287, 50
1288, 38
1290, 45
1292, 18
1296, 50
1298, 9
1300, 41
1302, 43
1305, 25
1308, 14
1309, 23
1310, 4
1312, 20
1313, 21
1314, 7
1316, 43
1320, 68
1323, 2
1326, 46
1328, 25
1330, 32
1331, 6
1332, 30
1335, 28
1339, 26
1340, 4
1342, 5
1343, 12
1344, 75
1349, 3
1350, 35
1352, 27
1353, 6
1356, 11
1358, 30
1359, 1
1360, 40
1364, 7
1365, 56
1368, 27
1370, 1
1372, 31
1375, 6
1376, 23
1377, 23
1378, 29
1380, 46
1386, 41
1387, 3
1390, 1
1391, 25
1392, 33
1394, 14
1395, 37
1397, 4
1400, 21
1404, 44
1406, 5
1407, 1
1408, 36
1410, 19
1411, 19
1414, 44
1416, 10
1417, 21
1419, 4
1420, 6
1422, 5
1424, 32
1425, 42
1428, 45
1430, 31
1440, 71
1441, 6
1442, 36
1443, 24
1444, 2
1445, 21
1449, 2
1452, 9
1455, 27
1456, 68
1458, 13
1460, 2
1462, 12
1463, 7
1464, 16
1469, 24
1470, 58
1472, 31
1474, 3
1476, 26
1479, 22
1480, 2
1482, 29
1484, 30
1485, 35
1488, 37
1494, 16
1495, 21
1496, 24
1498, 21
1500, 38
1501, 12
1504, 27
1508, 12
1512, 46
1513, 22
1515, 28
1518, 6
1520, 30
1521, 12
1524, 9
1526, 25
1530, 54
1533, 2
1534, 15
1536, 23
1539, 9
1540, 25
1541, 1
1545, 28
1547, 42
1548, 12
1550, 1
1552, 33
1554, 25
1558, 12
1560, 47
1562, 2
1564, 22
1566, 18
1568, 51
1572, 7
1573, 10
1575, 31
1577, 6
1580, 4
1581, 21
1582, 24
1584, 38
1586, 13
1590, 24
1595, 1
1596, 27
1598, 19
1599, 14
1600, 32
1602, 17
1605, 29
1606, 2
1608, 3
1610, 26
1612, 13
1615, 20
1616, 27
1617, 5
1620, 53
1624, 17
1625, 8
1628, 1
1632, 53
1634, 15
1635, 22
1638, 44
1639, 1
1640, 4
1644, 4
1648, 30
1649, 26
1650, 34
1651, 4
1652, 22
1653, 6
1656, 25
1659, 5
1660, 6
1661, 1
1664, 39
1665, 18
1666, 32
1668, 3
1672, 16
1674, 16
1677, 4
1680, 74
1683, 17
1690, 4
1691, 14
1692, 32
1694, 14
1695, 25
1696, 27
1700, 30
1701, 4
1702, 1
1703, 3
1704, 6
1708, 14
1710, 44
1712, 23
1716, 11
1717, 24
1720, 8
1722, 14
1725, 22
1728, 42
1729, 16
1734, 18
1736, 11
1738, 2
1740, 26
1742, 9
1743, 6
1744, 20
1746, 20
1748, 9
1749, 1
1750, 11
1751, 19
1752, 5
1755, 21
1760, 36
1764, 49
1767, 15
1768, 29
1770, 16
1771, 2
1776, 29
1778, 9
1780, 2
1781, 5
1782, 17
1785, 47
1786, 12
1788, 3
1792, 43
1794, 7
1800, 42
1802, 28
1804, 1
1805, 12
1806, 12
1807, 5
1808, 15
1812, 3
1815, 20
1817, 1
1818, 13
1819, 14
1820, 22
1824, 38
1826, 4
1827, 5
1830, 15
1833, 1
1834, 12
1836, 24
1837, 1
1840, 36
1843, 14
1845, 16
1846, 2
1848, 18
1850, 1
1853, 18
1854, 16
1856, 17
1859, 5
1860, 25
1862, 14
1863, 4
1869, 5
1870, 28
1872, 43
1875, 19
1876, 10
1880, 8
1881, 12
1885, 2
1887, 19
1888, 20
1890, 51
1892, 4
1896, 1
1898, 2
1900, 24
1904, 55
1905, 13
1908, 23
1909, 4
1911, 10
1914, 4
1918, 6
1919, 10
1920, 30
1921, 20
1925, 1
1926, 20
1932, 10
1935, 14
1936, 19
1937, 3
1938, 35
1940, 9
1944, 17
1946, 4
1950, 11
1952, 21
1953, 6
1955, 22
1957, 16
1958, 2
1960, 16
1962, 18
1963, 1
1965, 18
1968, 12
1972, 22
1974, 14
1975, 2
1976, 28
1978, 1
1980, 42
1984, 12
1988, 3
1989, 20
1992, 1
1995, 36
1998, 11
2000, 27
2001, 3
2002, 11
2004, 1
2006, 18
2010, 17
2014, 20
2016, 39
2020, 9
2023, 25
2024, 2
2025, 12
2028, 1
2030, 6
2032, 14
2033, 11
2034, 27
2037, 9
2040, 43
2041, 1
2044, 2
2046, 3
2047, 2
2048, 18
2050, 1
2052, 30
2054, 2
2055, 7
2057, 13
2058, 8
2060, 9
2064, 13
2067, 2
2068, 1
2070, 17
2071, 14
2072, 6
2074, 18
2075, 3
2079, 6
2080, 27
2085, 9
2086, 5
2088, 18
2090, 23
2091, 18
2093, 5
2096, 11
2100, 33
2106, 15
2108, 22
2109, 17
2112, 23
2114, 2
2115, 5
2116, 2
2119, 1
2120, 16
2121, 4
2124, 16
2125, 16
2128, 34
2130, 6
2132, 1
2134, 4
2136, 1
2139, 4
2140, 10
2142, 46
2144, 14
2145, 4
2147, 14
2156, 6
2158, 2
2159, 16
2160, 45
2162, 3
2163, 13
2166, 15
2170, 3
2175, 5
2176, 28
2178, 23
2180, 9
2184, 18
2185, 25
2187, 1
2190, 6
2192, 12
2193, 13
2196, 15
2198, 1
2200, 32
2204, 15
2205, 15
2208, 8
2210, 11
2212, 1
2214, 11
2220, 8
2222, 3
2223, 17
2224, 5
2225, 2
2226, 11
2227, 13
2231, 3
2232, 14
2235, 2
2236, 2
2240, 29
2242, 22
2244, 20
2247, 9
2250, 18
2254, 5
2256, 9
2260, 16
2261, 21
2262, 1
2265, 5
2266, 6
2268, 23
2272, 6
2277, 5
2278, 11
2280, 35
2282, 2
2286, 25
2288, 7
2289, 14
2295, 21
2296, 1
2299, 13
2300, 12
2304, 24
2310, 15
2312, 9
2314, 3
2318, 22
